function,case,real,group,tc,av,bp,pass,cycles_last_gate,cycles_done,first_source_to_last_gate,words,bytes,source_words,U_words,V_words,A_words,tau_words,config_words,U_updates,V_updates,A_updates,A_scalar_mac,U_cache_reads,zero_source_words,Z_writes,scratch_writes,req_stall,out_stall,phase0,phase1,phase2,phase3,phase4,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,state27,state28,state29,state30,state31,state32,state33,state34,state35,state36,state37,state38,state39,state40,state41,state42,state43,state44,state45,state46,state47,state48,state49,state50,state51,state52,state53,state54,state55,state56,state57,state58,state59,state60,state61,state62,state63
ordinary_r32,capture1_group12495,1,12495,0,0,1,0,59098,59101,58832,1121,17936,288,74,384,13,360,2,1400,6144,1008,8064,148,827,1560,480,386,15,104,9110,40778,9050,59,1,1507,3506,1,1,1,1,13,13,8,160,1153,288,1012,370,74,1548,1400,1400,1,12,396,384,480,15840,15360,6144,480,1,0,480,4800,1008,480,360,360,0,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group12495,1,12495,0,1,0,0,61016,61017,60786,1121,17936,288,74,384,13,360,2,1400,15360,336,2688,148,827,1560,160,0,0,68,8130,50520,2257,42,1,1121,1121,1,1,1,1,13,13,8,160,1153,288,1012,370,74,1548,1400,1400,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,336,160,360,360,480,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group12495,1,12495,0,1,1,0,63772,63773,63506,1121,17936,288,74,384,13,360,2,1400,15360,336,2688,148,827,1560,160,379,15,104,9110,52245,2257,57,1,1500,3483,1,1,1,1,13,13,8,160,1153,288,1012,370,74,1548,1400,1400,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,336,160,360,360,480,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group12495,1,12495,1,0,0,0,56312,56313,56082,1121,17936,288,74,384,13,360,2,1400,6144,1008,8064,148,827,1560,480,0,0,68,8130,39865,8208,42,1,1121,1121,1,1,1,1,13,13,8,160,1153,288,1012,370,74,1548,1400,1400,1,12,396,384,480,15840,15360,6144,480,1,0,480,4800,1008,480,360,360,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group12495,1,12495,1,0,1,0,59098,59101,58832,1121,17936,288,74,384,13,360,2,1400,6144,1008,8064,148,827,1560,480,386,15,104,9110,40778,9050,59,1,1507,3506,1,1,1,1,13,13,8,160,1153,288,1012,370,74,1548,1400,1400,1,12,396,384,480,15840,15360,6144,480,1,0,480,4800,1008,480,360,360,0,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group12495,1,12495,1,1,0,0,61016,61017,60786,1121,17936,288,74,384,13,360,2,1400,15360,336,2688,148,827,1560,160,0,0,68,8130,50520,2257,42,1,1121,1121,1,1,1,1,13,13,8,160,1153,288,1012,370,74,1548,1400,1400,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,336,160,360,360,480,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group12495,1,12495,1,1,1,0,63772,63773,63506,1121,17936,288,74,384,13,360,2,1400,15360,336,2688,148,827,1560,160,379,15,104,9110,52245,2257,57,1,1500,3483,1,1,1,1,13,13,8,160,1153,288,1012,370,74,1548,1400,1400,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,336,160,360,360,480,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group12799,1,12799,0,0,0,0,123308,123309,123078,2379,38064,288,1332,384,13,360,2,15428,15336,1632,13056,2664,198,15588,480,0,0,68,65310,49057,8832,42,1,2379,2379,1,1,1,1,13,13,8,160,1153,288,3528,6660,1332,18092,15428,15428,1,12,396,384,480,15840,15360,15336,480,1,0,480,4800,1632,480,360,360,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group12799,1,12799,0,0,1,0,128981,128982,128715,2379,38064,288,1332,384,13,360,2,15428,15336,1632,13056,2664,198,15588,480,820,15,104,69095,49991,9735,57,1,3199,7217,1,1,1,1,13,13,8,160,1153,288,3528,6660,1332,18092,15428,15428,1,12,396,384,480,15840,15360,15336,480,1,0,480,4800,1632,480,360,360,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ordinary_r32,capture1_group12799,1,12799,0,1,0,0,118404,118405,118174,2379,38064,288,1332,384,13,360,2,15428,15360,544,4350,2664,198,15588,160,0,0,68,65310,50520,2465,42,1,2379,2379,1,1,1,1,13,13,8,160,1153,288,3528,6660,1332,18092,15428,15428,1,12,396,384,480,15840,15360,15360,0,0,1,160,1600,544,160,360,360,480,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
