function,case,real,group,tc,av,bp,pass,cycles_last_gate,cycles_done,first_source_to_last_gate,words,bytes,source_words,U_words,V_words,A_words,tau_words,config_words,U_updates,V_updates,A_updates,A_scalar_mac,U_cache_reads,zero_source_words,Z_writes,scratch_writes,req_stall,out_stall,phase0,phase1,phase2,phase3,phase4,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,state27,state28,state29,state30,state31,state32,state33,state34,state35,state36,state37,state38,state39,state40,state41,state42,state43,state44,state45,state46,state47,state48,state49,state50,state51,state52,state53,state54,state55,state56,state57,state58,state59,state60,state61,state62,state63
regional_r96_a48,capture0_group9752,1,9752,0,0,1,0,126170,126171,125568,3024,48384,288,1785,576,13,360,2,7742,14868,1464,11712,2499,507,8222,480,1076,12,120,50365,66097,9535,54,1,4100,9091,1,1,1,1,13,13,24,480,1153,288,5148,6783,1785,10241,7742,7742,1,12,588,576,480,23520,23040,14868,480,1,0,480,4800,1464,480,360,360,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_r96_a48,capture0_group9752,1,9752,0,1,0,0,124577,124578,124011,3024,48384,288,1785,576,13,360,2,7742,23040,854,5833,2499,507,8222,480,0,0,84,45509,74328,4615,42,1,3024,3024,1,1,1,1,13,13,24,480,1153,288,5148,6783,1785,10241,7742,7742,1,12,588,576,480,23520,23040,23040,0,0,1,480,2800,854,480,360,360,480,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_r96_a48,capture0_group9752,1,9752,0,1,1,0,131824,131825,131222,3024,48384,288,1785,576,13,360,2,7742,23040,854,5833,2499,507,8222,480,1131,14,120,50365,76669,4615,56,1,4155,9126,1,1,1,1,13,13,24,480,1153,288,5148,6783,1785,10241,7742,7742,1,12,588,576,480,23520,23040,23040,0,0,1,480,2800,854,480,360,360,480,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_r96_a48,capture0_group9752,1,9752,1,0,0,0,112958,112959,112632,3024,48384,288,1785,576,13,360,2,6636,14868,1464,11712,2856,507,6876,480,0,0,84,39452,64717,8664,42,1,3024,3024,1,1,1,1,13,13,24,240,1153,288,3006,6783,1785,8778,6636,6636,1,12,588,576,480,23520,23040,14868,480,1,0,480,4800,1464,480,360,360,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_r96_a48,capture0_group9752,1,9752,1,0,1,0,120021,120022,119659,3024,48384,288,1785,576,13,360,2,6636,14868,1464,11712,2856,507,6876,480,1061,12,120,44215,66098,9535,54,1,4085,9014,1,1,1,1,13,13,24,240,1153,288,3006,6783,1785,8778,6636,6636,1,12,588,576,480,23520,23040,14868,480,1,0,480,4800,1464,480,360,360,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_r96_a48,capture0_group9752,1,9752,1,1,0,0,117518,117519,117192,3024,48384,288,1785,576,13,360,2,6636,23040,732,5833,2856,507,6876,240,0,0,84,39452,74328,3613,42,1,3024,3024,1,1,1,1,13,13,24,240,1153,288,3006,6783,1785,8778,6636,6636,1,12,588,576,480,23520,23040,23040,0,0,1,240,2400,732,240,360,360,480,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_r96_a48,capture0_group9752,1,9752,1,1,1,0,124670,124673,124308,3024,48384,288,1785,576,13,360,2,6636,23040,732,5833,2856,507,6876,240,1110,15,120,44215,76666,3613,59,1,4134,9051,1,1,1,1,13,13,24,240,1153,288,3006,6783,1785,8778,6636,6636,1,12,588,576,480,23520,23040,23040,0,0,1,240,2400,732,240,360,360,480,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_r96_a48,capture0_group12190,1,12190,0,0,0,0,132844,132845,132278,2951,47216,288,1712,576,13,360,2,11016,15528,1476,11808,3424,436,11496,480,0,0,84,58666,65377,8676,42,1,2951,2951,1,1,1,1,13,13,24,480,1153,288,6000,8560,1712,14440,11016,11016,1,12,588,576,480,23520,23040,15528,480,1,0,480,4800,1476,480,360,360,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_r96_a48,capture0_group12190,1,12190,0,0,1,0,139870,139871,139268,2951,47216,288,1712,576,13,360,2,11016,15528,1476,11808,3424,436,11496,480,1088,15,120,63375,66777,9542,57,1,4039,8874,1,1,1,1,13,13,24,480,1153,288,6000,8560,1712,14440,11016,11016,1,12,588,576,480,23520,23040,15528,480,1,0,480,4800,1476,480,360,360,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regional_r96_a48,capture0_group12190,1,12190,0,1,0,0,138264,138265,137698,2951,47216,288,1712,576,13,360,2,11016,23040,984,5902,3424,436,11496,480,0,0,84,58666,74328,5145,42,1,2951,2951,1,1,1,1,13,13,24,480,1153,288,6000,8560,1712,14440,11016,11016,1,12,588,576,480,23520,23040,23040,0,0,1,480,3200,984,480,360,360,480,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
