layer,spikes,elements,firing_rate,dense_flops_share,effective_flops,synops,energy_uj,op_type
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.proj_sn,352960037,1539648000,0.22924722858731347,4059494897.334994,930627954.678388,352960037,317.6640333,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn2_q,13633071,48114000,0.2833493577752837,126859215.54171856,35945477.251622245,13633071,1.3633071,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn_k,47849549,1539648000,0.03107823931184271,4059494897.334994,126161953.90458128,47849549,4.7849549,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn_q,174580427,1539648000,0.11338983131209211,4059494897.334994,460305441.62111366,174580427,17.4580427,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.mlp.sn1,346769659,1368576000,0.2533799065598111,3608439908.7422166,914306166.9037961,346769659,312.0926931,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.mlp.sn2,308345220,5474304000,0.05632592198021886,14433759634.968866,812994819.0804886,308345220,277.510698,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.attn_sn,0,1539648000,0.0,4059494897.334994,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.proj_sn,384942165,1539648000,0.2500195921405412,4059494897.334994,1014953258.5283034,384942165,346.4479485,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn2_q,10815424,48114000,0.22478746310845077,126859215.54171856,28516361.233551066,10815424,1.0815424,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn_k,142161819,1539648000,0.09233397438895125,4059494897.334994,374829297.8826076,142161819,14.2161819,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn_q,38563315,1539648000,0.025046838628050048,4059494897.334994,101677513.60494219,38563315,3.8563315,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.mlp.sn1,383544064,1368576000,0.2802504676393565,3608439908.7422166,1011266971.8735231,383544064,345.1896576,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.mlp.sn2,375086846,5474304000,0.06851772316626917,14433759634.968866,988968346.9172671,375086846,337.5781614,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.attn_sn,0,1026432000,0.0,2706329931.556662,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.proj_sn,87245048,1026432000,0.08499837105624143,2706329931.556662,230033635.72306564,87245048,78.52054319999999,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn2_q,4358811,32076000,0.13589010475121585,84572810.36114569,11492608.059080802,4358811,0.4358811,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn_k,35941571,1026432000,0.03501602736469635,2706329931.556662,94764922.94128488,35941571,3.5941571,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn_q,102218117,1026432000,0.09958586345710188,2706329931.556662,269512203.0338696,102218117,10.2218117,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.mlp.sn1,93635639,684288000,0.13683659365647213,1804219954.3711083,246883312.76317805,93635639,84.2720751,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.mlp.sn2,268806674,2737152000,0.09820670317176393,7216879817.484433,708745974.0619875,268806674,241.9260066,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.attn_sn,0,1026432000,0.0,2706329931.556662,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.proj_sn,129327680,1026432000,0.12599731886768925,2706329931.556662,340990315.34751636,129327680,116.394912,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn2_q,12221404,32076000,0.38101396682878164,84572810.36114569,32223421.961558405,12221404,1.2221404000000002,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn_k,58331319,1026432000,0.05682920933875795,2706329931.556662,153798590.22018003,58331319,5.833131900000001,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn_q,41379180,1026432000,0.040313610643471755,2706329931.556662,109101931.13354884,41379180,4.137918,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn1,124426608,684288000,0.18183368406285072,1804219954.3711083,328067961.163007,124426608,111.98394719999999,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn2,167682756,2737152000,0.06126176259118968,7216879817.484433,442118778.02787966,167682756,150.9144804,mac
sttmultires_unet.encoders.swin3d.patch_embed.head.sn,3035289788,43794432000,0.06930766422544309,115470077079.75093,8002961330.32941,3035289788,2731.7608092,mac
sttmultires_unet.encoders.swin3d.patch_embed.proj.sn,2534944138,21897216000,0.11576559038372732,57735038539.875465,6683730822.395933,2534944138,2281.4497241999998,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn1,1876531389,21897216000,0.08569725891181783,57735038539.875465,4947734546.035488,1876531389,1688.8782501,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn2,1316998423,21897216000,0.06014456006644863,57735038539.875465,3472448493.4002666,1316998423,1185.2985807,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn1,2148865909,21897216000,0.09813420614748468,57735038539.875465,5665782174.005112,2148865909,1933.9793181,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn2,1430657232,21897216000,0.06533511986181258,57735038539.875465,3772125663.229132,1430657232,1287.5915088,mac
sttmultires_unet.preds.0.sn,101195167,1368576000,0.07394194184320052,3608439908.7422166,266815053.87690076,101195167,91.07565029999999,mac
sttmultires_unet.preds.1.sn,255317311,2737152000,0.09327845548950149,7216879817.484433,673179402.8283033,255317311,229.7855799,mac
sttmultires_unet.preds.2.sn,776611541,5474304000,0.14186489113501918,14433759634.968866,2047643739.2838924,776611541,698.9503869,mac
sttmultires_unet.preds.3.sn,2414950839,21897216000,0.11028574769504945,57735038539.875465,6367351893.572662,2414950839,2173.4557551,mac
sttmultires_unet.resblocks.0.sn1,148255377,684288000,0.21665640344416387,1804219954.3711083,390895806.3362378,148255377,133.4298393,mac
sttmultires_unet.resblocks.0.sn2,50562672,684288000,0.07389092312008978,1804219954.3711083,133315477.94016746,50562672,45.5064048,mac
sttmultires_unet.resblocks.1.sn1,170177494,684288000,0.2486927930929667,1804219954.3711083,448696499.8066159,170177494,153.1597446,mac
sttmultires_unet.resblocks.1.sn2,52885691,684288000,0.07728572033997382,1804219954.3711083,139440438.8253258,52885691,47.5971219,mac
