function,case,real,mode,bp,pass,hblocks,cycles_to_last_gate,cycles_to_done,first_X_request_to_last_gate,dictionary_load_cycles,source_phase_cycles,backend_phase_cycles,backend_boot_cycles,backend_fc_cycles,backend_psn_cycles,words,bytes,dictionary_words,source_config_words,source_X_words,source_graph_words,source_prefetch_words,backend_config_words,backend_coeff_words,source_produced_pairs,source_scalar_mac,backend_vector_mac,backend_vector_updates,bridge_writes,bridge_reads,req_stall,out_stall,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,backend_mode,frontier,source_channel_refs
adapt_response_class,train15,1,3,1,0,4,58866,58868,58725,52,39271,19543,5960,2313,9982,10349,165584,12,672,3004,3249,3003,1588,1824,15020,150200,5320,2060,1920,1280,3167,506,1,16,36,32,37319,1920,4,7240,12299,1,4,0,1502
adapt_response_class,train15,1,3,0,0,4,47219,47221,47147,24,31167,16028,3176,2088,9476,10268,164288,12,672,3030,3142,2663,1588,1824,12786,127860,5320,2060,1920,1280,0,0,1,12,12,32,29215,1920,4,4456,11568,1,4,1,1768
adapt_response_class,train15,1,3,1,0,4,57832,57834,57691,52,38232,19548,5961,2313,9986,10268,164288,12,672,3030,3142,2664,1588,1824,12786,127860,5320,2060,1920,1280,3444,510,1,16,36,32,36280,1920,4,7241,12303,1,4,1,1768
adapt_response_class,train16,1,1,0,0,4,63396,63398,63308,24,41856,21516,3176,3436,13616,9120,145920,12,960,4096,0,3712,1588,2464,20480,204800,9280,3408,1920,1280,0,0,1,12,12,32,39904,1920,4,4456,17056,1,4,0,2048
adapt_response_class,train16,1,1,1,0,4,69459,69462,69295,52,44598,24809,5960,3477,14084,9120,145920,12,960,4096,0,3712,1588,2464,20480,204800,9280,3408,1920,1280,3034,468,1,16,36,32,42646,1920,4,7240,17565,2,4,0,2048
adapt_response_class,train16,1,2,0,0,4,59541,59543,59469,24,38001,21516,3176,3436,13616,12568,201088,12,672,3544,4288,3922,1588,2464,17720,177200,9280,3408,1920,1280,0,0,1,12,12,32,36049,1920,4,4456,17056,1,4,0,1772
adapt_response_class,train16,1,2,1,0,4,70823,70827,70683,52,45948,24823,5971,3476,14088,12567,201072,12,672,3544,4287,3922,1588,2464,17720,177200,9280,3408,1920,1280,4166,472,1,16,36,32,43996,1920,4,7251,17568,3,4,0,1772
adapt_response_class,train16,1,2,0,0,4,56018,56020,55946,24,34478,21516,3176,3436,13616,12459,199344,12,672,3588,4135,3311,1588,2464,13637,136370,9280,3408,1920,1280,0,0,1,12,12,32,32526,1920,4,4456,17056,1,4,1,2237
adapt_response_class,train16,1,2,1,0,4,67435,67437,67295,52,42577,24806,5953,3477,14088,12457,199312,12,672,3588,4133,3311,1588,2464,13637,136370,9280,3408,1920,1280,4065,472,1,16,36,32,40625,1920,4,7233,17569,1,4,1,2237
adapt_response_class,train16,1,3,0,0,4,58748,58750,58676,24,37208,21516,3176,3436,13616,12522,200352,12,672,3464,4322,3954,1588,2464,17320,173200,9280,3408,1920,1280,0,0,1,12,12,32,35256,1920,4,4456,17056,1,4,0,1732
adapt_response_class,train16,1,3,1,0,4,69954,69956,69813,52,45098,24804,5955,3477,14084,12520,200320,12,672,3464,4320,3954,1588,2464,17320,173200,9280,3408,1920,1280,4145,468,1,16,36,32,43146,1920,4,7235,17565,1,4,0,1732
