layer,spikes,elements,firing_rate,dense_flops_share,effective_flops,synops,energy_uj,op_type
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn1,135386416,1061683200,0.1275205409673997,57735038539.875465,7362403347.37859,135386416,121.8477744,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn2,103265387,1061683200,0.09726572578335986,57735038539.875465,5615640426.71124,103265387,92.9388483,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn1,135777160,1061683200,0.1278885829595872,57735038539.875465,7383652265.981827,135777160,122.19944399999999,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn2,100504284,1061683200,0.09466504132306135,57735038539.875465,5465489809.165851,100504284,90.4538556,mac
sttmultires_unet.preds.0.sn,1556034,66355200,0.023450068721064816,3608439908.7422166,84618163.83583784,1556034,1.4004306,mac
sttmultires_unet.preds.1.sn,7174478,132710400,0.0540611587336034,7216879817.484433,390152885.3743647,7174478,6.457030199999999,mac
sttmultires_unet.preds.2.sn,12499614,265420800,0.04709357367621528,14433759634.968866,679737322.7941885,12499614,11.2496526,mac
sttmultires_unet.preds.3.sn,39635208,1061683200,0.037332424587673614,57735038539.875465,2155388972.3563304,39635208,35.6716872,mac
sttmultires_unet.resblocks.0.sn1,8489078,33177600,0.25586775414737656,1804219954.3711083,461641707.71281767,8489078,7.6401702,mac
sttmultires_unet.resblocks.0.sn2,173329,33177600,0.0052242778260030865,1804219954.3711083,9425746.300853282,173329,0.1559961,mac
sttmultires_unet.resblocks.1.sn1,8523720,33177600,0.2569118923611111,1804219954.3711083,463525562.71315897,8523720,7.671348,mac
sttmultires_unet.resblocks.1.sn2,365795,33177600,0.011025360484182099,1804219954.3711083,19892175.389696047,365795,0.3292155,mac
