file,valid_pixels,dense_q16_AEE,block_magnitude25_AEE,cin_fullcost25_AEE
zurich_city_10_b_0261.npy,33288,1.092528687093041,0.99949757309014,1.0110306581043984
zurich_city_10_b_0271.npy,32992,0.7510682932885611,0.8374376920579666,0.8399569027374503
zurich_city_10_b_0281.npy,33517,0.8083446192317193,0.7934539332911216,0.8209177896684173
zurich_city_10_b_0291.npy,35731,0.7870800587897852,0.8016146297207074,0.9286639832202943
zurich_city_10_b_0301.npy,34700,0.7605692424875972,0.8570924109978916,0.7997669550180784
zurich_city_10_b_0311.npy,35559,0.828616496495502,0.7884344995870955,0.8877508960602305
zurich_city_10_b_0321.npy,35744,0.8306774508376927,0.9027377745029361,1.181444770718616
zurich_city_10_b_0331.npy,42999,0.6980201753540521,0.7249419512160359,0.8616300566326691
zurich_city_10_b_0341.npy,45386,0.653334918786996,0.687442801155575,0.7117707949619212
zurich_city_10_b_0351.npy,44906,0.9316300686407396,0.9782265542533772,0.9992251961304373
zurich_city_10_b_0361.npy,42906,0.7449890723924482,0.7869847273348001,0.8356455335061683
zurich_city_10_b_0371.npy,41162,0.6376840133828631,0.6717896279188884,0.7150126458337375
zurich_city_10_b_0381.npy,41873,0.9065174306101288,0.9541708398388105,0.9856755889325881
zurich_city_02_e_0001.npy,42735,1.2673926893526775,1.225070080964705,1.3181256251813365
zurich_city_02_e_0011.npy,37170,1.2844932980542034,1.3062787275546888,1.5386249150235591
zurich_city_02_e_0021.npy,35662,1.8366440322105246,1.65535624808494,1.5306999101693401
zurich_city_02_e_0031.npy,42684,1.0273990579182675,1.0509215574593997,1.1375457159336015
zurich_city_02_e_0041.npy,44273,0.9865919222358934,0.9702038373103736,1.0246584768936584
zurich_city_02_e_0051.npy,35631,1.3732282360459658,1.4242879349870696,1.453676077381404
zurich_city_02_e_0061.npy,37335,1.4197877576436488,1.4818379881264059,1.4483981582791001
zurich_city_02_e_0071.npy,33546,1.1558598265210533,1.1296507024097893,1.2611744642966891
zurich_city_02_e_0081.npy,38966,1.38240760858006,1.5200266456269835,1.3694544379747196
zurich_city_02_e_0091.npy,38400,1.0028265912398244,0.9677397686080925,1.0972685637600625
zurich_city_02_e_0101.npy,38665,1.2989936922445264,1.22506374555417,1.3148365439668868
zurich_city_02_e_0111.npy,39968,1.2803597119668524,1.2875727652089226,1.4910952683002352
zurich_city_02_e_0121.npy,43018,0.820018425042502,0.837072900246944,0.974354193965297
zurich_city_02_e_0131.npy,46679,1.0130721980616832,0.9821852956286374,1.09415698228288
zurich_city_02_e_0141.npy,62282,0.8649252308715961,0.9836053733259509,0.979122239319659
zurich_city_02_e_0151.npy,59815,0.8485523415656769,0.7859253425148405,0.8363779744569898
zurich_city_02_e_0161.npy,52521,1.0187198638290984,0.9967933709864355,0.9444599021423041
zurich_city_02_e_0171.npy,46661,1.4112623244898959,1.5145944221736147,1.6547577710861265
zurich_city_02_e_0181.npy,37890,1.3529459683185232,1.4900941333273,1.5958489063281176
zurich_city_02_e_0191.npy,33555,1.7234360379990743,1.850179442588305,1.8717381770179158
