case	real	time	intersection	reduce	stress	cycles_through_done_handshake	last_gate	source_reads	w_reads	w_zero	packets	events	commits	source_req_wait	w_req_wait	w_response_wait	output_wait	barrier_wait	psn_issues	nr_peak	w_pending_peak	w_accept_peak	source_accept_peak	first_tile0	first_tile1	w_metadata_reads	w_value_reads	compare_active_PE_beats	weight_pointer_advances_without_value	nrv_skips	nnz_tile0	nnz_tile1	image_bytes_tile0	image_bytes_tile1	frontend_load_beats	configuration_beats
asymmetric_tail_cancel_packed_class	0	0	3	1	1	2124	2117	288	148	0	16	192	64	32	54	0	19	0	2016	1	4	4	4	0	0	100	48	0	0	3024	5	7	55	57	246	83
asymmetric_tail_cancel_packed_time	0	1	0	0	0	2625	2618	288	3072	3024	16	192	64	0	0	0	0	32	1024	1	4	4	4	4	0	0	3072	0	0	0	5	7	384	384	0	52
asymmetric_tail_cancel_packed_time	0	1	0	0	1	7734	7727	288	3072	3024	16	192	64	43	1001	0	5	32	1024	1	4	3	4	4	0	0	3072	0	0	0	5	7	384	384	0	52
asymmetric_tail_cancel_packed_time	0	1	0	1	0	2617	2610	288	3072	3024	16	192	64	0	0	0	0	0	1024	1	4	4	4	0	0	0	3072	0	0	0	5	7	384	384	0	52
asymmetric_tail_cancel_packed_time	0	1	0	1	1	7729	7722	288	3072	3024	16	192	64	43	1001	0	11	0	1024	1	4	3	4	0	0	0	3072	0	0	0	5	7	384	384	0	52
asymmetric_tail_cancel_packed_time	0	1	1	0	0	1676	1669	288	160	0	16	192	64	0	0	0	0	32	1024	1	4	4	4	4	0	112	48	3096	0	3024	5	7	17	23	0	52
asymmetric_tail_cancel_packed_time	0	1	1	0	1	2057	2050	288	160	0	16	192	64	46	48	0	5	32	1024	1	4	2	4	4	0	112	48	3162	0	3024	5	7	17	23	0	52
asymmetric_tail_cancel_packed_time	0	1	1	1	0	1668	1661	288	160	0	16	192	64	0	0	0	0	0	1024	1	4	4	4	0	0	112	48	3096	0	3024	5	7	17	23	0	52
asymmetric_tail_cancel_packed_time	0	1	1	1	1	2050	2043	288	160	0	16	192	64	46	48	0	17	0	1024	1	4	2	4	0	0	112	48	3162	0	3024	5	7	17	23	0	52
asymmetric_tail_cancel_packed_time	0	1	2	0	0	1634	1627	288	144	0	16	192	64	0	0	0	0	32	1024	1	4	4	4	4	0	96	48	0	0	3024	5	7	53	55	72	52
asymmetric_tail_cancel_packed_time	0	1	2	0	1	1995	1988	288	144	0	16	192	64	27	59	0	10	32	1024	1	4	3	4	4	0	96	48	0	0	3024	5	7	53	55	241	52
asymmetric_tail_cancel_packed_time	0	1	2	1	0	1626	1619	288	144	0	16	192	64	0	0	0	0	0	1024	1	4	4	4	0	0	96	48	0	0	3024	5	7	53	55	72	52
asymmetric_tail_cancel_packed_time	0	1	2	1	1	1991	1984	288	144	0	16	192	64	27	59	0	11	0	1024	1	4	3	4	0	0	96	48	0	0	3024	5	7	53	55	241	52
asymmetric_tail_cancel_packed_time	0	1	3	0	0	1637	1630	288	148	0	16	192	64	0	0	0	0	32	1024	1	4	4	4	4	0	100	48	0	0	3024	5	7	55	57	75	52
asymmetric_tail_cancel_packed_time	0	1	3	0	1	2014	2007	288	148	0	16	192	64	42	52	0	13	32	1024	1	4	3	4	4	0	100	48	0	0	3024	5	7	55	57	251	52
asymmetric_tail_cancel_packed_time	0	1	3	1	0	1629	1622	288	148	0	16	192	64	0	0	0	0	0	1024	1	4	4	4	0	0	100	48	0	0	3024	5	7	55	57	75	52
asymmetric_tail_cancel_packed_time	0	1	3	1	1	2010	2003	288	148	0	16	192	64	42	52	0	7	0	1024	1	4	3	4	0	0	100	48	0	0	3024	5	7	55	57	251	52
S15_limits_packed_class	0	0	0	0	0	2757	2750	288	3072	2044	260	4112	1040	0	0	0	0	20	2016	2	4	4	4	0	4	0	3072	0	0	0	129	128	384	384	0	83
S15_limits_packed_class	0	0	0	0	1	7862	7855	288	3072	2044	260	4112	1040	39	953	0	39	20	2016	2	4	3	4	0	4	0	3072	0	0	0	129	128	384	384	0	83
S15_limits_packed_class	0	0	0	1	0	2757	2750	288	3072	2044	260	4112	1040	0	0	0	0	20	2016	1	4	4	4	0	4	0	3072	0	0	0	129	128	384	384	0	83
S15_limits_packed_class	0	0	0	1	1	7862	7855	288	3072	2044	260	4112	1040	39	953	0	39	20	2016	1	4	3	4	0	4	0	3072	0	0	0	129	128	384	384	0	83
S15_limits_packed_class	0	0	1	0	0	3599	3592	288	3100	0	260	4112	1040	0	0	0	0	20	2016	1	4	4	4	0	4	2072	1028	4112	0	2044	129	128	389	386	0	83
S15_limits_packed_class	0	0	1	0	1	8945	8938	288	3100	0	260	4112	1040	41	1017	0	23	20	2016	1	4	3	4	0	4	2072	1028	6121	0	2044	129	128	389	386	0	83
S15_limits_packed_class	0	0	1	1	0	3599	3592	288	3100	0	260	4112	1040	0	0	0	0	20	2016	1	4	4	4	0	4	2072	1028	4112	0	2044	129	128	389	386	0	83
S15_limits_packed_class	0	0	1	1	1	8945	8938	288	3100	0	260	4112	1040	41	1017	0	23	20	2016	1	4	3	4	0	4	2072	1028	6121	0	2044	129	128	389	386	0	83
S15_limits_packed_class	0	0	2	0	0	2108	2101	288	1124	0	260	4112	1040	0	0	0	0	20	2016	2	4	4	4	0	4	96	1028	0	0	2044	129	128	177	176	72	83
S15_limits_packed_class	0	0	2	0	1	4081	4074	288	1124	0	260	4112	1040	43	332	0	35	20	2016	2	4	4	4	0	4	96	1028	0	0	2044	129	128	177	176	235	83
S15_limits_packed_class	0	0	2	1	0	2108	2101	288	1124	0	260	4112	1040	0	0	0	0	20	2016	1	4	4	4	0	4	96	1028	0	0	2044	129	128	177	176	72	83
S15_limits_packed_class	0	0	2	1	1	4081	4074	288	1124	0	260	4112	1040	43	332	0	35	20	2016	1	4	4	4	0	4	96	1028	0	0	2044	129	128	177	176	235	83
S15_limits_packed_class	0	0	3	0	0	2111	2104	288	1128	0	260	4112	1040	0	0	0	0	20	2016	2	4	4	4	0	4	100	1028	0	0	2044	129	128	179	178	75	83
S15_limits_packed_class	0	0	3	0	1	4083	4076	288	1128	0	260	4112	1040	41	351	0	25	20	2016	2	4	4	4	0	4	100	1028	0	0	2044	129	128	179	178	246	83
S15_limits_packed_class	0	0	3	1	0	2111	2104	288	1128	0	260	4112	1040	0	0	0	0	20	2016	1	4	4	4	0	4	100	1028	0	0	2044	129	128	179	178	75	83
S15_limits_packed_class	0	0	3	1	1	4083	4076	288	1128	0	260	4112	1040	41	351	0	25	20	2016	1	4	4	4	0	4	100	1028	0	0	2044	129	128	179	178	246	83
S15_limits_packed_time	0	1	0	0	0	2617	2610	288	3072	2044	260	4112	1040	0	0	0	0	20	1024	2	4	4	4	0	4	0	3072	0	0	0	129	128	384	384	0	52
S15_limits_packed_time	0	1	0	0	1	7729	7722	288	3072	2044	260	4112	1040	43	1001	0	11	20	1024	2	4	3	4	0	4	0	3072	0	0	0	129	128	384	384	0	52
S15_limits_packed_time	0	1	0	1	0	2617	2610	288	3072	2044	260	4112	1040	0	0	0	0	20	1024	1	4	4	4	0	4	0	3072	0	0	0	129	128	384	384	0	52
S15_limits_packed_time	0	1	0	1	1	7729	7722	288	3072	2044	260	4112	1040	43	1001	0	11	20	1024	1	4	3	4	0	4	0	3072	0	0	0	129	128	384	384	0	52
S15_limits_packed_time	0	1	1	0	0	3459	3452	288	3100	0	260	4112	1040	0	0	0	0	20	1024	1	4	4	4	0	4	2072	1028	4112	0	2044	129	128	389	386	0	52
S15_limits_packed_time	0	1	1	0	1	8796	8789	288	3100	0	260	4112	1040	57	1044	0	4	20	1024	1	4	3	4	0	4	2072	1028	6105	0	2044	129	128	389	386	0	52
S15_limits_packed_time	0	1	1	1	0	3459	3452	288	3100	0	260	4112	1040	0	0	0	0	20	1024	1	4	4	4	0	4	2072	1028	4112	0	2044	129	128	389	386	0	52
S15_limits_packed_time	0	1	1	1	1	8796	8789	288	3100	0	260	4112	1040	57	1044	0	4	20	1024	1	4	3	4	0	4	2072	1028	6105	0	2044	129	128	389	386	0	52
S15_limits_packed_time	0	1	2	0	0	1968	1961	288	1124	0	260	4112	1040	0	0	0	0	20	1024	2	4	4	4	0	4	96	1028	0	0	2044	129	128	177	176	72	52
S15_limits_packed_time	0	1	2	0	1	3932	3925	288	1124	0	260	4112	1040	34	384	0	8	20	1024	2	4	3	4	0	4	96	1028	0	0	2044	129	128	177	176	241	52
S15_limits_packed_time	0	1	2	1	0	1968	1961	288	1124	0	260	4112	1040	0	0	0	0	20	1024	1	4	4	4	0	4	96	1028	0	0	2044	129	128	177	176	72	52
S15_limits_packed_time	0	1	2	1	1	3932	3925	288	1124	0	260	4112	1040	34	384	0	8	20	1024	1	4	3	4	0	4	96	1028	0	0	2044	129	128	177	176	241	52
S15_limits_packed_time	0	1	3	0	0	1971	1964	288	1128	0	260	4112	1040	0	0	0	0	20	1024	2	4	4	4	0	4	100	1028	0	0	2044	129	128	179	178	75	52
S15_limits_packed_time	0	1	3	0	1	3937	3930	288	1128	0	260	4112	1040	38	362	0	10	20	1024	2	4	3	4	0	4	100	1028	0	0	2044	129	128	179	178	251	52
S15_limits_packed_time	0	1	3	1	0	1971	1964	288	1128	0	260	4112	1040	0	0	0	0	20	1024	1	4	4	4	0	4	100	1028	0	0	2044	129	128	179	178	75	52
S15_limits_packed_time	0	1	3	1	1	3937	3930	288	1128	0	260	4112	1040	38	362	0	10	20	1024	1	4	3	4	0	4	100	1028	0	0	2044	129	128	179	178	251	52
nonunit_theta_rational_packed_class	0	0	0	0	0	2763	2756	288	3072	440	664	9212	9212	0	0	0	0	4	2016	2	4	4	4	2	2	0	3072	0	0	0	329	329	384	384	0	83
nonunit_theta_rational_packed_class	0	0	0	0	1	7862	7855	288	3072	440	664	9212	9212	39	953	0	41	0	2016	2	4	3	4	0	0	0	3072	0	0	0	329	329	384	384	0	83
nonunit_theta_rational_packed_class	0	0	0	1	0	2763	2756	288	3072	440	664	9212	9212	0	0	0	0	4	2016	2	4	4	4	2	2	0	3072	0	0	0	329	329	384	384	0	83
nonunit_theta_rational_packed_class	0	0	0	1	1	7862	7855	288	3072	440	664	9212	9212	39	953	0	41	0	2016	2	4	3	4	0	0	0	3072	0	0	0	329	329	384	384	0	83
nonunit_theta_rational_packed_class	0	0	1	0	0	7053	7046	288	7912	0	664	9212	9212	0	0	0	0	0	2016	1	4	4	4	0	0	5280	2632	9648	0	440	329	329	989	989	0	83
nonunit_theta_rational_packed_class	0	0	1	0	1	19759	19752	288	7912	0	664	9212	9212	30	2588	0	35	0	2016	1	4	4	4	0	0	5280	2632	15369	0	440	329	329	989	989	0	83
nonunit_theta_rational_packed_class	0	0	1	1	0	7053	7046	288	7912	0	664	9212	9212	0	0	0	0	0	2016	1	4	4	4	0	0	5280	2632	9648	0	440	329	329	989	989	0	83
nonunit_theta_rational_packed_class	0	0	1	1	1	19759	19752	288	7912	0	664	9212	9212	30	2588	0	35	0	2016	1	4	4	4	0	0	5280	2632	15369	0	440	329	329	989	989	0	83
nonunit_theta_rational_packed_class	0	0	2	0	0	2786	2779	288	2728	0	664	9212	9212	0	0	0	0	4	2016	2	4	4	4	0	2	96	2632	0	0	440	329	329	377	377	72	83
nonunit_theta_rational_packed_class	0	0	2	0	1	7102	7095	288	2728	0	664	9212	9212	40	913	0	46	1	2016	2	4	4	4	0	1	96	2632	0	0	440	329	329	377	377	235	83
nonunit_theta_rational_packed_class	0	0	2	1	0	2786	2779	288	2728	0	664	9212	9212	0	0	0	0	4	2016	2	4	4	4	0	2	96	2632	0	0	440	329	329	377	377	72	83
nonunit_theta_rational_packed_class	0	0	2	1	1	7102	7095	288	2728	0	664	9212	9212	40	913	0	46	1	2016	2	4	4	4	0	1	96	2632	0	0	440	329	329	377	377	235	83
nonunit_theta_rational_packed_class	0	0	3	0	0	2789	2782	288	2732	0	664	9212	9212	0	0	0	0	4	2016	2	4	4	4	0	2	100	2632	0	0	440	329	329	379	379	75	83
nonunit_theta_rational_packed_class	0	0	3	0	1	7140	7133	288	2732	0	664	9212	9212	46	880	0	30	0	2016	2	4	4	4	0	0	100	2632	0	0	440	329	329	379	379	246	83
nonunit_theta_rational_packed_class	0	0	3	1	0	2789	2782	288	2732	0	664	9212	9212	0	0	0	0	4	2016	2	4	4	4	0	2	100	2632	0	0	440	329	329	379	379	75	83
nonunit_theta_rational_packed_class	0	0	3	1	1	7140	7133	288	2732	0	664	9212	9212	46	880	0	30	0	2016	2	4	4	4	0	0	100	2632	0	0	440	329	329	379	379	246	83
nonunit_theta_rational_packed_time	0	1	0	0	0	2636	2629	288	3072	440	664	15792	7920	0	0	0	0	12	1024	2	4	4	4	2	2	0	3072	0	0	0	329	329	384	384	0	52
nonunit_theta_rational_packed_time	0	1	0	0	1	7738	7731	288	3072	440	664	15792	7920	43	1001	0	9	21	1024	2	4	3	4	4	0	0	3072	0	0	0	329	329	384	384	0	52
nonunit_theta_rational_packed_time	0	1	0	1	0	2622	2615	288	3072	440	664	15792	7920	0	0	0	0	0	1024	2	4	4	4	0	0	0	3072	0	0	0	329	329	384	384	0	52
nonunit_theta_rational_packed_time	0	1	0	1	1	7732	7725	288	3072	440	664	15792	7920	43	1001	0	17	0	1024	2	4	3	4	0	0	0	3072	0	0	0	329	329	384	384	0	52
nonunit_theta_rational_packed_time	0	1	1	0	0	6919	6912	288	7912	0	664	15792	7920	0	0	0	0	16	1024	2	4	4	4	0	4	5280	2632	9648	0	440	329	329	989	989	0	52
nonunit_theta_rational_packed_time	0	1	1	0	1	19631	19624	288	7912	0	664	15792	7920	44	2665	0	10	0	1024	2	4	4	4	0	0	5280	2632	15579	0	440	329	329	989	989	0	52
nonunit_theta_rational_packed_time	0	1	1	1	0	6915	6908	288	7912	0	664	15792	7920	0	0	0	0	0	1024	1	4	4	4	0	0	5280	2632	9648	0	440	329	329	989	989	0	52
nonunit_theta_rational_packed_time	0	1	1	1	1	19631	19624	288	7912	0	664	15792	7920	44	2665	0	10	0	1024	2	4	4	4	0	0	5280	2632	15579	0	440	329	329	989	989	0	52
nonunit_theta_rational_packed_time	0	1	2	0	0	2660	2653	288	2728	0	664	15792	7920	0	0	0	0	12	1024	2	4	4	4	2	2	96	2632	0	0	440	329	329	377	377	72	52
nonunit_theta_rational_packed_time	0	1	2	0	1	6990	6983	288	2728	0	664	15792	7920	50	927	0	4	21	1024	2	4	4	4	3	0	96	2632	0	0	440	329	329	377	377	241	52
nonunit_theta_rational_packed_time	0	1	2	1	0	2646	2639	288	2728	0	664	15792	7920	0	0	0	0	4	1024	2	4	4	4	0	4	96	2632	0	0	440	329	329	377	377	72	52
nonunit_theta_rational_packed_time	0	1	2	1	1	6988	6981	288	2728	0	664	15792	7920	50	927	0	22	0	1024	2	4	4	4	0	0	96	2632	0	0	440	329	329	377	377	241	52
nonunit_theta_rational_packed_time	0	1	3	0	0	2663	2656	288	2732	0	664	15792	7920	0	0	0	0	12	1024	2	4	4	4	2	2	100	2632	0	0	440	329	329	379	379	75	52
nonunit_theta_rational_packed_time	0	1	3	0	1	6950	6943	288	2732	0	664	15792	7920	35	840	0	18	14	1024	2	4	4	4	2	0	100	2632	0	0	440	329	329	379	379	251	52
nonunit_theta_rational_packed_time	0	1	3	1	0	2649	2642	288	2732	0	664	15792	7920	0	0	0	0	4	1024	2	4	4	4	0	4	100	2632	0	0	440	329	329	379	379	75	52
nonunit_theta_rational_packed_time	0	1	3	1	1	6937	6930	288	2732	0	664	15792	7920	35	840	0	17	0	1024	2	4	4	4	0	0	100	2632	0	0	440	329	329	379	379	251	52
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_class	1	0	0	0	0	2789	2782	288	2986	1497	375	4549	3228	0	0	0	0	15	2656	2	4	4	4	0	3	0	2986	0	0	0	192	192	384	384	0	103
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_class	1	0	0	0	1	7729	7722	288	2986	1497	375	4549	3228	28	978	0	26	15	2656	2	4	3	4	0	3	0	2986	0	0	0	192	192	384	384	0	103
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_class	1	0	0	1	0	2786	2779	288	2986	1497	375	4549	3228	0	0	0	0	12	2656	2	4	4	4	0	3	0	2986	0	0	0	192	192	384	384	0	103
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_class	1	0	0	1	1	7729	7722	288	2986	1497	375	4549	3228	28	978	0	32	12	2656	1	4	3	4	0	3	0	2986	0	0	0	192	192	384	384	0	103
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_class	1	0	1	0	0	4663	4656	288	4577	0	375	4549	3228	0	0	0	0	15	2656	2	4	4	4	0	3	3088	1489	4076	47	1497	192	192	578	578	0	103
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_class	1	0	1	0	1	11757	11750	288	4577	0	375	4549	3228	36	1485	0	5	15	2656	1	4	3	4	0	3	3088	1489	7955	47	1497	192	192	578	578	0	103
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_class	1	0	1	1	0	4661	4654	288	4577	0	375	4549	3228	0	0	0	0	12	2656	2	4	4	4	0	3	3088	1489	4076	47	1497	192	192	578	578	0	103
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_class	1	0	1	1	1	11757	11750	288	4577	0	375	4549	3228	36	1485	0	13	12	2656	1	4	3	4	0	3	3088	1489	7955	47	1497	192	192	578	578	0	103
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_class	1	0	2	0	0	2441	2434	288	1585	0	375	4549	3228	0	0	0	0	15	2656	2	4	4	4	0	3	96	1489	0	0	1497	192	192	240	240	72	103
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_class	1	0	2	0	1	4670	4663	288	1585	0	375	4549	3228	43	510	0	30	15	2656	2	4	4	4	0	3	96	1489	0	0	1497	192	192	240	240	235	103
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_class	1	0	2	1	0	2439	2432	288	1585	0	375	4549	3228	0	0	0	0	12	2656	2	4	4	4	0	3	96	1489	0	0	1497	192	192	240	240	72	103
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_class	1	0	2	1	1	4670	4663	288	1585	0	375	4549	3228	43	510	0	19	12	2656	2	4	4	4	0	3	96	1489	0	0	1497	192	192	240	240	235	103
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_class	1	0	3	0	0	2444	2437	288	1589	0	375	4549	3228	0	0	0	0	15	2656	2	4	4	4	0	3	100	1489	0	0	1497	192	192	242	242	75	103
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_class	1	0	3	0	1	4670	4663	288	1589	0	375	4549	3228	36	537	0	28	15	2656	2	4	4	4	0	3	100	1489	0	0	1497	192	192	242	242	246	103
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_class	1	0	3	1	0	2442	2435	288	1589	0	375	4549	3228	0	0	0	0	12	2656	2	4	4	4	0	3	100	1489	0	0	1497	192	192	242	242	75	103
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_class	1	0	3	1	1	4654	4647	288	1589	0	375	4549	3228	36	537	0	17	12	2656	2	4	4	4	0	3	100	1489	0	0	1497	192	192	242	242	246	103
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_time	1	1	0	0	0	2757	2750	288	2986	1497	375	5725	3673	0	0	0	0	17	2400	2	4	4	4	0	3	0	2986	0	0	0	192	192	384	384	0	95
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_time	1	1	0	0	1	7729	7722	288	2986	1497	375	5725	3673	48	961	0	30	20	2400	2	4	3	4	0	3	0	2986	0	0	0	192	192	384	384	0	95
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_time	1	1	0	1	0	2750	2743	288	2986	1497	375	5725	3673	0	0	0	0	11	2400	2	4	4	4	0	3	0	2986	0	0	0	192	192	384	384	0	95
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_time	1	1	0	1	1	7717	7710	288	2986	1497	375	5725	3673	48	961	0	27	11	2400	2	4	3	4	0	3	0	2986	0	0	0	192	192	384	384	0	95
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_time	1	1	1	0	0	4627	4620	288	4577	0	375	5725	3673	0	0	0	0	20	2400	2	4	4	4	0	3	3088	1489	4076	47	1497	192	192	578	578	0	95
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_time	1	1	1	0	1	11852	11845	288	4577	0	375	5725	3673	36	1500	0	29	20	2400	2	4	3	4	0	3	3088	1489	8042	47	1497	192	192	578	578	0	95
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_time	1	1	1	1	0	4626	4619	288	4577	0	375	5725	3673	0	0	0	0	11	2400	2	4	4	4	0	3	3088	1489	4076	47	1497	192	192	578	578	0	95
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_time	1	1	1	1	1	11841	11834	288	4577	0	375	5725	3673	36	1500	0	21	11	2400	2	4	3	4	0	3	3088	1489	8042	47	1497	192	192	578	578	0	95
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_time	1	1	2	0	0	2407	2400	288	1585	0	375	5725	3673	0	0	0	0	15	2400	2	4	4	4	0	3	96	1489	0	0	1497	192	192	240	240	72	95
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_time	1	1	2	0	1	4689	4682	288	1585	0	375	5725	3673	43	515	0	25	20	2400	2	4	3	4	0	3	96	1489	0	0	1497	192	192	240	240	241	95
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_time	1	1	2	1	0	2403	2396	288	1585	0	375	5725	3673	0	0	0	0	11	2400	2	4	4	4	0	3	96	1489	0	0	1497	192	192	240	240	72	95
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_time	1	1	2	1	1	4677	4670	288	1585	0	375	5725	3673	43	515	0	22	11	2400	2	4	3	4	0	3	96	1489	0	0	1497	192	192	240	240	241	95
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_time	1	1	3	0	0	2410	2403	288	1589	0	375	5725	3673	0	0	0	0	15	2400	2	4	4	4	0	3	100	1489	0	0	1497	192	192	242	242	75	95
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_time	1	1	3	0	1	4670	4663	288	1589	0	375	5725	3673	50	559	0	31	20	2400	2	4	3	4	0	3	100	1489	0	0	1497	192	192	242	242	251	95
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_time	1	1	3	1	0	2406	2399	288	1589	0	375	5725	3673	0	0	0	0	11	2400	2	4	4	4	0	3	100	1489	0	0	1497	192	192	242	242	75	95
pruned_row_2of4_trained_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_time	1	1	3	1	1	4670	4663	288	1589	0	375	5725	3673	50	559	0	34	11	2400	2	4	3	4	0	3	100	1489	0	0	1497	192	192	242	242	251	95
pruned_row_2of4_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	0	0	0	2789	2782	288	2946	1475	370	4584	3226	0	0	0	0	15	2656	2	4	4	4	1	2	0	2946	0	0	0	192	192	384	384	0	103
pruned_row_2of4_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	0	0	1	7692	7685	288	2946	1475	370	4584	3226	31	931	0	18	21	2656	2	4	4	4	1	2	0	2946	0	0	0	192	192	384	384	0	103
pruned_row_2of4_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	0	1	0	2787	2780	288	2946	1475	370	4584	3226	0	0	0	0	13	2656	2	4	4	4	1	2	0	2946	0	0	0	192	192	384	384	0	103
pruned_row_2of4_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	0	1	1	7692	7685	288	2946	1475	370	4584	3226	31	931	0	26	14	2656	2	4	4	4	1	2	0	2946	0	0	0	192	192	384	384	0	103
pruned_row_2of4_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	1	0	0	4554	4547	288	4559	0	370	4584	3226	0	0	0	0	21	2656	2	4	4	4	1	2	3088	1471	4110	65	1475	192	192	578	578	0	103
pruned_row_2of4_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	1	0	1	11738	11731	288	4559	0	370	4584	3226	38	1497	0	12	21	2656	2	4	3	4	1	2	3088	1471	7877	65	1475	192	192	578	578	0	103
pruned_row_2of4_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	1	1	0	4555	4548	288	4559	0	370	4584	3226	0	0	0	0	14	2656	2	4	4	4	1	2	3088	1471	4110	65	1475	192	192	578	578	0	103
pruned_row_2of4_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	1	1	1	11738	11731	288	4559	0	370	4584	3226	38	1497	0	17	14	2656	1	4	3	4	1	2	3088	1471	7877	65	1475	192	192	578	578	0	103
pruned_row_2of4_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	2	0	0	2442	2435	288	1567	0	370	4584	3226	0	0	0	0	15	2656	2	4	4	4	1	2	96	1471	0	0	1475	192	192	240	240	72	103
pruned_row_2of4_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	2	0	1	4594	4587	288	1567	0	370	4584	3226	30	498	0	29	21	2656	2	4	4	4	1	2	96	1471	0	0	1475	192	192	240	240	235	103
pruned_row_2of4_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	2	1	0	2440	2433	288	1567	0	370	4584	3226	0	0	0	0	13	2656	2	4	4	4	1	2	96	1471	0	0	1475	192	192	240	240	72	103
pruned_row_2of4_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	2	1	1	4594	4587	288	1567	0	370	4584	3226	30	498	0	37	14	2656	2	4	4	4	1	2	96	1471	0	0	1475	192	192	240	240	235	103
pruned_row_2of4_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	3	0	0	2445	2438	288	1571	0	370	4584	3226	0	0	0	0	15	2656	2	4	4	4	1	2	100	1471	0	0	1475	192	192	242	242	75	103
pruned_row_2of4_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	3	0	1	4652	4645	288	1571	0	370	4584	3226	31	534	0	43	21	2656	2	4	4	4	1	2	100	1471	0	0	1475	192	192	242	242	246	103
pruned_row_2of4_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	3	1	0	2443	2436	288	1571	0	370	4584	3226	0	0	0	0	13	2656	2	4	4	4	1	2	100	1471	0	0	1475	192	192	242	242	75	103
pruned_row_2of4_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	3	1	1	4652	4645	288	1571	0	370	4584	3226	31	534	0	51	14	2656	2	4	4	4	1	2	100	1471	0	0	1475	192	192	242	242	246	103
