layer,calls,spikes,elements,firing_rate,mean_call_firing_rate
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.attn_sn,40,24141,74649600,0.0003233908822016461,0.00032339088220164605
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.proj_sn,40,49136,74649600,0.0006582218792866941,0.0006582218792866941
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.sn2_q,40,9630,2332800,0.004128086419753086,0.004128086419753086
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.sn_k,40,44688,74649600,0.0005986368312757202,0.00059863683127572
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.attn.sn_q,40,44276,74649600,0.0005931177126200274,0.0005931177126200272
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.mlp.sn1,40,5908334,66355200,0.08904100959683642,0.08904100959683642
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.0.mlp.sn2,40,19357362,265420800,0.07293084038628472,0.0729308403862847
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.attn_sn,40,10370,74649600,0.00013891568072702331,0.0001389156807270233
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.proj_sn,40,78319,74649600,0.00104915498542524,0.0010491549854252402
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn2_q,40,5849,2332800,0.002507287379972565,0.0025072873799725647
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn_k,40,22813,74649600,0.0003056011016803841,0.000305601101680384
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.attn.sn_q,40,24937,74649600,0.00033405403377914953,0.00033405403377914953
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.mlp.sn1,40,8821921,66355200,0.13294995720003858,0.13294995720003858
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.1.mlp.sn2,40,21252590,265420800,0.08007130563994985,0.08007130563994982
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.attn_sn,40,6931,74649600,9.284711505486968e-05,9.28471150548697e-05
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.proj_sn,40,114879,74649600,0.0015389097865226337,0.0015389097865226337
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn2_q,40,4545,2332800,0.0019483024691358025,0.0019483024691358028
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn_k,40,21199,74649600,0.0002839800883058985,0.0002839800883058985
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.attn.sn_q,40,22484,74649600,0.00030119384430727026,0.0003011938443072702
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.mlp.sn1,40,10971501,66355200,0.1653450068721065,0.16534500687210646
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.mlp.sn2,40,22012144,265420800,0.08293300298996914,0.08293300298996915
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.attn_sn,40,6682,74649600,8.951153120713305e-05,8.951153120713301e-05
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.proj_sn,40,150211,74649600,0.002012214399005487,0.0020122143990054867
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.sn2_q,40,4488,2332800,0.0019238683127572017,0.0019238683127572014
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.sn_k,40,20559,74649600,0.0002754067001028807,0.0002754067001028806
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.sn_q,40,21472,74649600,0.0002876371742112483,0.0002876371742112483
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.mlp.sn1,40,12565476,66355200,0.18936686197916666,0.1893668619791667
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.mlp.sn2,40,22400752,265420800,0.08439712336033951,0.0843971233603395
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.attn_sn,40,2970,74649600,3.978587962962963e-05,3.978587962962962e-05
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.proj_sn,40,151200,74649600,0.002025462962962963,0.002025462962962963
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn2_q,40,2668,2332800,0.0011436899862825789,0.0011436899862825793
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn_k,40,12488,74649600,0.00016728823731138547,0.0001672882373113855
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn_q,40,13679,74649600,0.00018324277692043894,0.00018324277692043897
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.mlp.sn1,40,13565379,66355200,0.20443580910011575,0.20443580910011577
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.mlp.sn2,40,22270094,265420800,0.08390485598717207,0.08390485598717207
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.attn_sn,40,2373,74649600,3.1788515946502056e-05,3.1788515946502056e-05
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.proj_sn,40,159314,74649600,0.0021341574502743484,0.0021341574502743484
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn2_q,40,2038,2332800,0.0008736282578875171,0.000873628257887517
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn_k,40,9605,74649600,0.00012866780264060356,0.0001286678026406036
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.sn_q,40,10326,74649600,0.00013832626028806584,0.00013832626028806587
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.mlp.sn1,40,13962017,66355200,0.21041330596547067,0.21041330596547064
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.mlp.sn2,40,22536258,265420800,0.0849076560691551,0.0849076560691551
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.attn_sn,40,16041,49766400,0.00032232590663580245,0.0003223259066358024
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.proj_sn,40,119357,49766400,0.002398345068158436,0.002398345068158436
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn2_q,40,22607,1555200,0.01453639403292181,0.014536394032921809
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn_k,40,28385,49766400,0.0005703647440843621,0.0005703647440843622
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.attn.sn_q,40,112684,49766400,0.002264258616255144,0.0022642586162551445
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.mlp.sn1,40,3506449,33177600,0.10568724078896605,0.10568724078896605
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.mlp.sn2,40,9809100,132710400,0.07391357421875,0.07391357421874999
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.attn_sn,40,26186,49766400,0.0005261783050411523,0.0005261783050411523
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.proj_sn,40,250025,49766400,0.005023971997170782,0.005023971997170781
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn2_q,40,17348,1555200,0.011154835390946503,0.011154835390946503
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn_k,40,67362,49766400,0.001353563850308642,0.0013535638503086422
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn_q,40,78745,49766400,0.0015822924704218108,0.0015822924704218106
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn1,40,4453046,33177600,0.134218448591821,0.13421844859182097
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn2,40,10809302,132710400,0.08145030080536265,0.08145030080536267
sttmultires_unet.encoders.swin3d.patch_embed.head.sn,40,104111970,2123366400,0.049031561392324945,0.04903156139232495
sttmultires_unet.encoders.swin3d.patch_embed.proj.sn,40,131532419,1061683200,0.12389045903712143,0.12389045903712141
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn1,40,71795773,1061683200,0.06762447875223042,0.06762447875223043
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn2,40,72269017,1061683200,0.06807022754056954,0.06807022754056956
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn1,40,106999341,1061683200,0.10078273914478443,0.10078273914478444
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn2,40,72290460,1061683200,0.06809042471426505,0.06809042471426505
sttmultires_unet.preds.0.sn,40,6971478,66355200,0.10506302445023148,0.10506302445023145
sttmultires_unet.preds.1.sn,40,12988589,132710400,0.0978716739607446,0.09787167396074459
sttmultires_unet.preds.2.sn,40,23098237,265420800,0.08702496940706983,0.08702496940706984
sttmultires_unet.preds.3.sn,40,83142128,1061683200,0.0783116168740355,0.07831161687403551
sttmultires_unet.resblocks.0.sn1,40,4193011,33177600,0.12638078100887346,0.12638078100887348
sttmultires_unet.resblocks.0.sn2,40,2868600,33177600,0.08646195023148148,0.08646195023148148
sttmultires_unet.resblocks.1.sn1,40,5285898,33177600,0.1593212890625,0.15932128906249995
sttmultires_unet.resblocks.1.sn2,40,2883991,33177600,0.08692584755979939,0.08692584755979937
