layer,spikes,elements,firing_rate,dense_flops_share,effective_flops,synops,energy_uj,op_type
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.2.mlp.sn2,370796016,5474304000,0.06773391028338945,14433759634.968866,977654980.1669892,370796016,333.7164144,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.attn_sn,0,1539648000,0.0,4059494897.334994,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.proj_sn,111075106,1539648000,0.07214318207798145,4059494897.334994,292864879.5230751,111075106,99.96759540000001,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.sn2_q,753,48114000,1.565033046514528e-05,126859215.54171856,1985.3886457769895,753,7.53e-05,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.sn_k,1309821,1539648000,0.0008507275688988652,4059494897.334994,3453524.2249671477,1309821,0.1309821,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.attn.sn_q,3050865,1539648000,0.001981534090909091,4059494897.334994,8044027.530940791,3050865,0.3050865,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.mlp.sn1,345858982,1368576000,0.2527144871749906,3608439908.7422166,911905041.0395592,345858982,311.2730838,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.3.mlp.sn2,380833034,5474304000,0.06956738865799196,14433759634.968866,1004118966.3219153,380833034,342.74973059999996,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.attn_sn,0,1539648000,0.0,4059494897.334994,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.proj_sn,354050812,1539648000,0.2299556859749761,4059494897.334994,933503933.8285836,354050812,318.64573079999997,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn2_q,13673741,48114000,0.28419464189217275,126859215.54171856,36052709.33160066,13673741,1.3673741000000001,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn_k,48188827,1539648000,0.03129860006962631,4059494897.334994,127056507.27637668,48188827,4.8188827,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.attn.sn_q,174912038,1539648000,0.11360521236022779,4059494897.334994,461179779.88700306,174912038,17.4912038,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.mlp.sn1,348430328,1368576000,0.2545933349700711,3608439908.7422166,918684750.4057798,348430328,313.5872952,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.4.mlp.sn2,311128145,5474304000,0.05683428340844791,14433759634.968866,820332385.7432362,311128145,280.01533049999995,mac
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.attn_sn,0,1539648000,0.0,4059494897.334994,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.2.swin_blocks.5.attn.proj_sn,385850498,1539648000,0.25060955361225423,4059494897.334994,1017348204.1123466,385850498,347.2654482,mac
