function,case,real,mode,bp,pass,hblocks,cycles_to_last_gate,cycles_to_done,first_X_request_to_last_gate,dictionary_load_cycles,source_phase_cycles,backend_phase_cycles,backend_boot_cycles,backend_fc_cycles,backend_psn_cycles,words,bytes,dictionary_words,source_config_words,source_X_words,source_graph_words,source_prefetch_words,backend_config_words,backend_coeff_words,source_produced_pairs,source_scalar_mac,backend_vector_mac,backend_vector_updates,bridge_writes,bridge_reads,req_stall,out_stall,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,backend_mode,frontier,source_channel_refs
adapt_response_class,train6,1,2,1,0,4,70041,70043,69901,52,43425,26564,5946,3735,15595,13516,216256,12,672,3782,4934,4345,1588,2528,13787,137870,10640,3684,1920,1280,4301,563,1,16,36,32,41473,1920,4,7226,19334,1,4,1,2372
adapt_response_class,train6,1,3,0,0,4,62305,62307,62233,24,39073,23208,3176,3712,15032,13007,208112,12,672,3648,4559,4165,1588,2528,18240,182400,10640,3684,1920,1280,0,0,1,12,12,32,37121,1920,4,4456,18748,1,4,0,1824
adapt_response_class,train6,1,3,1,0,4,73957,73960,73816,52,47340,26565,5950,3738,15589,13007,208112,12,672,3648,4559,4166,1588,2528,18240,182400,10640,3684,1920,1280,3993,557,1,16,36,32,45388,1920,4,7230,19331,2,4,0,1824
adapt_response_class,train6,1,3,0,0,4,58573,58575,58501,24,35341,23208,3176,3712,15032,13429,214864,12,672,3722,4907,4319,1588,2528,13665,136650,10640,3684,1920,1280,0,0,1,12,12,32,33389,1920,4,4456,18748,1,4,1,2323
adapt_response_class,train6,1,3,1,0,4,69997,69999,69856,52,43349,26596,5961,3741,15606,13426,214816,12,672,3722,4904,4319,1588,2528,13665,136650,10640,3684,1920,1280,4290,574,1,16,36,32,41397,1920,4,7241,19351,1,4,1,2323
adapt_response_class,train7,1,1,0,0,4,66024,66026,65936,24,41856,24144,3176,3920,15760,9024,144384,12,960,4096,0,3712,1588,2368,20480,204800,11360,3892,1920,1280,0,0,1,12,12,32,39904,1920,4,4456,19684,1,4,0,2048
adapt_response_class,train7,1,1,1,0,4,72078,72080,71914,52,44598,27428,5945,3939,16256,9024,144384,12,960,4096,0,3712,1588,2368,20480,204800,11360,3892,1920,1280,2949,496,1,16,36,32,42646,1920,4,7225,20199,1,4,0,2048
adapt_response_class,train7,1,2,0,0,4,64423,64425,64351,24,40255,24144,3176,3920,15760,13149,210384,12,672,3768,4741,4324,1588,2368,18840,188400,11360,3892,1920,1280,0,0,1,12,12,32,38303,1920,4,4456,19684,1,4,0,1884
adapt_response_class,train7,1,2,1,0,4,76284,76287,76144,52,48794,27438,5953,3942,16255,13148,210368,12,672,3768,4740,4324,1588,2368,18840,188400,11360,3892,1920,1280,4352,495,1,16,36,32,46842,1920,4,7233,20201,2,4,0,1884
adapt_response_class,train7,1,2,0,0,4,60453,60455,60381,24,36285,24144,3176,3920,15760,13612,217792,12,672,3816,5156,4514,1588,2368,14051,140510,11360,3892,1920,1280,0,0,1,12,12,32,34333,1920,4,4456,19684,1,4,1,2439
adapt_response_class,train7,1,2,1,0,4,71796,71798,71656,52,44302,27442,5961,3942,16251,13592,217472,12,672,3816,5136,4508,1588,2368,14051,140510,11360,3892,1920,1280,4360,491,1,16,36,32,42350,1920,4,7241,20197,1,4,1,2439
adapt_response_class,train7,1,3,0,0,4,63852,63854,63780,24,39684,24144,3176,3920,15760,13080,209280,12,672,3710,4730,4305,1588,2368,18550,185500,11360,3892,1920,1280,0,0,1,12,12,32,37732,1920,4,4456,19684,1,4,0,1855
adapt_response_class,train7,1,3,1,0,4,75664,75666,75523,52,48164,27448,5963,3941,16256,13080,209280,12,672,3710,4730,4306,1588,2368,18550,185500,11360,3892,1920,1280,4186,496,1,16,36,32,46212,1920,4,7243,20201,1,4,0,1855
adapt_response_class,train7,1,3,0,0,4,60135,60137,60063,24,35967,24144,3176,3920,15760,13504,216064,12,672,3758,5106,4471,1588,2368,13913,139130,11360,3892,1920,1280,0,0,1,12,12,32,34015,1920,4,4456,19684,1,4,1,2391
adapt_response_class,train7,1,3,1,0,4,71433,71435,71292,52,43942,27439,5949,3942,16260,13494,215904,12,672,3758,5096,4470,1588,2368,13913,139130,11360,3892,1920,1280,4563,500,1,16,36,32,41990,1920,4,7229,20206,1,4,1,2391
adapt_response_class,train8,1,1,0,0,4,64900,64902,64812,24,41856,23020,3176,3728,14828,9184,146944,12,960,4096,0,3712,1588,2528,20480,204800,10440,3700,1920,1280,0,0,1,12,12,32,39904,1920,4,4456,18560,1,4,0,2048
adapt_response_class,train8,1,1,1,0,4,70988,70990,70824,52,44598,26338,5949,3764,15337,9184,146944,12,960,4096,0,3712,1588,2528,20480,204800,10440,3700,1920,1280,3012,509,1,16,36,32,42646,1920,4,7229,19105,1,4,0,2048
adapt_response_class,train8,1,2,0,0,4,62501,62503,62429,24,39457,23020,3176,3728,14828,13132,210112,12,672,3690,4642,4241,1588,2528,18450,184500,10440,3700,1920,1280,0,0,1,12,12,32,37505,1920,4,4456,18560,1,4,0,1845
adapt_response_class,train8,1,2,1,0,4,74145,74147,74005,52,47733,26360,5976,3763,15333,13132,210112,12,672,3690,4642,4241,1588,2528,18450,184500,10440,3700,1920,1280,4280,505,1,16,36,32,45781,1920,4,7256,19100,1,4,0,1845
adapt_response_class,train8,1,2,0,0,4,58304,58306,58232,24,35260,23020,3176,3728,14828,13601,217616,12,672,3750,5051,4429,1588,2528,13850,138500,10440,3700,1920,1280,0,0,1,12,12,32,33308,1920,4,4456,18560,1,4,1,2356
adapt_response_class,train8,1,2,1,0,4,69602,69605,69462,52,43208,26342,5950,3764,15340,13594,217504,12,672,3750,5044,4427,1588,2528,13850,138500,10440,3700,1920,1280,4411,512,1,16,36,32,41256,1920,4,7230,19108,2,4,1,2356
adapt_response_class,train8,1,3,0,0,4,61983,61985,61911,24,38939,23020,3176,3728,14828,13073,209168,12,672,3638,4635,4232,1588,2528,18190,181900,10440,3700,1920,1280,0,0,1,12,12,32,36987,1920,4,4456,18560,1,4,0,1819
adapt_response_class,train8,1,3,1,0,4,73694,73696,73553,52,47299,26343,5963,3764,15328,13072,209152,12,672,3638,4634,4232,1588,2528,18190,181900,10440,3700,1920,1280,4326,500,1,16,36,32,45347,1920,4,7243,19096,1,4,0,1819
