layer,spikes,elements,firing_rate,dense_flops_share,effective_flops,synops,energy_uj,op_type
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.0.mlp.sn2,269584781,2737152000,0.09849097930988122,7216879817.484433,710797560.7857587,269584781,242.62630289999998,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.attn_sn,0,1026432000,0.0,2706329931.556662,0.0,0,0.0,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.proj_sn,130121900,1026432000,0.12677108663798478,2706329931.556662,343084386.22434103,130121900,117.10971,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn2_q,12296010,32076000,0.38333988028432475,84572810.36114569,32420130.99915049,12296010,1.2296010000000002,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn_k,58331780,1026432000,0.05682965846738995,2706329931.556662,153799805.71043992,58331780,5.833178,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn_q,41694454,1026432000,0.0406207659153261,2706329931.556662,109933194.63940369,41694454,4.1694454,logic
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn1,125743058,684288000,0.18375750853441825,1804219954.3711083,331538963.6633166,125743058,113.1687522,mac
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn2,168665526,2737152000,0.0616208109743266,7216879817.484433,444709987.0576409,168665526,151.7989734,mac
sttmultires_unet.encoders.swin3d.patch_embed.head.sn,2714115394,43794432000,0.06197398322234206,115470077079.75093,7156140619.623029,2714115394,2442.7038546000003,mac
sttmultires_unet.encoders.swin3d.patch_embed.proj.sn,2441224684,21897216000,0.11148561917642864,57735038539.875465,6436626519.792987,2441224684,2197.1022156,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn1,1683374971,21897216000,0.07687620978849549,57735038539.875465,4438450934.938338,1683374971,1515.0374739000001,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn2,1226398606,21897216000,0.056007056148142303,57735038539.875465,3233569545.217965,1226398606,1103.7587454,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn1,2043611633,21897216000,0.09332746377439032,57735038539.875465,5388264717.843256,2043611633,1839.2504697,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn2,1382146069,21897216000,0.06311971663429726,57735038539.875465,3644219272.5071707,1382146069,1243.9314620999999,mac
sttmultires_unet.preds.0.sn,100166558,1368576000,0.07319035113870183,3608439908.7422166,264102983.98374802,100166558,90.1499022,mac
sttmultires_unet.preds.1.sn,251293180,2737152000,0.09180826640245043,7216879817.484433,662569224.8780787,251293180,226.163862,mac
sttmultires_unet.preds.2.sn,761940383,5474304000,0.13918488688242378,14433759634.968866,2008961202.0812361,761940383,685.7463447,mac
sttmultires_unet.preds.3.sn,2384647726,21897216000,0.10890186798175622,57735038539.875465,6287453544.991125,2384647726,2146.1829534,mac
sttmultires_unet.resblocks.0.sn1,149417451,684288000,0.21835462699915825,1804219954.3711083,393959775.1611417,149417451,134.4757059,mac
sttmultires_unet.resblocks.0.sn2,50750746,684288000,0.07416576938365133,1804219954.3711083,133811361.05326954,50750746,45.6756714,mac
sttmultires_unet.resblocks.1.sn1,170098015,684288000,0.24857664462916199,1804219954.3711083,448486942.43054986,170098015,153.0882135,mac
sttmultires_unet.resblocks.1.sn2,51610223,684288000,0.07542178585624766,1804219954.3711083,136077491.03614667,51610223,46.4492007,mac
