case	kind	held	mode	lazy	bp	cycles	configuration	mem_beats	w_beats	center_beats	pwp_beats	query	alu	fields	build	parent_reads	joins	negative_fields	pwp_rows	query_native_rows	mem_wait	out_wait
full_held_tile_4016_k16_19	2	1	3	0	1	175	40	3	2	1	0	24	12	19	0	19	0	0	0	12	0	11
full_held_tile_4016_k16_19	2	1	3	1	0	123	40	3	2	1	0	0	12	19	0	19	0	0	0	0	0	0
full_held_tile_4016_k16_19	2	1	3	1	1	133	40	3	2	1	0	0	12	19	0	19	0	0	0	0	0	1
full_held_tile_4016_k16_19	2	1	4	0	0	157	40	3	2	1	0	24	12	19	0	19	0	0	0	12	0	0
full_held_tile_4016_k16_19	2	1	4	0	1	175	40	3	2	1	0	24	12	19	0	19	0	0	0	12	0	11
full_held_tile_4016_k16_19	2	1	4	1	0	123	40	3	2	1	0	0	12	19	0	19	0	0	0	0	0	0
full_held_tile_4016_k16_19	2	1	4	1	1	133	40	3	2	1	0	0	12	19	0	19	0	0	0	0	0	1
full_held_tile_4016_k16_19	2	1	5	0	0	139	40	3	2	1	0	6	12	19	0	19	0	0	0	12	0	0
full_held_tile_4016_k16_19	2	1	5	0	1	155	40	3	2	1	0	6	12	19	0	19	0	0	0	12	0	9
full_held_tile_4016_k16_19	2	1	5	1	0	123	40	3	2	1	0	0	12	19	0	19	0	0	0	0	0	0
full_held_tile_4016_k16_19	2	1	5	1	1	133	40	3	2	1	0	0	12	19	0	19	0	0	0	0	0	1
full_held_tile_4016_k16_19	2	1	6	0	0	157	40	3	2	1	0	24	12	19	0	19	0	0	0	12	0	0
full_held_tile_4016_k16_19	2	1	6	0	1	175	40	3	2	1	0	24	12	19	0	19	0	0	0	12	0	11
full_held_tile_4016_k16_19	2	1	6	1	0	123	40	3	2	1	0	0	12	19	0	19	0	0	0	0	0	0
full_held_tile_4016_k16_19	2	1	6	1	1	133	40	3	2	1	0	0	12	19	0	19	0	0	0	0	0	1
full_held_tile_4016_k16_19	2	1	7	0	0	240	40	3	2	1	0	80	32	65	0	0	0	0	0	40	0	0
full_held_tile_4016_k16_19	2	1	7	0	1	255	40	3	2	1	0	80	32	65	0	0	0	0	0	40	0	8
full_held_tile_4016_k16_19	2	1	7	1	0	170	40	3	2	1	0	10	32	65	0	0	0	0	0	40	0	0
full_held_tile_4016_k16_19	2	1	7	1	1	206	40	3	2	1	0	10	32	65	0	0	0	0	0	40	0	27
full_calibration_tile_4840_k16_20	2	0	0	0	0	118	40	2	2	0	0	0	12	12	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_20	2	0	0	0	1	123	40	2	2	0	0	0	12	12	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_20	2	0	0	1	0	118	40	2	2	0	0	0	12	12	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_20	2	0	0	1	1	123	40	2	2	0	0	0	12	12	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_20	2	0	1	0	0	112	40	2	2	0	0	0	6	7	0	4	0	0	0	0	0	0
full_calibration_tile_4840_k16_20	2	0	1	0	1	120	40	2	2	0	0	0	6	7	0	4	0	0	0	0	0	3
full_calibration_tile_4840_k16_20	2	0	1	1	0	112	40	2	2	0	0	0	6	7	0	4	0	0	0	0	0	0
full_calibration_tile_4840_k16_20	2	0	1	1	1	120	40	2	2	0	0	0	6	7	0	4	0	0	0	0	0	3
full_calibration_tile_4840_k16_20	2	0	2	0	0	173	40	4	2	1	1	40	7	7	0	0	5	0	5	15	0	0
full_calibration_tile_4840_k16_20	2	0	2	0	1	186	40	4	2	1	1	40	7	7	0	0	5	0	5	15	0	3
full_calibration_tile_4840_k16_20	2	0	2	1	0	148	40	4	2	1	1	20	7	7	0	0	5	0	5	15	0	0
full_calibration_tile_4840_k16_20	2	0	2	1	1	185	40	4	2	1	1	20	7	7	0	0	5	0	5	15	0	24
full_calibration_tile_4840_k16_20	2	0	3	0	0	135	40	4	2	1	1	8	5	6	0	4	1	0	1	3	0	0
full_calibration_tile_4840_k16_20	2	0	3	0	1	156	40	4	2	1	1	8	5	6	0	4	1	0	1	3	0	10
full_calibration_tile_4840_k16_20	2	0	3	1	0	119	40	4	2	1	1	1	5	6	0	4	1	0	1	3	0	0
full_calibration_tile_4840_k16_20	2	0	3	1	1	131	40	4	2	1	1	1	5	6	0	4	1	0	1	3	0	2
full_calibration_tile_4840_k16_20	2	0	4	0	0	136	40	3	2	1	0	8	7	8	2	4	1	0	1	3	0	0
full_calibration_tile_4840_k16_20	2	0	4	0	1	153	40	3	2	1	0	8	7	8	2	4	1	0	1	3	0	10
full_calibration_tile_4840_k16_20	2	0	4	1	0	120	40	3	2	1	0	1	7	8	2	4	1	0	1	3	0	0
full_calibration_tile_4840_k16_20	2	0	4	1	1	131	40	3	2	1	0	1	7	8	2	4	1	0	1	3	0	4
full_calibration_tile_4840_k16_20	2	0	5	0	0	129	40	4	2	1	1	2	5	6	0	4	1	0	1	3	0	0
full_calibration_tile_4840_k16_20	2	0	5	0	1	153	40	4	2	1	1	2	5	6	0	4	1	0	1	3	1	14
full_calibration_tile_4840_k16_20	2	0	5	1	0	119	40	4	2	1	1	1	5	6	0	4	1	0	1	3	0	0
full_calibration_tile_4840_k16_20	2	0	5	1	1	131	40	4	2	1	1	1	5	6	0	4	1	0	1	3	0	2
full_calibration_tile_4840_k16_20	2	0	6	0	0	133	40	3	2	1	0	8	6	7	0	4	0	0	0	4	0	0
full_calibration_tile_4840_k16_20	2	0	6	0	1	153	40	3	2	1	0	8	6	7	0	4	0	0	0	4	0	13
full_calibration_tile_4840_k16_20	2	0	6	1	0	117	40	3	2	1	0	1	6	7	0	4	0	0	0	4	0	0
full_calibration_tile_4840_k16_20	2	0	6	1	1	131	40	3	2	1	0	1	6	7	0	4	0	0	0	4	0	7
full_calibration_tile_4840_k16_20	2	0	7	0	0	175	40	3	2	1	0	40	12	12	0	0	0	0	0	20	0	0
full_calibration_tile_4840_k16_20	2	0	7	0	1	188	40	3	2	1	0	40	12	12	0	0	0	0	0	20	0	6
full_calibration_tile_4840_k16_20	2	0	7	1	0	150	40	3	2	1	0	20	12	12	0	0	0	0	0	20	0	0
full_calibration_tile_4840_k16_20	2	0	7	1	1	175	40	3	2	1	0	20	12	12	0	0	0	0	0	20	0	16
full_held_tile_4016_k16_20	2	1	0	0	0	133	40	2	2	0	0	0	27	42	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_20	2	1	0	0	1	153	40	2	2	0	0	0	27	42	0	0	0	0	0	0	0	15
full_held_tile_4016_k16_20	2	1	0	1	0	133	40	2	2	0	0	0	27	42	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_20	2	1	0	1	1	153	40	2	2	0	0	0	27	42	0	0	0	0	0	0	0	15
full_held_tile_4016_k16_20	2	1	1	0	0	116	40	2	2	0	0	0	10	16	0	12	0	0	0	0	0	0
full_held_tile_4016_k16_20	2	1	1	0	1	121	40	2	2	0	0	0	10	16	0	12	0	0	0	0	0	0
full_held_tile_4016_k16_20	2	1	1	1	0	116	40	2	2	0	0	0	10	16	0	12	0	0	0	0	0	0
full_held_tile_4016_k16_20	2	1	1	1	1	121	40	2	2	0	0	0	10	16	0	12	0	0	0	0	0	0
full_held_tile_4016_k16_20	2	1	2	0	0	238	40	4	2	1	1	80	27	39	0	0	3	0	3	37	0	0
full_held_tile_4016_k16_20	2	1	2	0	1	263	40	4	2	1	1	80	27	39	0	0	3	0	3	37	0	14
full_held_tile_4016_k16_20	2	1	2	1	0	198	40	4	2	1	1	40	27	39	0	0	3	0	3	37	0	0
full_held_tile_4016_k16_20	2	1	2	1	1	241	40	4	2	1	1	40	27	39	0	0	3	0	3	37	0	31
full_held_tile_4016_k16_20	2	1	3	0	0	159	40	4	2	1	1	24	11	15	0	12	1	0	1	11	0	0
full_held_tile_4016_k16_20	2	1	3	0	1	178	40	4	2	1	1	24	11	15	0	12	1	0	1	11	0	9
full_held_tile_4016_k16_20	2	1	3	1	0	131	40	4	2	1	1	3	11	15	0	12	1	0	1	11	0	0
full_held_tile_4016_k16_20	2	1	3	1	1	153	40	4	2	1	1	3	11	15	0	12	1	0	1	11	0	10
full_held_tile_4016_k16_20	2	1	4	0	0	160	40	3	2	1	0	24	13	17	2	12	1	0	1	11	0	0
full_held_tile_4016_k16_20	2	1	4	0	1	178	40	3	2	1	0	24	13	17	2	12	1	0	1	11	0	11
full_held_tile_4016_k16_20	2	1	4	1	0	132	40	3	2	1	0	3	13	17	2	12	1	0	1	11	0	0
full_held_tile_4016_k16_20	2	1	4	1	1	153	40	3	2	1	0	3	13	17	2	12	1	0	1	11	0	12
full_held_tile_4016_k16_20	2	1	5	0	0	141	40	4	2	1	1	6	11	15	0	12	1	0	1	11	0	0
full_held_tile_4016_k16_20	2	1	5	0	1	164	40	4	2	1	1	6	11	15	0	12	1	0	1	11	0	12
full_held_tile_4016_k16_20	2	1	5	1	0	131	40	4	2	1	1	3	11	15	0	12	1	0	1	11	0	0
full_held_tile_4016_k16_20	2	1	5	1	1	153	40	4	2	1	1	3	11	15	0	12	1	0	1	11	0	10
full_held_tile_4016_k16_20	2	1	6	0	0	155	40	3	2	1	0	24	10	16	0	12	0	0	0	12	0	0
full_held_tile_4016_k16_20	2	1	6	0	1	167	40	3	2	1	0	24	10	16	0	12	0	0	0	12	0	5
full_held_tile_4016_k16_20	2	1	6	1	0	127	40	3	2	1	0	3	10	16	0	12	0	0	0	12	0	0
full_held_tile_4016_k16_20	2	1	6	1	1	153	40	3	2	1	0	3	10	16	0	12	0	0	0	12	0	17
full_held_tile_4016_k16_20	2	1	7	0	0	235	40	3	2	1	0	80	27	42	0	0	0	0	0	40	0	0
full_held_tile_4016_k16_20	2	1	7	0	1	254	40	3	2	1	0	80	27	42	0	0	0	0	0	40	0	12
full_held_tile_4016_k16_20	2	1	7	1	0	195	40	3	2	1	0	40	27	42	0	0	0	0	0	40	0	0
full_held_tile_4016_k16_20	2	1	7	1	1	241	40	3	2	1	0	40	27	42	0	0	0	0	0	40	0	37
full_calibration_tile_4840_k16_21	2	0	0	0	0	111	40	2	2	0	0	0	5	6	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_21	2	0	0	0	1	120	40	2	2	0	0	0	5	6	0	0	0	0	0	0	0	4
full_calibration_tile_4840_k16_21	2	0	0	1	0	111	40	2	2	0	0	0	5	6	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_21	2	0	0	1	1	120	40	2	2	0	0	0	5	6	0	0	0	0	0	0	0	4
full_calibration_tile_4840_k16_21	2	0	1	0	0	109	40	2	2	0	0	0	3	5	0	1	0	0	0	0	0	0
full_calibration_tile_4840_k16_21	2	0	1	0	1	120	40	2	2	0	0	0	3	5	0	1	0	0	0	0	0	6
full_calibration_tile_4840_k16_21	2	0	1	1	0	109	40	2	2	0	0	0	3	5	0	1	0	0	0	0	0	0
full_calibration_tile_4840_k16_21	2	0	1	1	1	120	40	2	2	0	0	0	3	5	0	1	0	0	0	0	0	6
full_calibration_tile_4840_k16_21	2	0	2	0	0	134	40	4	2	1	1	8	4	5	0	0	1	0	1	3	0	0
full_calibration_tile_4840_k16_21	2	0	2	0	1	145	40	4	2	1	1	8	4	5	0	0	1	0	1	3	0	1
full_calibration_tile_4840_k16_21	2	0	2	1	0	118	40	4	2	1	1	1	4	5	0	0	1	0	1	3	0	0
full_calibration_tile_4840_k16_21	2	0	2	1	1	142	40	4	2	1	1	1	4	5	0	0	1	0	1	3	0	11
full_calibration_tile_4840_k16_21	2	0	3	0	0	121	40	3	2	1	0	0	3	5	0	1	0	0	0	0	0	0
full_calibration_tile_4840_k16_21	2	0	3	0	1	133	40	3	2	1	0	0	3	5	0	1	0	0	0	0	0	5
full_calibration_tile_4840_k16_21	2	0	3	1	0	109	40	2	2	0	0	0	3	5	0	1	0	0	0	0	0	0
full_calibration_tile_4840_k16_21	2	0	3	1	1	120	40	2	2	0	0	0	3	5	0	1	0	0	0	0	0	6
full_calibration_tile_4840_k16_21	2	0	4	0	0	121	40	3	2	1	0	0	3	5	0	1	0	0	0	0	0	0
full_calibration_tile_4840_k16_21	2	0	4	0	1	133	40	3	2	1	0	0	3	5	0	1	0	0	0	0	0	5
full_calibration_tile_4840_k16_21	2	0	4	1	0	109	40	2	2	0	0	0	3	5	0	1	0	0	0	0	0	0
full_calibration_tile_4840_k16_21	2	0	4	1	1	120	40	2	2	0	0	0	3	5	0	1	0	0	0	0	0	6
full_calibration_tile_4840_k16_21	2	0	5	0	0	121	40	3	2	1	0	0	3	5	0	1	0	0	0	0	0	0
full_calibration_tile_4840_k16_21	2	0	5	0	1	133	40	3	2	1	0	0	3	5	0	1	0	0	0	0	0	5
full_calibration_tile_4840_k16_21	2	0	5	1	0	109	40	2	2	0	0	0	3	5	0	1	0	0	0	0	0	0
full_calibration_tile_4840_k16_21	2	0	5	1	1	120	40	2	2	0	0	0	3	5	0	1	0	0	0	0	0	6
full_calibration_tile_4840_k16_21	2	0	6	0	0	121	40	3	2	1	0	0	3	5	0	1	0	0	0	0	0	0
full_calibration_tile_4840_k16_21	2	0	6	0	1	133	40	3	2	1	0	0	3	5	0	1	0	0	0	0	0	5
full_calibration_tile_4840_k16_21	2	0	6	1	0	109	40	2	2	0	0	0	3	5	0	1	0	0	0	0	0	0
full_calibration_tile_4840_k16_21	2	0	6	1	1	120	40	2	2	0	0	0	3	5	0	1	0	0	0	0	0	6
full_calibration_tile_4840_k16_21	2	0	7	0	0	132	40	3	2	1	0	8	5	6	0	0	0	0	0	4	0	0
full_calibration_tile_4840_k16_21	2	0	7	0	1	144	40	3	2	1	0	8	5	6	0	0	0	0	0	4	0	5
full_calibration_tile_4840_k16_21	2	0	7	1	0	116	40	3	2	1	0	1	5	6	0	0	0	0	0	4	0	0
full_calibration_tile_4840_k16_21	2	0	7	1	1	131	40	3	2	1	0	1	5	6	0	0	0	0	0	4	0	6
full_held_tile_4016_k16_21	2	1	0	0	0	125	40	2	2	0	0	0	19	27	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_21	2	1	0	0	1	143	40	2	2	0	0	0	19	27	0	0	0	0	0	0	0	13
full_held_tile_4016_k16_21	2	1	0	1	0	125	40	2	2	0	0	0	19	27	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_21	2	1	0	1	1	143	40	2	2	0	0	0	19	27	0	0	0	0	0	0	0	13
full_held_tile_4016_k16_21	2	1	1	0	0	117	40	2	2	0	0	0	9	13	0	9	0	0	0	0	0	0
full_held_tile_4016_k16_21	2	1	1	0	1	128	40	2	2	0	0	0	9	13	0	9	0	0	0	0	0	6
full_held_tile_4016_k16_21	2	1	1	1	0	117	40	2	2	0	0	0	9	13	0	9	0	0	0	0	0	0
full_held_tile_4016_k16_21	2	1	1	1	1	128	40	2	2	0	0	0	9	13	0	9	0	0	0	0	0	6
full_held_tile_4016_k16_21	2	1	2	0	0	200	40	3	2	1	0	56	19	27	0	0	0	0	0	28	0	0
full_held_tile_4016_k16_21	2	1	2	0	1	219	40	3	2	1	0	56	19	27	0	0	0	0	0	28	0	12
full_held_tile_4016_k16_21	2	1	2	1	0	148	40	3	2	1	0	7	19	27	0	0	0	0	0	28	0	0
full_held_tile_4016_k16_21	2	1	2	1	1	183	40	3	2	1	0	7	19	27	0	0	0	0	0	28	0	26
full_held_tile_4016_k16_21	2	1	3	0	0	130	40	3	2	1	0	0	9	13	0	9	0	0	0	0	0	0
full_held_tile_4016_k16_21	2	1	3	0	1	150	40	3	2	1	0	0	9	13	0	9	0	0	0	0	0	13
full_held_tile_4016_k16_21	2	1	3	1	0	117	40	2	2	0	0	0	9	13	0	9	0	0	0	0	0	0
full_held_tile_4016_k16_21	2	1	3	1	1	128	40	2	2	0	0	0	9	13	0	9	0	0	0	0	0	6
full_held_tile_4016_k16_21	2	1	4	0	0	130	40	3	2	1	0	0	9	13	0	9	0	0	0	0	0	0
full_held_tile_4016_k16_21	2	1	4	0	1	150	40	3	2	1	0	0	9	13	0	9	0	0	0	0	0	13
full_held_tile_4016_k16_21	2	1	4	1	0	117	40	2	2	0	0	0	9	13	0	9	0	0	0	0	0	0
full_held_tile_4016_k16_21	2	1	4	1	1	128	40	2	2	0	0	0	9	13	0	9	0	0	0	0	0	6
full_held_tile_4016_k16_21	2	1	5	0	0	130	40	3	2	1	0	0	9	13	0	9	0	0	0	0	0	0
full_held_tile_4016_k16_21	2	1	5	0	1	150	40	3	2	1	0	0	9	13	0	9	0	0	0	0	0	13
full_held_tile_4016_k16_21	2	1	5	1	0	117	40	2	2	0	0	0	9	13	0	9	0	0	0	0	0	0
full_held_tile_4016_k16_21	2	1	5	1	1	128	40	2	2	0	0	0	9	13	0	9	0	0	0	0	0	6
full_held_tile_4016_k16_21	2	1	6	0	0	130	40	3	2	1	0	0	9	13	0	9	0	0	0	0	0	0
full_held_tile_4016_k16_21	2	1	6	0	1	150	40	3	2	1	0	0	9	13	0	9	0	0	0	0	0	13
full_held_tile_4016_k16_21	2	1	6	1	0	117	40	2	2	0	0	0	9	13	0	9	0	0	0	0	0	0
full_held_tile_4016_k16_21	2	1	6	1	1	128	40	2	2	0	0	0	9	13	0	9	0	0	0	0	0	6
full_held_tile_4016_k16_21	2	1	7	0	0	200	40	3	2	1	0	56	19	27	0	0	0	0	0	28	0	0
full_held_tile_4016_k16_21	2	1	7	0	1	219	40	3	2	1	0	56	19	27	0	0	0	0	0	28	0	12
full_held_tile_4016_k16_21	2	1	7	1	0	148	40	3	2	1	0	7	19	27	0	0	0	0	0	28	0	0
full_held_tile_4016_k16_21	2	1	7	1	1	183	40	3	2	1	0	7	19	27	0	0	0	0	0	28	0	26
full_calibration_tile_4840_k16_22	2	0	0	0	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_22	2	0	0	0	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_22	2	0	0	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_22	2	0	0	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_22	2	0	1	0	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_22	2	0	1	0	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_22	2	0	1	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_22	2	0	1	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_22	2	0	2	0	0	118	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_22	2	0	2	0	1	131	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_22	2	0	2	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_22	2	0	2	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_22	2	0	3	0	0	118	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_22	2	0	3	0	1	131	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_22	2	0	3	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_22	2	0	3	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_22	2	0	4	0	0	118	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_22	2	0	4	0	1	131	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_22	2	0	4	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_22	2	0	4	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_22	2	0	5	0	0	118	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_22	2	0	5	0	1	131	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_22	2	0	5	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_22	2	0	5	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_22	2	0	6	0	0	118	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_22	2	0	6	0	1	131	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_22	2	0	6	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_22	2	0	6	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_22	2	0	7	0	0	118	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_22	2	0	7	0	1	131	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_22	2	0	7	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_22	2	0	7	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_held_tile_4016_k16_22	2	1	0	0	0	123	40	2	2	0	0	0	17	33	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_22	2	1	0	0	1	139	40	2	2	0	0	0	17	33	0	0	0	0	0	0	0	11
full_held_tile_4016_k16_22	2	1	0	1	0	123	40	2	2	0	0	0	17	33	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_22	2	1	0	1	1	139	40	2	2	0	0	0	17	33	0	0	0	0	0	0	0	11
full_held_tile_4016_k16_22	2	1	1	0	0	116	40	2	2	0	0	0	10	20	0	9	0	0	0	0	0	0
full_held_tile_4016_k16_22	2	1	1	0	1	121	40	2	2	0	0	0	10	20	0	9	0	0	0	0	0	0
full_held_tile_4016_k16_22	2	1	1	1	0	116	40	2	2	0	0	0	10	20	0	9	0	0	0	0	0	0
full_held_tile_4016_k16_22	2	1	1	1	1	121	40	2	2	0	0	0	10	20	0	9	0	0	0	0	0	0
full_held_tile_4016_k16_22	2	1	2	0	0	189	40	3	2	1	0	48	17	33	0	0	0	0	0	24	0	0
full_held_tile_4016_k16_22	2	1	2	0	1	208	40	3	2	1	0	48	17	33	0	0	0	0	0	24	0	12
full_held_tile_4016_k16_22	2	1	2	1	0	131	40	3	2	1	0	0	17	33	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_22	2	1	2	1	1	150	40	3	2	1	0	0	17	33	0	0	0	0	0	0	0	10
full_held_tile_4016_k16_22	2	1	3	0	0	128	40	3	2	1	0	0	10	20	0	9	0	0	0	0	0	0
full_held_tile_4016_k16_22	2	1	3	0	1	145	40	3	2	1	0	0	10	20	0	9	0	0	0	0	0	10
full_held_tile_4016_k16_22	2	1	3	1	0	116	40	2	2	0	0	0	10	20	0	9	0	0	0	0	0	0
full_held_tile_4016_k16_22	2	1	3	1	1	121	40	2	2	0	0	0	10	20	0	9	0	0	0	0	0	0
full_held_tile_4016_k16_22	2	1	4	0	0	128	40	3	2	1	0	0	10	20	0	9	0	0	0	0	0	0
full_held_tile_4016_k16_22	2	1	4	0	1	145	40	3	2	1	0	0	10	20	0	9	0	0	0	0	0	10
full_held_tile_4016_k16_22	2	1	4	1	0	116	40	2	2	0	0	0	10	20	0	9	0	0	0	0	0	0
full_held_tile_4016_k16_22	2	1	4	1	1	121	40	2	2	0	0	0	10	20	0	9	0	0	0	0	0	0
full_held_tile_4016_k16_22	2	1	5	0	0	128	40	3	2	1	0	0	10	20	0	9	0	0	0	0	0	0
full_held_tile_4016_k16_22	2	1	5	0	1	145	40	3	2	1	0	0	10	20	0	9	0	0	0	0	0	10
full_held_tile_4016_k16_22	2	1	5	1	0	116	40	2	2	0	0	0	10	20	0	9	0	0	0	0	0	0
full_held_tile_4016_k16_22	2	1	5	1	1	121	40	2	2	0	0	0	10	20	0	9	0	0	0	0	0	0
full_held_tile_4016_k16_22	2	1	6	0	0	128	40	3	2	1	0	0	10	20	0	9	0	0	0	0	0	0
full_held_tile_4016_k16_22	2	1	6	0	1	145	40	3	2	1	0	0	10	20	0	9	0	0	0	0	0	10
full_held_tile_4016_k16_22	2	1	6	1	0	116	40	2	2	0	0	0	10	20	0	9	0	0	0	0	0	0
full_held_tile_4016_k16_22	2	1	6	1	1	121	40	2	2	0	0	0	10	20	0	9	0	0	0	0	0	0
full_held_tile_4016_k16_22	2	1	7	0	0	189	40	3	2	1	0	48	17	33	0	0	0	0	0	24	0	0
full_held_tile_4016_k16_22	2	1	7	0	1	208	40	3	2	1	0	48	17	33	0	0	0	0	0	24	0	12
full_held_tile_4016_k16_22	2	1	7	1	0	131	40	3	2	1	0	0	17	33	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_22	2	1	7	1	1	150	40	3	2	1	0	0	17	33	0	0	0	0	0	0	0	10
full_calibration_tile_4840_k16_23	2	0	0	0	0	107	40	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_23	2	0	0	0	1	120	40	2	2	0	0	0	1	1	0	0	0	0	0	0	0	8
full_calibration_tile_4840_k16_23	2	0	0	1	0	107	40	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_23	2	0	0	1	1	120	40	2	2	0	0	0	1	1	0	0	0	0	0	0	0	8
full_calibration_tile_4840_k16_23	2	0	1	0	0	107	40	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_23	2	0	1	0	1	120	40	2	2	0	0	0	1	1	0	0	0	0	0	0	0	8
full_calibration_tile_4840_k16_23	2	0	1	1	0	107	40	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_23	2	0	1	1	1	120	40	2	2	0	0	0	1	1	0	0	0	0	0	0	0	8
full_calibration_tile_4840_k16_23	2	0	2	0	0	119	40	3	2	1	0	0	1	1	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_23	2	0	2	0	1	132	40	3	2	1	0	0	1	1	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_23	2	0	2	1	0	107	40	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_23	2	0	2	1	1	120	40	2	2	0	0	0	1	1	0	0	0	0	0	0	0	8
full_calibration_tile_4840_k16_23	2	0	3	0	0	119	40	3	2	1	0	0	1	1	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_23	2	0	3	0	1	132	40	3	2	1	0	0	1	1	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_23	2	0	3	1	0	107	40	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_23	2	0	3	1	1	120	40	2	2	0	0	0	1	1	0	0	0	0	0	0	0	8
full_calibration_tile_4840_k16_23	2	0	4	0	0	119	40	3	2	1	0	0	1	1	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_23	2	0	4	0	1	132	40	3	2	1	0	0	1	1	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_23	2	0	4	1	0	107	40	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_23	2	0	4	1	1	120	40	2	2	0	0	0	1	1	0	0	0	0	0	0	0	8
