file,valid_pixels,exact_R8_I24,NB0_same_A800,mode1,mode2,mode5,mode6
zurich_city_01_a_0001.npy,67767,0.8735160115635855,1.0826939381223755,0.8612224972196956,0.92212215820155,0.8583127993540859,0.8387701634151188
zurich_city_01_a_0011.npy,70871,0.9345576580331117,1.0808851695446142,1.0315662744144338,0.9903068309913633,1.007549971030968,0.962475385859049
zurich_city_01_a_0021.npy,71505,0.8561973712038734,0.8849138571894695,0.8892376515558493,0.906713474453617,0.8405838851884876,0.8773131731461838
zurich_city_01_a_0031.npy,68263,0.8989937633054885,0.996365385208056,0.9213490407962179,0.9287929697082901,0.9086939014540724,0.9163405554502836
zurich_city_01_a_0041.npy,65470,1.2038853036976536,1.2498165025833834,1.1911587953674478,1.1896799210267772,1.1895205233693327,1.1839337858728045
zurich_city_01_a_0051.npy,71053,0.9037511712160358,0.980960305945847,0.9280306560227967,0.9326660450761625,0.8688542613179591,0.9075297767646546
zurich_city_01_a_0061.npy,68037,0.983960378279396,1.1313831541347543,0.9772258527477766,0.9859919210565032,1.0055041022942925,0.986881349298261
zurich_city_01_a_0071.npy,73458,0.8139805142018401,0.9629050899410495,0.8218696217915067,0.8107993561259382,0.7991723441460872,0.7972964688841617
zurich_city_01_a_0081.npy,68615,1.1653268166576767,1.381531448025228,1.1893291407914652,1.212004934897547,1.155137154480676,1.142697994562787
zurich_city_01_a_0091.npy,61185,1.2133838883481756,1.2464732725856753,1.1338897163133703,1.1607599379271183,1.1485694722449937,1.1718564482582008
zurich_city_10_b_0001.npy,44685,0.7923205911254606,0.7094111101250523,0.8324607929550756,0.8301951116263884,0.8567106846260937,0.8131008836512646
zurich_city_10_b_0011.npy,46928,1.6337854400184417,1.159939316483691,1.7281947980009011,1.6252949062112956,1.7084027111136246,1.616325347212153
zurich_city_10_b_0021.npy,45200,0.8370267631891143,0.9586762420327735,0.8549983834106253,0.8057483635896681,0.8382198908217241,0.7919568253830034
zurich_city_10_b_0031.npy,48059,1.4669704167682216,1.221590058958389,1.677492321566888,1.5859662571769977,1.4230538347820725,1.393784082422471
zurich_city_10_b_0041.npy,45030,1.1204973091021828,1.293387514130919,1.1530671118383855,1.0962171431980277,1.200838156099405,1.1638740003626553
zurich_city_10_b_0051.npy,47445,0.9330069922869468,0.7798728122935936,1.014604714343648,0.9466396509145515,1.0073820051475861,0.9537074153001454
zurich_city_10_b_0061.npy,48596,1.5285494705705904,1.228971284918559,1.6002136201986445,1.5505764168227292,1.5546975101535685,1.4990284709470372
zurich_city_10_b_0071.npy,40751,1.6460011219219228,2.4566457788741403,1.5318114595140195,1.590555737778109,1.593154818805996,1.6112208421714846
zurich_city_10_b_0081.npy,43448,0.9158790988857197,0.9202034431837608,0.9684332513097234,0.9143464236933536,0.9341060175344121,0.9189035824912204
zurich_city_10_b_0091.npy,38545,0.868992505044585,0.7509919137715325,0.8216530730928402,0.8369053731077961,0.8546307944655854,0.8351978044066071
zurich_city_10_b_0101.npy,36210,0.8168533687270819,0.8322857080059932,0.7279247117643477,0.7639698404077844,0.7846850544075618,0.8158113181315363
zurich_city_10_b_0111.npy,29398,1.138030452446168,1.260782459901599,1.1559056354502177,1.171416938537114,1.1407933634792897,1.1234039513989056
zurich_city_10_b_0121.npy,27463,1.3301067982032166,1.8827181588838018,1.4336182246549918,1.4128674647804869,1.41875280919819,1.3795967788161136
zurich_city_10_b_0131.npy,28997,1.4478972397908971,1.8652623267931359,1.792173569517447,1.4605694500208073,1.8412575894133518,1.70151665768595
zurich_city_10_b_0141.npy,34071,2.200088339285559,2.669350466588288,2.332125882299488,2.2997673109888526,2.2812306226277164,2.2484391952911924
zurich_city_10_b_0151.npy,26385,2.1860716136474205,2.210866670999856,2.353983206267548,2.2884748795651277,2.0618998470370795,2.4387573743527424
zurich_city_10_b_0161.npy,38554,1.5469113397163674,1.9692362829825045,1.6352991013228082,1.6042666365021707,1.5004218077638334,1.6388248867458097
zurich_city_10_b_0171.npy,34563,0.8873676461111869,0.8402978109416553,0.9274030203583138,0.8962287056948326,0.9463422128446299,0.8694316198559293
zurich_city_10_b_0181.npy,35773,0.7824443360602761,0.9092480235173251,0.7991721195602289,0.7711238804253339,0.8219593866404563,0.7489647177989998
zurich_city_10_b_0191.npy,20116,2.038566621211738,1.7733958707890654,2.1244243298141297,2.054366734167424,2.117959782820509,1.890434281259859
zurich_city_10_b_0201.npy,29096,1.5061456268212963,2.153593487389732,1.5120785720550995,1.4463859515338955,1.4733775510076195,1.4955985184906238
zurich_city_10_b_0211.npy,32489,1.9958556685965347,2.73209927961982,2.4693898773876017,2.1881419105520408,2.173464301388183,2.2887298943896104
zurich_city_10_b_0221.npy,42479,1.7940409302062703,1.583986279898267,1.9509273484742484,1.8983691402636278,2.028015660349085,1.9001069827040653
zurich_city_10_b_0231.npy,39996,1.1295120213386391,1.0956282793687997,1.183014872799496,1.152844595643381,1.2147897474904774,1.1443532363200983
zurich_city_10_b_0241.npy,36317,0.8478047616995626,1.0683838167762052,0.8510206413045922,0.8675408396113725,0.860093796600102,0.8745936592576534
zurich_city_10_b_0251.npy,35130,1.1656068518518694,1.2117556695907608,1.19840337147511,1.1653172445618842,1.120986650969039,1.1896555309713381
zurich_city_10_b_0261.npy,33288,1.0245768860819529,1.1742283580043944,1.0167616622396463,1.0949321136465633,0.9879597844886461,1.0216465626827997
zurich_city_10_b_0271.npy,32992,0.9332684165125352,0.9102399273858743,0.9143663459503131,0.8760448340110174,0.863204190187389,0.8455096893706033
zurich_city_10_b_0281.npy,33517,0.8595910055756693,0.9704837698914729,0.9287040232841955,0.9112943168977052,0.9036761226922495,0.9178525795421535
zurich_city_10_b_0291.npy,35731,0.8379395618286419,0.9413481277260353,0.9153572154992046,0.9013764298563071,0.8830492128541171,0.9241911055462079
zurich_city_10_b_0301.npy,34700,0.777330906805854,0.9929974289139685,0.76130707986002,0.7586488491439419,0.7822799760681075,0.7428560017212227
zurich_city_10_b_0311.npy,35559,0.9265800949684159,0.8719948577552928,1.0057947015380542,0.9575206427193512,0.9767784005237348,1.002218893646243
zurich_city_10_b_0321.npy,35744,1.1566135596538292,0.9706946608828326,1.1827652496193501,1.223881638100611,1.1976696149327752,1.2062549835134073
zurich_city_10_b_0331.npy,42999,0.8135068879720945,0.8455050251586452,0.8425320105813296,0.7872013170553356,0.7803845027059686,0.8179600614812144
zurich_city_10_b_0341.npy,45386,0.7012693675917246,0.8223016274798722,0.8109690015424144,0.7318247535186375,0.7862096515056327,0.7539349834632645
zurich_city_10_b_0351.npy,44906,0.917109241716206,1.1752988444142307,0.9943981032187104,0.8958556384606692,1.0002184928358684,0.9025494247067257
zurich_city_10_b_0361.npy,42906,0.9130269604291642,0.8971794672746203,0.9247603858323481,0.8623322821092905,0.9110566189181798,0.9115838423509507
zurich_city_10_b_0371.npy,41162,0.7434445017921698,0.8998034880912933,0.744514276637787,0.741483598477118,0.7707158790672252,0.7232142106560894
zurich_city_10_b_0381.npy,41873,0.9043680163446786,1.1173245173193616,0.9553462857153934,0.9309472822660345,1.0218871142637926,0.9559994602863015
zurich_city_02_e_0001.npy,42735,1.4237954389512808,1.4125121121243474,1.4699202537092044,1.3947535278144851,1.5690016044765678,1.4494992029920832
zurich_city_02_e_0011.npy,37170,1.3838108839131922,1.497352812618565,1.437853550147651,1.3530117414338738,1.3680818969241018,1.3950226618943424
