candidate,file,valid_pixels,NB0_AEE,candidate_AEE,delta_AEE,excluded_from_holdout9
BN/lifting_raw/original_cuda_bn,zurich_city_09_a_0021.npy,33116,1.0459005607,0.9329270064702652,-0.11297355422973487,False
BN/lifting_raw/original_cuda_bn,zurich_city_07_a_0021.npy,66633,2.1661010685,1.70859415104699,-0.4575069174530102,False
BN/ordinary/centered_engine,zurich_city_09_a_0001.npy,33225,1.528197658,1.3681365018337404,-0.1600611561662597,True
BN/ordinary/centered_engine,zurich_city_07_a_0001.npy,60911,2.7632396037,1.8707298705215976,-0.8925097331784027,False
BN/ordinary/centered_engine,zurich_city_02_c_0001.npy,50313,1.2135586696,1.0882770714868137,-0.1252815981131863,False
BN/ordinary/centered_engine,zurich_city_11_b_0001.npy,71275,0.8770144248,0.7195362942595974,-0.1574781305404026,False
BN/ordinary/centered_engine,zurich_city_09_a_0011.npy,34250,0.8308005246,0.7592393551485708,-0.07156116945142921,False
BN/ordinary/centered_engine,zurich_city_07_a_0011.npy,53178,1.8373696007,1.3098342419857443,-0.5275353587142557,False
BN/ordinary/centered_engine,zurich_city_02_c_0011.npy,49226,1.1510100576,1.050590623221683,-0.10041943437831691,False
BN/ordinary/centered_engine,zurich_city_11_b_0011.npy,64608,1.1328364425,0.962987064643289,-0.16984937785671095,False
BN/ordinary/centered_engine,zurich_city_09_a_0021.npy,33116,1.0459005607,0.9326494000448367,-0.11325116065516339,False
BN/ordinary/centered_engine,zurich_city_07_a_0021.npy,66633,2.1661010685,1.6592467962599102,-0.5068542722400899,False
BN/lifting_raw/centered_engine,zurich_city_09_a_0001.npy,33225,1.528197658,1.478979938617768,-0.04921771938223207,True
BN/lifting_raw/centered_engine,zurich_city_07_a_0001.npy,60911,2.7632396037,1.8546171936317994,-0.9086224100682008,False
BN/lifting_raw/centered_engine,zurich_city_02_c_0001.npy,50313,1.2135586696,1.008365759457742,-0.20519291014225804,False
BN/lifting_raw/centered_engine,zurich_city_11_b_0001.npy,71275,0.8770144248,0.7647326729611484,-0.11228175183885158,False
BN/lifting_raw/centered_engine,zurich_city_09_a_0011.npy,34250,0.8308005246,0.7545006702179701,-0.07629985438202991,False
BN/lifting_raw/centered_engine,zurich_city_07_a_0011.npy,53178,1.8373696007,1.3434041604727127,-0.4939654402272873,False
BN/lifting_raw/centered_engine,zurich_city_02_c_0011.npy,49226,1.1510100576,1.0037757061515598,-0.14723435144844021,False
BN/lifting_raw/centered_engine,zurich_city_11_b_0011.npy,64608,1.1328364425,0.9840012447191113,-0.1488351977808886,False
BN/lifting_raw/centered_engine,zurich_city_09_a_0021.npy,33116,1.0459005607,0.9431323670509785,-0.10276819364902157,False
BN/lifting_raw/centered_engine,zurich_city_07_a_0021.npy,66633,2.1661010685,1.7449801607034663,-0.4211209077965339,False
BN/ordinary/onepass,zurich_city_09_a_0001.npy,33225,1.528197658,1.3044859269656033,-0.2237117310343968,True
BN/ordinary/onepass,zurich_city_07_a_0001.npy,60911,2.7632396037,1.9191503954688138,-0.8440892082311864,False
BN/ordinary/onepass,zurich_city_02_c_0001.npy,50313,1.2135586696,1.0495198544606024,-0.16403881513939766,False
BN/ordinary/onepass,zurich_city_11_b_0001.npy,71275,0.8770144248,0.7195362942595974,-0.1574781305404026,False
BN/ordinary/onepass,zurich_city_09_a_0011.npy,34250,0.8308005246,0.7592393551485708,-0.07156116945142921,False
BN/ordinary/onepass,zurich_city_07_a_0011.npy,53178,1.8373696007,1.3098342419857443,-0.5275353587142557,False
BN/ordinary/onepass,zurich_city_02_c_0011.npy,49226,1.1510100576,1.050590623221683,-0.10041943437831691,False
BN/ordinary/onepass,zurich_city_11_b_0011.npy,64608,1.1328364425,0.962987064643289,-0.16984937785671095,False
BN/ordinary/onepass,zurich_city_09_a_0021.npy,33116,1.0459005607,0.9326494000448367,-0.11325116065516339,False
BN/ordinary/onepass,zurich_city_07_a_0021.npy,66633,2.1661010685,1.6604246012693045,-0.5056764672306957,False
BN/lifting_raw/onepass,zurich_city_09_a_0001.npy,33225,1.528197658,1.478979938617768,-0.04921771938223207,True
BN/lifting_raw/onepass,zurich_city_07_a_0001.npy,60911,2.7632396037,1.8546171936317994,-0.9086224100682008,False
BN/lifting_raw/onepass,zurich_city_02_c_0001.npy,50313,1.2135586696,1.008365759457742,-0.20519291014225804,False
BN/lifting_raw/onepass,zurich_city_11_b_0001.npy,71275,0.8770144248,0.7647326729611484,-0.11228175183885158,False
BN/lifting_raw/onepass,zurich_city_09_a_0011.npy,34250,0.8308005246,0.7545006702179701,-0.07629985438202991,False
BN/lifting_raw/onepass,zurich_city_07_a_0011.npy,53178,1.8373696007,1.3434041604727127,-0.4939654402272873,False
BN/lifting_raw/onepass,zurich_city_02_c_0011.npy,49226,1.1510100576,1.0037757061515598,-0.14723435144844021,False
BN/lifting_raw/onepass,zurich_city_11_b_0011.npy,64608,1.1328364425,0.9840012447191113,-0.1488351977808886,False
BN/lifting_raw/onepass,zurich_city_09_a_0021.npy,33116,1.0459005607,0.9409910307990317,-0.10490952990096836,False
BN/lifting_raw/onepass,zurich_city_07_a_0021.npy,66633,2.1661010685,1.7449801607034663,-0.4211209077965339,False
pruning_no_train/ordinary/unpruned,zurich_city_09_a_0001.npy,33225,1.528197658,1.3044859269656033,-0.2237117310343968,True
pruning_no_train/ordinary/unpruned,zurich_city_07_a_0001.npy,60911,2.7632396037,1.8707298705215976,-0.8925097331784027,False
pruning_no_train/ordinary/unpruned,zurich_city_02_c_0001.npy,50313,1.2135586696,1.0495198544606024,-0.16403881513939766,False
pruning_no_train/ordinary/unpruned,zurich_city_11_b_0001.npy,71275,0.8770144248,0.7195362942595974,-0.1574781305404026,False
pruning_no_train/ordinary/unpruned,zurich_city_09_a_0011.npy,34250,0.8308005246,0.7592393551485708,-0.07156116945142921,False
pruning_no_train/ordinary/unpruned,zurich_city_07_a_0011.npy,53178,1.8373696007,1.3098342419857443,-0.5275353587142557,False
pruning_no_train/ordinary/unpruned,zurich_city_02_c_0011.npy,49226,1.1510100576,1.050590623221683,-0.10041943437831691,False
pruning_no_train/ordinary/unpruned,zurich_city_11_b_0011.npy,64608,1.1328364425,0.9560383925394568,-0.17679804996054316,False
pruning_no_train/ordinary/unpruned,zurich_city_09_a_0021.npy,33116,1.0459005607,0.9326494000448367,-0.11325116065516339,False
pruning_no_train/ordinary/unpruned,zurich_city_07_a_0021.npy,66633,2.1661010685,1.6592467962599102,-0.5068542722400899,False
pruning_no_train/ordinary/global_group2,zurich_city_09_a_0001.npy,33225,1.528197658,1.3465394843910716,-0.18165817360892844,True
pruning_no_train/ordinary/global_group2,zurich_city_07_a_0001.npy,60911,2.7632396037,1.9893078812834635,-0.7739317224165367,False
pruning_no_train/ordinary/global_group2,zurich_city_02_c_0001.npy,50313,1.2135586696,1.0724996168647716,-0.14105905273522845,False
pruning_no_train/ordinary/global_group2,zurich_city_11_b_0001.npy,71275,0.8770144248,0.6673917176990575,-0.20962270710094255,False
pruning_no_train/ordinary/global_group2,zurich_city_09_a_0011.npy,34250,0.8308005246,0.8440375232931471,0.013236998693147095,False
pruning_no_train/ordinary/global_group2,zurich_city_07_a_0011.npy,53178,1.8373696007,1.4287404730242474,-0.40862912767575255,False
pruning_no_train/ordinary/global_group2,zurich_city_02_c_0011.npy,49226,1.1510100576,1.0703148188576066,-0.08069523874239337,False
pruning_no_train/ordinary/global_group2,zurich_city_11_b_0011.npy,64608,1.1328364425,1.0193836217834833,-0.11345282071651663,False
pruning_no_train/ordinary/global_group2,zurich_city_09_a_0021.npy,33116,1.0459005607,1.0127837076618351,-0.03311685303816492,False
pruning_no_train/ordinary/global_group2,zurich_city_07_a_0021.npy,66633,2.1661010685,1.6985298462636682,-0.46757122223633196,False
pruning_no_train/ordinary/phase_joint,zurich_city_09_a_0001.npy,33225,1.528197658,1.4580486051947372,-0.07014905280526285,True
pruning_no_train/ordinary/phase_joint,zurich_city_07_a_0001.npy,60911,2.7632396037,1.9387498374486833,-0.8244897662513169,False
pruning_no_train/ordinary/phase_joint,zurich_city_02_c_0001.npy,50313,1.2135586696,1.0813327520992297,-0.13222591750077028,False
pruning_no_train/ordinary/phase_joint,zurich_city_11_b_0001.npy,71275,0.8770144248,0.6804329132167122,-0.19658151158328785,False
pruning_no_train/ordinary/phase_joint,zurich_city_09_a_0011.npy,34250,0.8308005246,0.8419100383388789,0.011109513738878918,False
pruning_no_train/ordinary/phase_joint,zurich_city_07_a_0011.npy,53178,1.8373696007,1.4380454467917059,-0.3993241539082941,False
pruning_no_train/ordinary/phase_joint,zurich_city_02_c_0011.npy,49226,1.1510100576,1.041290976655017,-0.10971908094498306,False
pruning_no_train/ordinary/phase_joint,zurich_city_11_b_0011.npy,64608,1.1328364425,1.032062159124731,-0.10077428337526895,False
pruning_no_train/ordinary/phase_joint,zurich_city_09_a_0021.npy,33116,1.0459005607,0.9750166303361724,-0.07088393036382767,False
pruning_no_train/ordinary/phase_joint,zurich_city_07_a_0021.npy,66633,2.1661010685,1.6322477937618511,-0.533853274738149,False
pruning_no_train/lifting_raw/unpruned,zurich_city_09_a_0001.npy,33225,1.528197658,1.478979938617768,-0.04921771938223207,True
pruning_no_train/lifting_raw/unpruned,zurich_city_07_a_0001.npy,60911,2.7632396037,1.8546171936317994,-0.9086224100682008,False
pruning_no_train/lifting_raw/unpruned,zurich_city_02_c_0001.npy,50313,1.2135586696,1.008365759457742,-0.20519291014225804,False
pruning_no_train/lifting_raw/unpruned,zurich_city_11_b_0001.npy,71275,0.8770144248,0.7647326729611484,-0.11228175183885158,False
pruning_no_train/lifting_raw/unpruned,zurich_city_09_a_0011.npy,34250,0.8308005246,0.7604036787044542,-0.07039684589554573,False
pruning_no_train/lifting_raw/unpruned,zurich_city_07_a_0011.npy,53178,1.8373696007,1.4063722681497024,-0.4309973325502976,False
pruning_no_train/lifting_raw/unpruned,zurich_city_02_c_0011.npy,49226,1.1510100576,0.9668612580909535,-0.1841487995090465,False
pruning_no_train/lifting_raw/unpruned,zurich_city_11_b_0011.npy,64608,1.1328364425,0.9840012447191113,-0.1488351977808886,False
pruning_no_train/lifting_raw/unpruned,zurich_city_09_a_0021.npy,33116,1.0459005607,0.9329270064702652,-0.11297355422973487,False
pruning_no_train/lifting_raw/unpruned,zurich_city_07_a_0021.npy,66633,2.1661010685,1.70859415104699,-0.4575069174530102,False
pruning_no_train/lifting_raw/global_group2,zurich_city_09_a_0001.npy,33225,1.528197658,1.5944056298699232,0.06620797186992311,True
pruning_no_train/lifting_raw/global_group2,zurich_city_07_a_0001.npy,60911,2.7632396037,1.85255449055303,-0.9106851131469702,False
pruning_no_train/lifting_raw/global_group2,zurich_city_02_c_0001.npy,50313,1.2135586696,1.0384858019639598,-0.17507286763604024,False
pruning_no_train/lifting_raw/global_group2,zurich_city_11_b_0001.npy,71275,0.8770144248,0.706186788126804,-0.170827636673196,False
pruning_no_train/lifting_raw/global_group2,zurich_city_09_a_0011.npy,34250,0.8308005246,0.9290051587508705,0.09820463415087055,False
pruning_no_train/lifting_raw/global_group2,zurich_city_07_a_0011.npy,53178,1.8373696007,1.3134959217321116,-0.5238736789678884,False
pruning_no_train/lifting_raw/global_group2,zurich_city_02_c_0011.npy,49226,1.1510100576,1.0178263511855532,-0.13318370641444677,False
pruning_no_train/lifting_raw/global_group2,zurich_city_11_b_0011.npy,64608,1.1328364425,1.0750872580189466,-0.05774918448105337,False
pruning_no_train/lifting_raw/global_group2,zurich_city_09_a_0021.npy,33116,1.0459005607,1.1510662995036978,0.10516573880369773,False
pruning_no_train/lifting_raw/global_group2,zurich_city_07_a_0021.npy,66633,2.1661010685,1.8662437815944215,-0.29985728690557867,False
pruning_no_train/lifting_raw/phase_joint,zurich_city_09_a_0001.npy,33225,1.528197658,1.5181524744141843,-0.010045183585815742,True
pruning_no_train/lifting_raw/phase_joint,zurich_city_07_a_0001.npy,60911,2.7632396037,1.8941226350768678,-0.8691169686231324,False
pruning_no_train/lifting_raw/phase_joint,zurich_city_02_c_0001.npy,50313,1.2135586696,1.0742006028650464,-0.13935806673495366,False
pruning_no_train/lifting_raw/phase_joint,zurich_city_11_b_0001.npy,71275,0.8770144248,0.6807051915455866,-0.1963092332544134,False
pruning_no_train/lifting_raw/phase_joint,zurich_city_09_a_0011.npy,34250,0.8308005246,0.8882169558604445,0.05741643126044449,False
pruning_no_train/lifting_raw/phase_joint,zurich_city_07_a_0011.npy,53178,1.8373696007,1.3424935601681836,-0.49487604053181644,False
pruning_no_train/lifting_raw/phase_joint,zurich_city_02_c_0011.npy,49226,1.1510100576,1.0434331509759134,-0.10757690662408659,False
pruning_no_train/lifting_raw/phase_joint,zurich_city_11_b_0011.npy,64608,1.1328364425,1.0663348757670312,-0.0665015667329687,False
pruning_no_train/lifting_raw/phase_joint,zurich_city_09_a_0021.npy,33116,1.0459005607,1.0000612710124546,-0.04583928968754547,False
pruning_no_train/lifting_raw/phase_joint,zurich_city_07_a_0021.npy,66633,2.1661010685,1.7860690580130683,-0.3800320104869319,False
pruning_row_phase/ordinary/global_joint_pair,zurich_city_09_a_0001.npy,33225,1.528197658,1.3465394843910716,-0.18165817360892844,True
