case,real,order,mode,bp,packed32,prefetch,frontier,resident,active_pf,cycles,channels,batches,pairs,scalar_mac,words,xwords,graph_words,prefetch_words,cache_hits,refetches,peak_slots,graph_hits,req_stall,out_stall,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13
train9_p29,1,1,2,0,1,1,1,0,0,985,63,45,409,4090,262,126,115,96,0,11,4,324,0,0,1,21,21,6,112,0,143,45,450,135,45,0,6,1
train9_p29,1,1,2,0,1,1,1,0,1,982,63,45,409,4090,273,126,126,111,0,11,4,328,0,0,1,21,21,6,109,0,143,45,450,135,45,0,6,1
train9_p29,1,1,2,0,1,1,1,1,0,975,63,45,409,4090,242,106,115,96,10,1,4,324,0,0,1,21,21,6,112,0,133,45,450,135,45,0,6,1
train9_p29,1,1,2,0,1,1,1,1,1,972,63,45,409,4090,253,106,126,111,10,1,4,328,0,0,1,21,21,6,109,0,133,45,450,135,45,0,6,1
train9_p29,1,1,2,1,1,1,0,1,0,1358,52,52,520,5200,243,104,118,106,0,0,4,335,80,0,1,30,57,6,146,0,332,52,520,156,52,0,6,1
train9_p29,1,1,2,1,1,1,0,1,1,1358,52,52,520,5200,243,104,118,106,0,0,4,335,80,0,1,30,57,6,146,0,332,52,520,156,52,0,6,1
train9_p29,1,1,2,1,1,1,1,0,0,1243,63,45,409,4090,262,126,115,96,0,11,4,324,80,4,1,30,57,6,152,0,312,45,450,135,45,0,10,1
train9_p29,1,1,2,1,1,1,1,0,1,1236,63,45,409,4090,273,126,126,111,0,11,4,328,98,3,1,30,57,6,138,0,320,45,450,135,45,0,9,1
train9_p29,1,1,2,1,1,1,1,1,0,1232,63,45,409,4090,242,106,115,96,10,1,4,324,82,7,1,30,57,6,148,0,302,45,450,135,45,0,13,1
train9_p29,1,1,2,1,1,1,1,1,1,1220,63,45,409,4090,253,106,126,111,10,1,4,328,87,4,1,30,57,6,141,0,300,45,450,135,45,0,10,1
train9_p29,1,1,3,0,1,1,0,1,0,1109,52,52,520,5200,238,104,113,102,0,0,4,337,0,0,1,21,21,6,118,0,156,52,520,156,52,0,6,1
train9_p29,1,1,3,0,1,1,0,1,1,1109,52,52,520,5200,238,104,113,102,0,0,4,337,0,0,1,21,21,6,118,0,156,52,520,156,52,0,6,1
train9_p29,1,1,3,0,1,1,1,1,0,976,63,45,409,4090,237,106,110,91,10,1,4,324,0,0,1,21,21,6,113,0,133,45,450,135,45,0,6,1
train9_p29,1,1,3,0,1,1,1,1,1,972,63,45,409,4090,247,106,120,106,10,1,4,329,0,0,1,21,21,6,109,0,133,45,450,135,45,0,6,1
train9_p29,1,1,3,1,1,1,0,1,0,1337,52,52,520,5200,237,104,112,102,0,0,4,339,60,2,1,27,54,6,135,0,326,52,520,156,52,0,8,1
train9_p29,1,1,3,1,1,1,0,1,1,1337,52,52,520,5200,237,104,112,102,0,0,4,339,60,2,1,27,54,6,135,0,326,52,520,156,52,0,8,1
train9_p29,1,1,3,1,1,1,1,1,0,1214,63,45,409,4090,237,106,110,91,10,1,4,324,69,4,1,27,54,6,147,0,294,45,450,135,45,0,10,1
train9_p29,1,1,3,1,1,1,1,1,1,1192,63,45,409,4090,247,106,120,106,10,1,4,329,74,2,1,27,54,6,129,0,292,45,450,135,45,0,8,1
train9_p30,1,1,1,0,1,1,0,1,0,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train9_p30,1,1,1,0,1,1,0,1,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train9_p30,1,1,1,1,1,1,0,1,0,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train9_p30,1,1,1,1,1,1,0,1,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train9_p30,1,1,2,0,1,1,0,1,0,1228,58,58,580,5800,276,116,139,127,0,0,4,367,0,0,1,21,21,6,129,0,174,58,580,174,58,0,6,1
train9_p30,1,1,2,0,1,1,0,1,1,1228,58,58,580,5800,276,116,139,127,0,0,4,367,0,0,1,21,21,6,129,0,174,58,580,174,58,0,6,1
train9_p30,1,1,2,0,1,1,1,0,0,1133,77,52,438,4380,308,154,133,95,0,19,4,317,0,0,1,21,21,6,130,0,168,52,520,156,52,0,6,1
train9_p30,1,1,2,0,1,1,1,0,1,1127,77,52,438,4380,329,154,154,136,0,19,4,357,0,0,1,21,21,6,124,0,168,52,520,156,52,0,6,1
train9_p30,1,1,2,0,1,1,1,1,0,1111,77,52,438,4380,270,116,133,95,19,0,4,317,0,0,1,21,21,6,130,0,146,52,520,156,52,0,6,1
train9_p30,1,1,2,0,1,1,1,1,1,1105,77,52,438,4380,291,116,154,136,19,0,4,357,0,0,1,21,21,6,124,0,146,52,520,156,52,0,6,1
train9_p30,1,1,2,1,1,1,0,1,0,1490,58,58,580,5800,276,116,139,127,0,0,4,367,126,5,1,30,57,6,150,0,365,58,580,174,58,0,11,1
train9_p30,1,1,2,1,1,1,0,1,1,1490,58,58,580,5800,276,116,139,127,0,0,4,367,126,5,1,30,57,6,150,0,365,58,580,174,58,0,11,1
train9_p30,1,1,2,1,1,1,1,0,0,1445,77,52,438,4380,308,154,133,95,0,19,4,317,112,7,1,30,57,6,190,0,368,52,520,156,52,0,13,1
train9_p30,1,1,2,1,1,1,1,0,1,1423,77,52,438,4380,329,154,154,136,0,19,4,357,116,4,1,30,57,6,166,0,373,52,520,156,52,0,10,1
train9_p30,1,1,2,1,1,1,1,1,0,1401,77,52,438,4380,270,116,133,95,19,0,4,317,100,7,1,30,57,6,196,0,318,52,520,156,52,0,13,1
train9_p30,1,1,2,1,1,1,1,1,1,1353,77,52,438,4380,291,116,154,136,19,0,4,357,92,1,1,30,57,6,159,0,313,52,520,156,52,0,7,1
train9_p30,1,1,3,0,1,1,0,1,0,1228,58,58,580,5800,271,116,134,122,0,0,4,364,0,0,1,21,21,6,129,0,174,58,580,174,58,0,6,1
train9_p30,1,1,3,0,1,1,0,1,1,1228,58,58,580,5800,271,116,134,122,0,0,4,364,0,0,1,21,21,6,129,0,174,58,580,174,58,0,6,1
train9_p30,1,1,3,0,1,1,1,1,0,1094,76,51,437,4370,268,116,131,94,18,0,4,314,0,0,1,21,21,6,129,0,145,51,510,153,51,0,6,1
train9_p30,1,1,3,0,1,1,1,1,1,1087,76,51,437,4370,285,116,148,130,18,0,4,351,0,0,1,21,21,6,122,0,145,51,510,153,51,0,6,1
train9_p30,1,1,3,1,1,1,0,1,0,1485,58,58,580,5800,271,116,134,122,0,0,4,364,90,4,1,27,54,6,149,0,368,58,580,174,58,0,10,1
train9_p30,1,1,3,1,1,1,0,1,1,1485,58,58,580,5800,271,116,134,122,0,0,4,364,90,4,1,27,54,6,149,0,368,58,580,174,58,0,10,1
train9_p30,1,1,3,1,1,1,1,1,0,1357,76,51,437,4370,268,116,131,94,18,0,4,314,88,3,1,27,54,6,180,0,315,51,510,153,51,0,9,1
train9_p30,1,1,3,1,1,1,1,1,1,1324,76,51,437,4370,285,116,148,130,18,0,4,351,93,5,1,27,54,6,151,0,309,51,510,153,51,0,11,1
train9_p31,1,1,1,0,1,1,0,1,0,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train9_p31,1,1,1,0,1,1,0,1,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train9_p31,1,1,1,1,1,1,0,1,0,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train9_p31,1,1,1,1,1,1,0,1,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train9_p31,1,1,2,0,1,1,0,1,0,1313,62,62,620,6200,327,124,182,163,0,0,4,375,0,0,1,21,21,6,142,0,186,62,620,186,62,0,6,1
train9_p31,1,1,2,0,1,1,0,1,1,1313,62,62,620,6200,327,124,182,163,0,0,4,375,0,0,1,21,21,6,142,0,186,62,620,186,62,0,6,1
train9_p31,1,1,2,0,1,1,1,0,0,1267,92,58,457,4570,383,184,178,133,0,30,4,334,0,0,1,21,21,6,150,0,192,58,580,174,58,0,6,1
train9_p31,1,1,2,0,1,1,1,0,1,1261,92,58,457,4570,405,184,200,174,0,30,4,369,0,0,1,21,21,6,144,0,192,58,580,174,58,0,6,1
train9_p31,1,1,2,0,1,1,1,1,0,1239,92,58,457,4570,329,130,178,133,27,3,4,334,0,0,1,21,21,6,150,0,164,58,580,174,58,0,6,1
train9_p31,1,1,2,0,1,1,1,1,1,1233,92,58,457,4570,351,130,200,174,27,3,4,369,0,0,1,21,21,6,144,0,164,58,580,174,58,0,6,1
train9_p31,1,1,2,1,1,1,0,1,0,1594,62,62,620,6200,327,124,182,163,0,0,4,375,114,0,1,30,57,6,177,0,387,62,620,186,62,0,6,1
train9_p31,1,1,2,1,1,1,0,1,1,1594,62,62,620,6200,327,124,182,163,0,0,4,375,114,0,1,30,57,6,177,0,387,62,620,186,62,0,6,1
train9_p31,1,1,2,1,1,1,1,0,0,1634,92,58,457,4570,383,184,178,133,0,30,4,334,138,3,1,30,57,6,228,0,433,58,580,174,58,0,9,1
train9_p31,1,1,2,1,1,1,1,0,1,1584,92,58,457,4570,405,184,200,174,0,30,4,366,139,3,1,30,57,6,190,0,421,58,580,174,58,0,9,1
train9_p31,1,1,2,1,1,1,1,1,0,1557,92,58,457,4570,329,130,178,133,27,3,4,334,125,1,1,30,57,6,230,0,356,58,580,174,58,0,7,1
train9_p31,1,1,2,1,1,1,1,1,1,1511,92,58,457,4570,351,130,200,174,27,3,4,369,123,4,1,30,57,6,192,0,345,58,580,174,58,0,10,1
train9_p31,1,1,3,0,1,1,0,1,0,1294,61,61,610,6100,325,122,182,162,0,0,4,370,0,0,1,21,21,6,141,0,183,61,610,183,61,0,6,1
train9_p31,1,1,3,0,1,1,0,1,1,1294,61,61,610,6100,325,122,182,162,0,0,4,370,0,0,1,21,21,6,141,0,183,61,610,183,61,0,6,1
train9_p31,1,1,3,0,1,1,1,1,0,1236,91,58,454,4540,323,128,174,128,27,3,4,329,0,0,1,21,21,6,147,0,164,58,580,174,58,0,6,1
train9_p31,1,1,3,0,1,1,1,1,1,1232,91,58,454,4540,348,128,199,170,27,3,4,359,0,0,1,21,21,6,143,0,164,58,580,174,58,0,6,1
train9_p31,1,1,3,1,1,1,0,1,0,1569,61,61,610,6100,325,122,182,162,0,0,4,370,128,0,1,27,54,6,175,0,385,61,610,183,61,0,6,1
train9_p31,1,1,3,1,1,1,0,1,1,1569,61,61,610,6100,325,122,182,162,0,0,4,370,128,0,1,27,54,6,175,0,385,61,610,183,61,0,6,1
train9_p31,1,1,3,1,1,1,1,1,0,1512,91,58,454,4540,323,128,174,128,27,3,4,329,97,0,1,27,54,6,199,0,349,58,580,174,58,0,6,1
train9_p31,1,1,3,1,1,1,1,1,1,1492,91,58,454,4540,348,128,199,170,27,3,4,359,118,1,1,27,54,6,187,0,340,58,580,174,58,0,7,1
train10_p0,1,1,1,0,1,1,0,1,0,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train10_p0,1,1,1,0,1,1,0,1,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train10_p0,1,1,1,1,1,1,0,1,0,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train10_p0,1,1,1,1,1,1,0,1,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train10_p0,1,1,2,0,1,1,0,1,0,1230,58,58,580,5800,292,116,155,139,0,0,4,357,0,0,1,21,21,6,131,0,174,58,580,174,58,0,6,1
train10_p0,1,1,2,0,1,1,0,1,1,1230,58,58,580,5800,292,116,155,139,0,0,4,357,0,0,1,21,21,6,131,0,174,58,580,174,58,0,6,1
train10_p0,1,1,2,0,1,1,1,0,0,1114,74,51,439,4390,317,148,148,113,0,16,4,320,0,0,1,21,21,6,129,0,165,51,510,153,51,0,6,1
train10_p0,1,1,2,0,1,1,1,0,1,1111,74,51,439,4390,339,148,170,148,0,16,4,347,0,0,1,21,21,6,126,0,165,51,510,153,51,0,6,1
train10_p0,1,1,2,0,1,1,1,1,0,1098,74,51,439,4390,287,118,148,113,15,1,4,320,0,0,1,21,21,6,129,0,149,51,510,153,51,0,6,1
train10_p0,1,1,2,0,1,1,1,1,1,1095,74,51,439,4390,309,118,170,148,15,1,4,347,0,0,1,21,21,6,126,0,149,51,510,153,51,0,6,1
train10_p0,1,1,2,1,1,1,0,1,0,1515,58,58,580,5800,292,116,155,139,0,0,4,357,123,2,1,30,57,6,164,0,379,58,580,174,58,0,8,1
train10_p0,1,1,2,1,1,1,0,1,1,1515,58,58,580,5800,292,116,155,139,0,0,4,357,123,2,1,30,57,6,164,0,379,58,580,174,58,0,8,1
train10_p0,1,1,2,1,1,1,1,0,0,1429,74,51,439,4390,317,148,148,113,0,16,4,320,150,8,1,30,57,6,194,0,362,51,510,153,51,0,14,1
train10_p0,1,1,2,1,1,1,1,0,1,1394,74,51,439,4390,339,148,170,148,0,16,4,347,121,3,1,30,57,6,172,0,354,51,510,153,51,0,9,1
train10_p0,1,1,2,1,1,1,1,1,0,1369,74,51,439,4390,287,118,148,113,15,1,4,320,81,0,1,30,57,6,187,0,317,51,510,153,51,0,6,1
train10_p0,1,1,2,1,1,1,1,1,1,1363,74,51,439,4390,309,118,170,148,15,1,4,347,105,0,1,30,57,6,171,0,327,51,510,153,51,0,6,1
train10_p0,1,1,3,0,1,1,0,1,0,1230,58,58,580,5800,291,116,154,137,0,0,4,354,0,0,1,21,21,6,131,0,174,58,580,174,58,0,6,1
train10_p0,1,1,3,0,1,1,0,1,1,1230,58,58,580,5800,291,116,154,137,0,0,4,354,0,0,1,21,21,6,131,0,174,58,580,174,58,0,6,1
train10_p0,1,1,3,0,1,1,1,1,0,1080,73,50,438,4380,285,118,146,111,14,1,4,318,0,0,1,21,21,6,127,0,148,50,500,150,50,0,6,1
train10_p0,1,1,3,0,1,1,1,1,1,1077,73,50,438,4380,306,118,167,145,14,1,4,343,0,0,1,21,21,6,124,0,148,50,500,150,50,0,6,1
train10_p0,1,1,3,1,1,1,0,1,0,1490,58,58,580,5800,291,116,154,137,0,0,4,354,113,5,1,27,54,6,160,0,361,58,580,174,58,0,11,1
train10_p0,1,1,3,1,1,1,0,1,1,1490,58,58,580,5800,291,116,154,137,0,0,4,354,113,5,1,27,54,6,160,0,361,58,580,174,58,0,11,1
train10_p0,1,1,3,1,1,1,1,1,0,1361,73,50,438,4380,285,118,146,111,14,1,4,318,111,2,1,27,54,6,184,0,331,50,500,150,50,0,8,1
train10_p0,1,1,3,1,1,1,1,1,1,1351,73,50,438,4380,304,118,165,144,14,1,4,342,114,6,1,27,54,6,171,0,330,50,500,150,50,0,12,1
train10_p1,1,1,1,0,1,1,0,1,0,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train10_p1,1,1,1,0,1,1,0,1,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train10_p1,1,1,1,1,1,1,0,1,0,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train10_p1,1,1,1,1,1,1,0,1,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train10_p1,1,1,2,0,1,1,0,1,0,1228,58,58,580,5800,266,116,129,120,0,0,4,354,0,0,1,21,21,6,129,0,174,58,580,174,58,0,6,1
train10_p1,1,1,2,0,1,1,0,1,1,1228,58,58,580,5800,266,116,129,120,0,0,4,354,0,0,1,21,21,6,129,0,174,58,580,174,58,0,6,1
train10_p1,1,1,2,0,1,1,1,0,0,1090,74,50,422,4220,291,148,122,95,0,16,3,322,0,0,1,21,21,6,125,0,160,50,500,150,50,0,6,1
train10_p1,1,1,2,0,1,1,1,0,1,1084,74,50,422,4220,309,148,140,126,0,16,3,347,0,0,1,21,21,6,119,0,160,50,500,150,50,0,6,1
train10_p1,1,1,2,0,1,1,1,1,0,1076,74,50,422,4220,261,118,122,95,15,1,4,322,0,0,1,21,21,6,125,0,146,50,500,150,50,0,6,1
train10_p1,1,1,2,0,1,1,1,1,1,1070,74,50,422,4220,279,118,140,126,15,1,4,347,0,0,1,21,21,6,119,0,146,50,500,150,50,0,6,1
train10_p1,1,1,2,1,1,1,0,1,0,1489,58,58,580,5800,266,116,129,120,0,0,4,354,96,7,1,30,57,6,145,0,367,58,580,174,58,0,13,1
train10_p1,1,1,2,1,1,1,0,1,1,1489,58,58,580,5800,266,116,129,120,0,0,4,354,96,7,1,30,57,6,145,0,367,58,580,174,58,0,13,1
train10_p1,1,1,2,1,1,1,1,0,0,1386,74,50,422,4220,291,148,122,95,0,16,3,322,119,9,1,30,57,6,180,0,347,50,500,150,50,0,15,1
train10_p1,1,1,2,1,1,1,1,0,1,1359,74,50,422,4220,308,148,139,125,0,16,3,346,124,3,1,30,57,6,157,0,349,50,500,150,50,0,9,1
train10_p1,1,1,2,1,1,1,1,1,0,1331,74,50,422,4220,261,118,122,95,15,1,4,322,87,4,1,30,57,6,172,0,305,50,500,150,50,0,10,1
train10_p1,1,1,2,1,1,1,1,1,1,1324,74,50,422,4220,279,118,140,126,15,1,4,347,96,4,1,30,57,6,151,0,319,50,500,150,50,0,10,1
train10_p1,1,1,3,0,1,1,0,1,0,1226,58,58,580,5800,263,116,126,118,0,0,4,354,0,0,1,21,21,6,127,0,174,58,580,174,58,0,6,1
train10_p1,1,1,3,0,1,1,0,1,1,1226,58,58,580,5800,263,116,126,118,0,0,4,354,0,0,1,21,21,6,127,0,174,58,580,174,58,0,6,1
train10_p1,1,1,3,0,1,1,1,1,0,1057,73,49,420,4200,258,118,119,91,14,1,4,320,0,0,1,21,21,6,122,0,145,49,490,147,49,0,6,1
train10_p1,1,1,3,0,1,1,1,1,1,1050,73,49,420,4200,274,118,135,123,14,1,4,350,0,0,1,21,21,6,115,0,145,49,490,147,49,0,6,1
train10_p1,1,1,3,1,1,1,0,1,0,1474,58,58,580,5800,263,116,126,118,0,0,4,354,83,7,1,27,54,6,144,0,359,58,580,174,58,0,13,1
train10_p1,1,1,3,1,1,1,0,1,1,1474,58,58,580,5800,263,116,126,118,0,0,4,354,83,7,1,27,54,6,144,0,359,58,580,174,58,0,13,1
train10_p1,1,1,3,1,1,1,1,1,0,1331,73,49,420,4200,258,118,119,91,14,1,4,320,88,1,1,27,54,6,178,0,323,49,490,147,49,0,7,1
train10_p1,1,1,3,1,1,1,1,1,1,1287,73,49,420,4200,273,118,134,122,14,1,4,349,89,2,1,27,54,6,147,0,309,49,490,147,49,0,8,1
train10_p2,1,1,1,0,1,1,0,1,0,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train10_p2,1,1,1,0,1,1,0,1,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train10_p2,1,1,1,1,1,1,0,1,0,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train10_p2,1,1,1,1,1,1,0,1,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train10_p2,1,1,2,0,1,1,0,1,0,1083,51,51,510,5100,232,102,109,102,0,0,4,340,0,0,1,21,21,6,110,0,153,51,510,153,51,0,6,1
train10_p2,1,1,2,0,1,1,0,1,1,1083,51,51,510,5100,232,102,109,102,0,0,4,340,0,0,1,21,21,6,110,0,153,51,510,153,51,0,6,1
train10_p2,1,1,2,0,1,1,1,0,0,1004,63,46,401,4010,251,126,104,84,0,12,3,306,0,0,1,21,21,6,113,0,146,46,460,138,46,0,6,1
train10_p2,1,1,2,0,1,1,1,0,1,1000,63,46,401,4010,266,126,119,108,0,12,3,334,0,0,1,21,21,6,109,0,146,46,460,138,46,0,6,1
train10_p2,1,1,2,0,1,1,1,1,0,988,63,46,401,4010,227,102,104,84,12,0,4,306,0,0,1,21,21,6,113,0,130,46,460,138,46,0,6,1
train10_p2,1,1,2,0,1,1,1,1,1,984,63,46,401,4010,242,102,119,108,12,0,4,334,0,0,1,21,21,6,109,0,130,46,460,138,46,0,6,1
train10_p2,1,1,2,1,1,1,0,1,0,1324,51,51,510,5100,232,102,109,102,0,0,4,340,83,3,1,30,57,6,126,0,330,51,510,153,51,0,9,1
train10_p2,1,1,2,1,1,1,0,1,1,1324,51,51,510,5100,232,102,109,102,0,0,4,340,83,3,1,30,57,6,126,0,330,51,510,153,51,0,9,1
train10_p2,1,1,2,1,1,1,1,0,0,1269,63,46,401,4010,251,126,104,84,0,12,3,306,82,4,1,30,57,6,155,0,320,46,460,138,46,0,10,1
train10_p2,1,1,2,1,1,1,1,0,1,1251,63,46,401,4010,266,126,119,108,0,12,3,334,81,5,1,30,57,6,137,0,319,46,460,138,46,0,11,1
train10_p2,1,1,2,1,1,1,1,1,0,1232,63,46,401,4010,227,102,104,84,12,0,4,306,72,8,1,30,57,6,150,0,284,46,460,138,46,0,14,1
train10_p2,1,1,2,1,1,1,1,1,1,1225,63,46,401,4010,242,102,119,108,12,0,4,334,69,2,1,30,57,6,144,0,289,46,460,138,46,0,8,1
train10_p2,1,1,3,0,1,1,0,1,0,1083,51,51,510,5100,235,102,112,105,0,0,4,339,0,0,1,21,21,6,110,0,153,51,510,153,51,0,6,1
train10_p2,1,1,3,0,1,1,0,1,1,1083,51,51,510,5100,235,102,112,105,0,0,4,339,0,0,1,21,21,6,110,0,153,51,510,153,51,0,6,1
train10_p2,1,1,3,0,1,1,1,1,0,988,63,46,400,4000,230,102,107,88,12,0,4,305,0,0,1,21,21,6,113,0,130,46,460,138,46,0,6,1
train10_p2,1,1,3,0,1,1,1,1,1,983,63,46,400,4000,243,102,120,110,12,0,4,331,0,0,1,21,21,6,108,0,130,46,460,138,46,0,6,1
train10_p2,1,1,3,1,1,1,0,1,0,1324,51,51,510,5100,235,102,112,105,0,0,4,339,77,3,1,27,54,6,127,0,335,51,510,153,51,0,9,1
train10_p2,1,1,3,1,1,1,0,1,1,1324,51,51,510,5100,235,102,112,105,0,0,4,339,77,3,1,27,54,6,127,0,335,51,510,153,51,0,9,1
train10_p2,1,1,3,1,1,1,1,1,0,1214,63,46,400,4000,230,102,107,88,12,0,4,305,72,3,1,27,54,6,146,0,281,46,460,138,46,0,9,1
train10_p2,1,1,3,1,1,1,1,1,1,1192,63,46,400,4000,243,102,120,110,12,0,4,331,83,0,1,27,54,6,130,0,278,46,460,138,46,0,6,1
train10_p3,1,1,1,0,1,1,0,1,0,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train10_p3,1,1,1,0,1,1,0,1,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train10_p3,1,1,1,1,1,1,0,1,0,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train10_p3,1,1,1,1,1,1,0,1,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train10_p3,1,1,2,0,1,1,0,1,0,1089,51,51,510,5100,230,102,107,97,0,0,4,332,0,0,1,21,21,6,116,0,153,51,510,153,51,0,6,1
train10_p3,1,1,2,0,1,1,0,1,1,1089,51,51,510,5100,230,102,107,97,0,0,4,332,0,0,1,21,21,6,116,0,153,51,510,153,51,0,6,1
train10_p3,1,1,2,0,1,1,1,0,0,1001,61,46,401,4010,247,122,104,81,0,10,3,299,0,0,1,21,21,6,114,0,142,46,460,138,46,0,6,1
train10_p3,1,1,2,0,1,1,1,0,1,997,61,46,401,4010,254,122,111,99,0,10,3,322,0,0,1,21,21,6,110,0,142,46,460,138,46,0,6,1
train10_p3,1,1,2,0,1,1,1,1,0,993,61,46,401,4010,229,104,104,81,9,1,4,299,0,0,1,21,21,6,114,0,134,46,460,138,46,0,6,1
train10_p3,1,1,2,0,1,1,1,1,1,989,61,46,401,4010,236,104,111,99,9,1,4,322,0,0,1,21,21,6,110,0,134,46,460,138,46,0,6,1
train10_p3,1,1,2,1,1,1,0,1,0,1337,51,51,510,5100,230,102,107,97,0,0,4,332,81,1,1,30,57,6,145,0,326,51,510,153,51,0,7,1
train10_p3,1,1,2,1,1,1,0,1,1,1337,51,51,510,5100,230,102,107,97,0,0,4,332,81,1,1,30,57,6,145,0,326,51,510,153,51,0,7,1
train10_p3,1,1,2,1,1,1,1,0,0,1249,61,46,401,4010,247,122,104,81,0,10,3,299,77,0,1,30,57,6,151,0,308,46,460,138,46,0,6,1
train10_p3,1,1,2,1,1,1,1,0,1,1236,61,46,401,4010,254,122,111,99,0,10,3,322,97,0,1,30,57,6,143,0,303,46,460,138,46,0,6,1
train10_p3,1,1,2,1,1,1,1,1,0,1232,61,46,401,4010,229,104,104,81,9,1,4,299,72,0,1,30,57,6,165,0,277,46,460,138,46,0,6,1
train10_p3,1,1,2,1,1,1,1,1,1,1220,61,46,401,4010,236,104,111,99,9,1,4,322,86,0,1,30,57,6,144,0,286,46,460,138,46,0,6,1
train10_p3,1,1,3,0,1,1,0,1,0,1089,51,51,510,5100,226,102,103,93,0,0,4,332,0,0,1,21,21,6,116,0,153,51,510,153,51,0,6,1
train10_p3,1,1,3,0,1,1,0,1,1,1089,51,51,510,5100,226,102,103,93,0,0,4,332,0,0,1,21,21,6,116,0,153,51,510,153,51,0,6,1
train10_p3,1,1,3,0,1,1,1,1,0,993,61,46,401,4010,224,104,99,77,9,1,4,299,0,0,1,21,21,6,114,0,134,46,460,138,46,0,6,1
train10_p3,1,1,3,0,1,1,1,1,1,988,61,46,401,4010,232,104,107,96,9,1,4,326,0,0,1,21,21,6,109,0,134,46,460,138,46,0,6,1
train10_p3,1,1,3,1,1,1,0,1,0,1328,51,51,510,5100,226,102,103,93,0,0,4,332,76,3,1,27,54,6,134,0,332,51,510,153,51,0,9,1
train10_p3,1,1,3,1,1,1,0,1,1,1328,51,51,510,5100,226,102,103,93,0,0,4,332,76,3,1,27,54,6,134,0,332,51,510,153,51,0,9,1
train10_p3,1,1,3,1,1,1,1,1,0,1232,61,46,401,4010,224,104,99,77,9,1,4,299,77,0,1,27,54,6,157,0,291,46,460,138,46,0,6,1
train10_p3,1,1,3,1,1,1,1,1,1,1207,61,46,401,4010,232,104,107,96,9,1,4,326,73,0,1,27,54,6,130,0,293,46,460,138,46,0,6,1
train10_p4,1,1,1,0,1,1,0,1,0,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train10_p4,1,1,1,0,1,1,0,1,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train10_p4,1,1,1,1,1,1,0,1,0,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
