axis,mode,population,file,valid_pixels,AEE,NB0_AEE,delta_NB0
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0081.npy,55981,0.8953929311669041,1.0058153799,-0.11042244873309592
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0091.npy,56115,0.8324285186961865,1.0562706746,-0.2238421559038134
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0101.npy,49910,1.0204428526760323,1.3264476057,-0.3060047530239678
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0111.npy,46896,0.9868445742955405,1.3392317742,-0.35238719990445944
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0121.npy,43265,1.0861733428396896,1.2502188547,-0.16404551186031036
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0131.npy,42829,1.3162818835463432,1.4706666883,-0.15438480475365668
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0141.npy,38157,2.1979391923384584,2.7410398977,-0.5431007053615415
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0151.npy,39205,1.112924321812761,1.5091151479,-0.3961908260872391
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0161.npy,48966,1.1059615436407937,1.4188397306,-0.31287818695920633
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0171.npy,45469,0.7760360706278551,1.2528434552,-0.476807384572145
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0181.npy,47438,1.103108046231066,1.2472235141,-0.14411546786893403
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0191.npy,46430,0.9204598269615438,1.252119454,-0.3316596270384562
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0201.npy,43965,1.040230003657274,1.2964085423,-0.256178538642726
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0211.npy,41554,1.2096715671061393,1.2555943772,-0.04592281009386068
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0221.npy,34371,1.1634067425353998,1.3106012563,-0.14719451376460024
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0231.npy,36588,1.1959964753410826,1.4692667336,-0.2732702582589175
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0241.npy,45138,0.8847434380669456,1.0551656344,-0.17042219633305444
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0251.npy,48172,1.7679902315188707,2.2444087073,-0.47641847578112917
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0261.npy,44087,1.3412566337894944,1.5813395247,-0.2400828909105055
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0271.npy,46287,1.159192398684394,1.3065885974,-0.14739619871560605
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0281.npy,49250,1.0662144511187506,1.3710544099,-0.30483995878124936
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0291.npy,49033,1.3875911074253027,1.4344790753,-0.0468879678746974
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0301.npy,50878,1.3358228059671515,1.6566458612,-0.3208230552328484
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0311.npy,42685,1.7678278052329335,2.168231668,-0.4004038627670663
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0321.npy,46358,0.9225006661677547,1.2451392222,-0.3226385560322452
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0331.npy,35616,1.5086056425587824,1.572186548,-0.06358090544121753
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0341.npy,31199,1.807061216288412,2.1648052121,-0.357743995811588
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0351.npy,34169,1.4061804420384219,1.4568115242,-0.05063108216157808
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0361.npy,40104,1.2843407321989224,1.3883789842,-0.10403825200107764
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0371.npy,37165,1.6197903852753937,1.7017340324,-0.08194364712460644
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0381.npy,35735,1.4498559382297824,2.0527581503,-0.6029022120702174
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0391.npy,34854,1.361515156496606,1.5564766598,-0.194961503303394
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0401.npy,36571,2.028511371619963,2.6454909628,-0.6169795911800366
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0411.npy,34206,2.1041108521386365,2.0531508544,0.05095999773863635
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0421.npy,36070,1.1247707766289547,1.4280216853,-0.3032509086710453
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0431.npy,33634,1.3392672070700307,1.5316285,-0.1923612929299694
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0441.npy,35940,1.27424904269605,1.7293143738,-0.4550653311039501
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0451.npy,37323,1.900105762140816,2.3947243489,-0.49461858675918413
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0461.npy,37407,1.7532347709122353,2.3043138651,-0.5510790941877648
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0471.npy,35312,1.9842742826694486,2.3034675712,-0.3191932885305515
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0481.npy,29895,2.266197414360635,2.9491775903,-0.682980175939365
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0491.npy,26349,2.2722575955405078,2.7475016841,-0.4752440885594922
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0501.npy,29122,1.7598113552337806,2.6508202562,-0.8910089009662192
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0511.npy,34144,1.9165964856848663,2.929102432,-1.0125059463151338
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0521.npy,35955,2.1083469771530243,2.744040728,-0.6356937508469755
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0531.npy,31949,1.8662116102100454,2.5248298558,-0.6586182455899547
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0541.npy,45480,1.9766083182288599,2.4593947546,-0.48278643637114005
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0551.npy,40649,2.7710350597246447,3.1720608517,-0.40102579197535526
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0561.npy,33408,2.9070993552801205,3.4358417613,-0.5287424060198793
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0571.npy,31003,2.3802212172599573,3.6419421608,-1.261720943540043
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0581.npy,34574,2.111683555560117,2.6738284639,-0.5621449083398828
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0591.npy,32823,2.1462680512711803,2.8699973151,-0.7237292638288197
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0601.npy,33308,1.708802561850887,2.339579643,-0.6307770811491129
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0611.npy,34977,1.6211481600378352,2.548864477,-0.9277163169621647
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0621.npy,32179,2.5279459149437717,2.5273676641,0.0005782508437719436
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0631.npy,26566,2.0121427855330563,2.359706574,-0.3475637884669438
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0641.npy,28446,2.1619618657389705,2.745708151,-0.5837462852610296
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0651.npy,30804,2.1812141123019617,2.4653989234,-0.2841848110980383
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0661.npy,24172,2.5059406999035487,3.225777113,-0.7198364130964512
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0671.npy,23950,1.9703968045526692,2.374124315,-0.4037275104473308
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0681.npy,30004,2.6750142596582007,3.3114766989,-0.6364624392417992
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0691.npy,31058,1.8709540899597508,2.3463617969,-0.47540770694024936
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0701.npy,29625,1.6364201494137902,1.6292360232,0.007184126213790165
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0711.npy,29438,1.7679961673761695,1.9983362809,-0.23034011352383055
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0721.npy,24127,1.6625922467257641,2.1159984794,-0.45340623267423585
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0731.npy,24276,1.906269951215501,1.9064826758,-0.0002127245844989467
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0741.npy,23637,1.532442240751822,2.0809288007,-0.5484865599481783
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0751.npy,28698,1.8627054471065898,2.4113676802,-0.5486622330934103
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0761.npy,36069,2.3770646284564654,2.3997303779,-0.022665749443534722
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0771.npy,30213,1.5328401043824915,1.8742576147,-0.34141751031750855
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0781.npy,36345,1.2168185231173358,1.8493704,-0.6325518768826641
lifting_raw,R24_onepass,valid825,zurich_city_02_c_0791.npy,39373,1.30745728491523,1.8006107056,-0.4931534206847701
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0001.npy,71275,0.6975349444337026,0.8770144248,-0.17947948036629746
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0011.npy,64608,1.046767751228113,1.1328364425,-0.08606869127188688
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0021.npy,66582,1.7947066034673271,1.6526745216,0.14203208186732708
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0031.npy,65972,1.1561124858678875,1.3003850118,-0.14427252593211248
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0041.npy,64042,0.9949120441683655,1.0464812155,-0.05156917133163452
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0051.npy,59320,1.1477274271423916,1.2619680599,-0.11424063275760843
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0061.npy,60420,1.0632563084028757,1.2902249359,-0.22696862749712432
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0071.npy,76326,2.3116446993898396,2.2573672471,0.05427745228983971
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0081.npy,97534,3.2997112063085097,3.3788050834,-0.0790938770914904
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0091.npy,105799,3.5273169614416537,4.4093729619,-0.8820560004583462
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0101.npy,90194,1.4498967425143214,1.5041216711,-0.05422492858567862
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0111.npy,75489,2.66195471006489,2.3372767887,0.32467792136489004
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0121.npy,77650,2.7778593715452287,2.8089614858,-0.031102114254771163
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0131.npy,87755,1.9729945853138753,2.4672454561,-0.49425087078612484
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0141.npy,88889,0.9513254634235144,1.2727559969,-0.32143053347648554
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0151.npy,102107,0.8994038736112758,1.0125849905,-0.11318111688872412
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0161.npy,90821,0.8341801954852822,1.1216724553,-0.2874922598147177
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0171.npy,86233,1.079647751788091,1.1383657685,-0.058718016711909016
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0181.npy,75492,1.078265192548696,1.2697949369,-0.191529744351304
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0191.npy,66573,0.8371990284201904,1.1956298208,-0.35843079237980957
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0201.npy,62122,0.8595928518399562,0.9678188056,-0.10822595376004385
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0211.npy,76013,0.7597330433998173,0.9093680933,-0.14963504990018273
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0221.npy,81538,0.8625986933888927,1.0416291714,-0.17903047801110739
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0231.npy,89936,0.8807071690558886,1.1023766206,-0.22166945154411144
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0241.npy,98996,0.8186751671762263,1.0091192132,-0.19044404602377363
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0251.npy,100399,0.6940707943900811,1.0318969499,-0.3378261555099188
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0261.npy,93705,0.8342020636190771,0.948735393,-0.11453332938092287
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0271.npy,92906,0.9437464941877847,1.2405082994,-0.2967618052122154
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0281.npy,98498,0.766413380891544,0.9865305006,-0.22011711970845604
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0291.npy,94665,0.6812990606013243,0.9116420404,-0.23034297979867568
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0301.npy,80548,0.8103846720333054,1.0421674033,-0.23178273126669446
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0311.npy,82299,0.8293361951871954,1.0405381596,-0.2112019644128047
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0321.npy,83555,1.241398280577192,1.3272294447,-0.085831164122808
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0331.npy,73495,0.8857322752946278,1.0006300386,-0.11489776330537216
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0341.npy,68925,0.9092786665205257,1.0393540306,-0.1300753640794743
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0351.npy,67595,0.9084579309586621,0.9521303351,-0.043672404141337884
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0361.npy,83916,0.7908871558103202,1.0162817207,-0.22539456488967968
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0371.npy,95835,0.9804419696068468,0.8526730513,0.12776891830684678
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0381.npy,85734,0.9463225195529053,0.9627306553,-0.016408135747094765
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0391.npy,82364,0.8961245228769212,0.9699679168,-0.07384339392307881
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0401.npy,75201,0.920377403822382,1.0089584912,-0.08858108737761805
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0411.npy,83615,0.6983990615426331,0.9263674094,-0.22796834785736686
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0421.npy,67491,0.8882351426714665,1.0535557519,-0.16532060922853353
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0431.npy,61910,1.24726107802505,1.4809519363,-0.23369085827495018
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0441.npy,85681,0.7605855072342351,1.0357095834,-0.27512407616576495
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0451.npy,88633,0.7027723115931928,1.1139817774,-0.4112094658068073
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0461.npy,90814,0.6539308285367982,0.9769150406,-0.3229842120632018
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0471.npy,86407,0.6569754541742706,0.9457921523,-0.2888166981257294
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0481.npy,80693,0.6940866791542681,0.8784896924,-0.18440301324573183
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0491.npy,74731,0.9350494895847772,1.0904920649,-0.15544257531522288
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0501.npy,76443,0.9347464435670332,1.0453822619,-0.11063581833296676
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0511.npy,64823,1.1385500108555706,1.2044806145,-0.06593060364442938
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0521.npy,67980,1.152161743095766,1.4288308602,-0.2766691171042339
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0531.npy,77368,0.933208073956245,1.0496050531,-0.11639697914375502
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0541.npy,76166,0.805948644418195,0.8929228183,-0.08697417388180495
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0551.npy,79205,0.8567190315038019,0.9816364576,-0.12491742609619805
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0561.npy,79376,0.877399862855554,1.0373430335,-0.15994317064444596
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0571.npy,77168,0.8635298508062054,0.9137585771,-0.0502287262937946
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0581.npy,85923,0.7018180885100566,0.8547499469,-0.1529318583899434
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0591.npy,81023,0.7620803802171291,0.8220620997,-0.0599817194828709
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0601.npy,74025,0.7122606963259651,0.8709393997,-0.1586787033740349
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0611.npy,73882,0.9706496541891663,1.013137926,-0.0424882718108337
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0621.npy,79319,0.9172737781655121,1.0814009333,-0.16412715513448795
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0631.npy,85384,0.9369034973777495,0.9571622757,-0.020258778322250537
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0641.npy,79326,0.8686175180084251,0.915968204,-0.04735068599157488
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0651.npy,75572,0.7423067183650788,1.0635766843,-0.3212699659349213
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0661.npy,72540,0.7373607599173546,0.9372685544,-0.1999077944826454
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0671.npy,71883,1.2882951349497727,1.2668312788,0.021463856149772642
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0681.npy,74371,0.7894685590661331,0.9286942743,-0.13922571523386684
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0691.npy,69121,1.2560760118926841,1.1631283365,0.09294767539268411
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0701.npy,69644,0.7984216153349404,0.9706742953,-0.17225267996505966
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0711.npy,79721,0.9563428337301262,1.012163612,-0.05582077826987375
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0721.npy,72871,0.8068264808408393,0.9717469484,-0.16492046755916068
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0731.npy,66831,1.2300897464321905,0.9617647967,0.26832494973219045
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0741.npy,71785,0.7327975310269501,0.9256556035,-0.19285807247304987
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0751.npy,66411,1.230466031003419,1.3936612534,-0.1631952223965809
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0761.npy,64592,0.8848350559278726,1.0884501467,-0.20361509077212747
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0771.npy,70857,1.07787266866277,1.294353416,-0.2164807473372301
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0781.npy,65900,1.384554702571476,1.3723277456,0.01222695697147591
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0791.npy,65720,0.883619500349436,1.0224990965,-0.138879596150564
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0801.npy,68173,1.0949603292522263,1.3161559103,-0.2211955810477737
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0811.npy,70718,1.051621942657339,1.8221299077,-0.770507965042661
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0821.npy,81729,1.135588468862625,1.4562907597,-0.3207022908373751
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0831.npy,93358,1.3498997507383739,1.5163163909,-0.16641664016162605
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0841.npy,99592,0.8389561629299861,0.9755505588,-0.13659439587001387
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0851.npy,104221,0.7024897948262356,0.7856804141,-0.08319061927376437
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0861.npy,112341,0.5986010819617157,0.8441911791,-0.24559009713828428
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0871.npy,112868,0.5149455917942667,0.7000372531,-0.1850916613057333
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0881.npy,113000,0.4642883954459937,0.6521291482,-0.1878407527540063
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0891.npy,98040,1.668612416148152,1.6051987709,0.06341364524815196
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0901.npy,80028,3.698562994525421,2.8830151634,0.815547831125421
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0911.npy,79067,3.343145419956584,4.047086648,-0.7039412280434156
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0921.npy,88850,1.2523275636639326,1.7387756753,-0.4864481116360675
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0931.npy,78535,1.2133239392022424,1.4282531276,-0.21492918839775754
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0941.npy,73590,0.9351405874265183,0.9158072811,0.019333306326518307
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0951.npy,91398,1.130811931797762,1.0150381094,0.11577382239776202
lifting_raw,R24_onepass,valid825,zurich_city_11_b_0961.npy,83036,1.8263890366944588,1.5414137016,0.2849753350944588
lifting_raw,R24_onepass,valid825,thun_00_a_0001.npy,51416,0.8365818599334017,1.0347228975,-0.1981410375665983
lifting_raw,R24_onepass,valid825,thun_00_a_0011.npy,56598,1.0474578816483389,1.3113370559,-0.2638791742516611
lifting_raw,R24_onepass,valid825,thun_00_a_0021.npy,58740,1.1555132848931322,1.2339485976,-0.07843531270686777
lifting_raw,R24_onepass,valid825,thun_00_a_0031.npy,73041,0.7124697240492043,0.8731207045,-0.16065098045079573
lifting_raw,R24_onepass,valid825,thun_00_a_0041.npy,78681,0.6064103806663979,0.9280371452,-0.32162676453360217
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0001.npy,29509,2.17795927158327,2.7083792233,-0.5304199517167301
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0011.npy,37021,1.7351514618635975,2.2145315328,-0.47938007093640267
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0021.npy,32514,2.469515865014718,3.4823494302,-1.0128335651852822
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0031.npy,27208,1.2770411681382274,1.6128251284,-0.3357839602617725
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0041.npy,23847,1.8998489793087316,2.1931368464,-0.2932878670912682
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0051.npy,41077,1.824489164980955,2.8177941731,-0.9933050081190449
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0061.npy,38518,1.8107320432473542,2.4033564665,-0.5926244232526459
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0071.npy,44546,1.6981990273948553,1.9841520914,-0.28595306400514464
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0081.npy,45298,1.5096786792531274,1.98949043,-0.47981175074687266
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0091.npy,48091,1.5269777825984536,1.9053605729,-0.3783827903015464
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0101.npy,39550,1.6051511898728066,1.854110896,-0.24895970612719331
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0111.npy,39443,1.795007228413224,2.2460338336,-0.45102660518677595
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0121.npy,46918,1.4095672855727326,1.8236417793,-0.41407449372726735
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0131.npy,49208,1.3308437917614422,1.6471060981,-0.3162623063385579
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0141.npy,45322,1.6123882429796073,2.0666236182,-0.4542353752203927
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0151.npy,44043,1.3626307586828275,1.6371174193,-0.27448666061717253
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0161.npy,46774,1.2061314325901165,1.4376864016,-0.23155496900988348
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0171.npy,41120,1.3612874849726164,1.7967074264,-0.4354199414273836
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0181.npy,30030,1.3064557138869655,1.9146799815,-0.6082242676130345
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0191.npy,25836,1.415914485733021,1.4944145887,-0.07850010296697896
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0201.npy,22194,1.4315280376917485,1.6490355642,-0.21750752650825156
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0211.npy,15828,1.4946860814206586,1.8611496932,-0.3664636117793414
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0221.npy,19695,1.1348439505439858,1.3202069846,-0.18536303405601418
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0231.npy,29986,2.4864340043115316,2.9391252376,-0.4526912332884683
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0241.npy,35537,1.5159133044960835,1.860810124,-0.3448968195039164
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0251.npy,40020,2.3516090394089653,1.719140625,0.6324684144089652
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0261.npy,36395,0.9181937174391637,1.0059821061,-0.08778838866083638
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0271.npy,41636,0.9784812142896688,1.5827138774,-0.6042326631103312
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0281.npy,41675,0.9164100889713533,1.0500772346,-0.13366714562864668
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0291.npy,45968,1.0199829137890521,1.1899317188,-0.1699488050109479
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0301.npy,37491,1.4227936552689289,1.6812197427,-0.2584260874310711
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0311.npy,33187,1.7707034261207786,1.9083191225,-0.13761569637922144
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0321.npy,26968,1.9044681073450165,2.2857086987,-0.38124059135498367
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0331.npy,33198,1.494175920740545,1.9341481885,-0.4399722677594551
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0341.npy,37113,1.3490012385689525,1.4749912851,-0.1259900465310475
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0351.npy,40185,1.1614505719462556,1.5304402684,-0.36898969645374446
lifting_raw,R24_onepass,valid825,zurich_city_02_d_0361.npy,36937,1.1194492077651617,1.2137611423,-0.09431193453483844
lifting_raw,R24_onepass,valid825,zurich_city_11_c_0001.npy,77583,0.8841691171436961,1.1188809485,-0.2347118313563039
lifting_raw,R24_onepass,valid825,zurich_city_11_c_0011.npy,66864,0.9274488652668549,1.1084485626,-0.18099969733314514
lifting_raw,R24_onepass,valid825,zurich_city_11_c_0021.npy,68427,0.84405239078024,1.0471024322,-0.20305004141976002
lifting_raw,R24_onepass,valid825,zurich_city_11_c_0031.npy,76876,1.386516310147234,1.2117559853,0.17476032484723403
lifting_raw,R24_onepass,valid825,zurich_city_11_c_0041.npy,83564,0.8582117513686351,0.9222030607,-0.06399130933136488
lifting_raw,R24_onepass,valid825,zurich_city_11_c_0051.npy,81387,1.2609702022329146,1.2357079448,0.02526225743291466
lifting_raw,R24_onepass,valid825,zurich_city_11_c_0061.npy,70934,0.8657509889009383,1.0182340494,-0.15248306049906168
lifting_raw,R24_onepass,valid825,zurich_city_11_c_0071.npy,66949,0.7642352134763198,0.8925600084,-0.1283247949236802
lifting_raw,R24_onepass,valid825,zurich_city_11_c_0081.npy,65051,1.0408643523164618,1.1305115409,-0.08964718858353815
lifting_raw,R24_onepass,valid825,zurich_city_11_c_0091.npy,71182,1.0933416530649203,1.1489050515,-0.05556339843507985
lifting_raw,R24_onepass,valid825,zurich_city_11_c_0101.npy,73385,0.7312585977556657,0.9474468982,-0.21618830044433435
lifting_raw,R24_onepass,valid825,zurich_city_11_c_0111.npy,68947,0.998071043474177,1.0262968068,-0.02822576332582305
