case,real,order,mode,bp,packed32,prefetch,cycles,channels,scalar_mac,words,xwords,graph_words,prefetch_words,graph_hits,req_stall,out_stall,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13
train1_p0,1,1,3,0,1,1,1127,53,5300,247,106,120,110,343,0,0,1,21,21,6,118,0,159,53,530,159,53,0,6,1
train1_p0,1,1,3,1,1,1,1374,53,5300,247,106,120,110,343,76,3,1,27,54,6,137,0,345,53,530,159,53,0,9,1
train1_p1,1,1,2,0,1,1,1007,47,4700,209,94,94,86,341,0,0,1,21,21,6,106,0,141,47,470,141,47,0,6,1
train1_p1,1,1,2,1,1,1,1231,47,4700,209,94,94,86,341,63,4,1,30,57,6,124,0,298,47,470,141,47,0,10,1
train1_p1,1,1,3,0,1,1,1007,47,4700,206,94,91,83,340,0,0,1,21,21,6,106,0,141,47,470,141,47,0,6,1
train1_p1,1,1,3,1,1,1,1225,47,4700,206,94,91,83,340,54,5,1,27,54,6,122,0,299,47,470,141,47,0,11,1
train1_p2,1,1,2,0,1,1,1165,55,5500,245,110,114,104,340,0,0,1,21,21,6,120,0,165,55,550,165,55,0,6,1
train1_p2,1,1,2,1,1,1,1412,55,5500,245,110,114,104,340,83,2,1,30,57,6,140,0,345,55,550,165,55,0,8,1
train1_p2,1,1,3,0,1,1,1165,55,5500,247,110,116,106,338,0,0,1,21,21,6,120,0,165,55,550,165,55,0,6,1
train1_p2,1,1,3,1,1,1,1406,55,5500,247,110,116,106,338,82,3,1,27,54,6,141,0,343,55,550,165,55,0,9,1
train1_p3,1,1,2,0,1,1,1008,47,4700,219,94,104,96,343,0,0,1,21,21,6,107,0,141,47,470,141,47,0,6,1
train1_p3,1,1,2,1,1,1,1231,47,4700,219,94,104,96,343,65,4,1,30,57,6,126,0,296,47,470,141,47,0,10,1
train1_p3,1,1,3,0,1,1,1008,47,4700,216,94,101,93,343,0,0,1,21,21,6,107,0,141,47,470,141,47,0,6,1
train1_p3,1,1,3,1,1,1,1225,47,4700,216,94,101,93,343,66,2,1,27,54,6,124,0,300,47,470,141,47,0,8,1
train1_p4,1,1,2,0,1,1,1297,61,6100,326,122,183,162,361,0,0,1,21,21,6,144,0,183,61,610,183,61,0,6,1
train1_p4,1,1,2,1,1,1,1580,61,6100,325,122,182,162,362,121,3,1,30,57,6,186,0,376,61,610,183,61,0,9,1
train1_p4,1,1,3,0,1,1,1291,61,6100,320,122,177,158,364,0,0,1,21,21,6,138,0,183,61,610,183,61,0,6,1
train1_p4,1,1,3,1,1,1,1572,61,6100,320,122,177,158,364,100,3,1,27,54,6,178,0,382,61,610,183,61,0,9,1
train1_p5,1,1,2,0,1,1,1046,49,4900,217,98,98,90,344,0,0,1,21,21,6,109,0,147,49,490,147,49,0,6,1
train1_p5,1,1,2,1,1,1,1276,49,4900,217,98,98,90,344,75,1,1,30,57,6,135,0,305,49,490,147,49,0,7,1
train1_p5,1,1,3,0,1,1,1046,49,4900,216,98,97,89,343,0,0,1,21,21,6,109,0,147,49,490,147,49,0,6,1
train1_p5,1,1,3,1,1,1,1276,49,4900,216,98,97,89,343,66,4,1,27,54,6,131,0,312,49,490,147,49,0,10,1
train1_p6,1,1,2,0,1,1,1089,51,5100,231,102,108,98,342,0,0,1,21,21,6,116,0,153,51,510,153,51,0,6,1
train1_p6,1,1,2,1,1,1,1328,51,5100,231,102,108,98,342,84,0,1,30,57,6,139,0,324,51,510,153,51,0,6,1
train1_p6,1,1,3,0,1,1,1089,51,5100,228,102,105,95,341,0,0,1,21,21,6,116,0,153,51,510,153,51,0,6,1
train1_p6,1,1,3,1,1,1,1316,51,5100,228,102,105,95,341,92,4,1,27,54,6,131,0,322,51,510,153,51,0,10,1
train1_p7,1,1,2,0,1,1,1026,48,4800,213,96,96,88,337,0,0,1,21,21,6,107,0,144,48,480,144,48,0,6,1
train1_p7,1,1,2,1,1,1,1247,48,4800,213,96,96,88,337,60,4,1,30,57,6,122,0,301,48,480,144,48,0,10,1
train1_p7,1,1,3,0,1,1,1026,48,4800,210,96,93,85,335,0,0,1,21,21,6,107,0,144,48,480,144,48,0,6,1
train1_p7,1,1,3,1,1,1,1239,48,4800,210,96,93,85,335,49,3,1,27,54,6,120,0,302,48,480,144,48,0,9,1
train1_p8,1,1,2,0,1,1,1249,59,5900,305,118,166,150,369,0,0,1,21,21,6,132,0,177,59,590,177,59,0,6,1
train1_p8,1,1,2,1,1,1,1522,59,5900,305,118,166,150,369,108,5,1,30,57,6,163,0,369,59,590,177,59,0,11,1
train1_p8,1,1,3,0,1,1,1250,59,5900,303,118,164,147,367,0,0,1,21,21,6,133,0,177,59,590,177,59,0,6,1
train1_p8,1,1,3,1,1,1,1522,59,5900,303,118,164,147,367,93,6,1,27,54,6,157,0,380,59,590,177,59,0,12,1
train1_p9,1,1,2,0,1,1,1132,53,5300,256,106,129,115,335,0,0,1,21,21,6,123,0,159,53,530,159,53,0,6,1
train1_p9,1,1,2,1,1,1,1358,53,5300,256,106,129,115,335,80,0,1,30,57,6,142,0,321,53,530,159,53,0,6,1
train1_p9,1,1,3,0,1,1,1132,53,5300,257,106,130,116,331,0,0,1,21,21,6,123,0,159,53,530,159,53,0,6,1
train1_p9,1,1,3,1,1,1,1401,53,5300,257,106,130,116,331,84,8,1,27,54,6,157,0,347,53,530,159,53,0,14,1
train1_p10,1,1,2,0,1,1,1007,47,4700,211,94,96,88,339,0,0,1,21,21,6,106,0,141,47,470,141,47,0,6,1
train1_p10,1,1,2,1,1,1,1231,47,4700,211,94,96,88,339,63,4,1,30,57,6,124,0,298,47,470,141,47,0,10,1
train1_p10,1,1,3,0,1,1,1007,47,4700,209,94,94,86,338,0,0,1,21,21,6,106,0,141,47,470,141,47,0,6,1
train1_p10,1,1,3,1,1,1,1225,47,4700,209,94,94,86,338,56,5,1,27,54,6,122,0,299,47,470,141,47,0,11,1
train1_p11,1,1,2,0,1,1,1046,49,4900,220,98,101,93,344,0,0,1,21,21,6,109,0,147,49,490,147,49,0,6,1
train1_p11,1,1,2,1,1,1,1269,49,4900,220,98,101,93,344,59,2,1,30,57,6,120,0,312,49,490,147,49,0,8,1
train1_p11,1,1,3,0,1,1,1046,49,4900,219,98,100,92,341,0,0,1,21,21,6,109,0,147,49,490,147,49,0,6,1
train1_p11,1,1,3,1,1,1,1271,49,4900,219,98,100,92,341,66,4,1,27,54,6,126,0,312,49,490,147,49,0,10,1
train1_p12,1,1,2,0,1,1,1026,48,4800,213,96,96,88,344,0,0,1,21,21,6,107,0,144,48,480,144,48,0,6,1
train1_p12,1,1,2,1,1,1,1247,48,4800,213,96,96,88,344,60,4,1,30,57,6,122,0,301,48,480,144,48,0,10,1
train1_p12,1,1,3,0,1,1,1026,48,4800,210,96,93,85,343,0,0,1,21,21,6,107,0,144,48,480,144,48,0,6,1
train1_p12,1,1,3,1,1,1,1239,48,4800,210,96,93,85,343,49,3,1,27,54,6,120,0,302,48,480,144,48,0,9,1
train1_p13,1,1,2,0,1,1,1294,61,6100,308,122,165,150,375,0,0,1,21,21,6,141,0,183,61,610,183,61,0,6,1
train1_p13,1,1,2,1,1,1,1577,61,6100,307,122,164,150,376,107,1,1,30,57,6,170,0,391,61,610,183,61,0,7,1
train1_p13,1,1,3,0,1,1,1295,61,6100,301,122,158,143,376,0,0,1,21,21,6,142,0,183,61,610,183,61,0,6,1
train1_p13,1,1,3,1,1,1,1584,61,6100,301,122,158,143,376,99,3,1,27,54,6,182,0,390,61,610,183,61,0,9,1
train1_p14,1,1,2,0,1,1,1026,48,4800,213,96,96,88,344,0,0,1,21,21,6,107,0,144,48,480,144,48,0,6,1
train1_p14,1,1,2,1,1,1,1247,48,4800,213,96,96,88,344,60,4,1,30,57,6,122,0,301,48,480,144,48,0,10,1
train1_p14,1,1,3,0,1,1,1026,48,4800,210,96,93,85,343,0,0,1,21,21,6,107,0,144,48,480,144,48,0,6,1
train1_p14,1,1,3,1,1,1,1239,48,4800,210,96,93,85,343,48,3,1,27,54,6,120,0,302,48,480,144,48,0,9,1
train1_p15,1,1,2,0,1,1,1168,55,5500,253,110,122,112,346,0,0,1,21,21,6,123,0,165,55,550,165,55,0,6,1
train1_p15,1,1,2,1,1,1,1418,55,5500,253,110,122,112,346,94,0,1,30,57,6,154,0,339,55,550,165,55,0,6,1
train1_p15,1,1,3,0,1,1,1168,55,5500,253,110,122,112,345,0,0,1,21,21,6,123,0,165,55,550,165,55,0,6,1
train1_p15,1,1,3,1,1,1,1406,55,5500,253,110,122,112,345,88,0,1,27,54,6,141,0,346,55,550,165,55,0,6,1
train1_p16,1,1,2,0,1,1,1027,48,4800,215,96,98,90,342,0,0,1,21,21,6,108,0,144,48,480,144,48,0,6,1
train1_p16,1,1,2,1,1,1,1271,48,4800,215,96,98,90,342,68,2,1,30,57,6,131,0,318,48,480,144,48,0,8,1
train1_p16,1,1,3,0,1,1,1027,48,4800,212,96,95,87,342,0,0,1,21,21,6,108,0,144,48,480,144,48,0,6,1
train1_p16,1,1,3,1,1,1,1231,48,4800,212,96,95,87,342,69,3,1,27,54,6,124,0,290,48,480,144,48,0,9,1
