context,p,word,anchor,last_gate_read,last_PED_read,last_write,physical_free,local_outputs_done,output_policy_extra_hold
0,0,153,True,83814,39685,26157,83814,84661,847
0,0,154,True,83815,39691,26157,83815,84661,846
0,0,155,True,83816,39700,26157,83816,84661,845
0,0,156,True,83918,39709,26218,83918,84661,743
0,0,157,True,83919,39715,26218,83919,84661,742
0,0,158,True,83920,39724,26218,83920,84661,741
0,0,159,True,84022,39733,26279,84022,84661,639
0,0,160,True,84023,39739,26279,84023,84661,638
0,0,161,True,84024,39748,26279,84024,84661,637
0,0,162,True,84126,39757,26340,84126,84661,535
0,0,163,True,84127,39763,26340,84127,84661,534
0,0,164,True,84128,39772,26340,84128,84661,533
0,0,165,True,84230,39781,26401,84230,84661,431
0,0,166,True,84231,39787,26401,84231,84661,430
0,0,167,True,84232,39796,26401,84232,84661,429
0,0,168,True,84334,39805,26462,84334,84661,327
0,0,169,True,84335,39811,26462,84335,84661,326
0,0,170,True,84336,39820,26462,84336,84661,325
0,0,171,True,84438,39829,26523,84438,84661,223
0,0,172,True,84439,39835,26523,84439,84661,222
0,0,173,True,84440,39844,26523,84440,84661,221
0,0,174,True,84542,39853,26584,84542,84661,119
0,0,175,True,84543,39859,26584,84543,84661,118
0,0,176,True,84544,39868,26584,84544,84661,117
0,0,177,True,84646,39877,26645,84646,84661,15
0,0,178,True,84647,39883,26645,84647,84661,14
0,0,179,True,84648,39892,26645,84648,84661,13
0,0,180,True,83467,40789,26706,83467,84661,1194
0,0,181,True,83468,40795,26706,83468,84661,1193
0,0,182,True,83469,40804,26706,83469,84661,1192
0,0,183,True,83571,40813,26767,83571,84661,1090
0,0,184,True,83572,40819,26767,83572,84661,1089
0,0,185,True,83573,40828,26767,83573,84661,1088
0,0,186,True,83675,40837,26828,83675,84661,986
0,0,187,True,83676,40843,26828,83676,84661,985
0,0,188,True,83677,40852,26828,83677,84661,984
0,0,189,True,83779,40861,26889,83779,84661,882
0,0,190,True,83780,40867,26889,83780,84661,881
0,0,191,True,83781,40876,26889,83781,84661,880
0,0,192,True,83883,40885,26950,83883,84661,778
0,0,193,True,83884,40891,26950,83884,84661,777
0,0,194,True,83885,40900,26950,83885,84661,776
0,0,195,True,83987,40909,27011,83987,84661,674
0,0,196,True,83988,40915,27011,83988,84661,673
0,0,197,True,83989,40924,27011,83989,84661,672
0,0,198,True,84091,40933,27072,84091,84661,570
0,0,199,True,84092,40939,27072,84092,84661,569
0,0,200,True,84093,40948,27072,84093,84661,568
0,0,201,True,84195,40957,27133,84195,84661,466
0,0,202,True,84196,40963,27133,84196,84661,465
0,0,203,True,84197,40972,27133,84197,84661,464
0,0,204,True,84299,40981,27194,84299,84661,362
0,0,205,True,84300,40987,27194,84300,84661,361
0,0,206,True,84301,40996,27194,84301,84661,360
0,0,207,True,84403,41005,27255,84403,84661,258
0,0,208,True,84404,41011,27255,84404,84661,257
0,0,209,True,84405,41020,27255,84405,84661,256
