case	real	time	intersection	reduce	stress	cycles_through_done_handshake	last_gate	source_reads	w_reads	w_zero	packets	events	commits	source_req_wait	w_req_wait	w_response_wait	output_wait	barrier_wait	psn_issues	nr_peak	w_pending_peak	w_accept_peak	source_accept_peak	first_tile0	first_tile1	w_metadata_reads	w_value_reads	compare_active_PE_beats	weight_pointer_advances_without_value	nrv_skips	nnz_tile0	nnz_tile1	image_bytes_tile0	image_bytes_tile1	frontend_load_beats	configuration_beats	rank_catchup_pe_beats	producer_calendar	source_writes	first_write	last_write	producer_write_wait	service_from_first_write
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	3	1	0	2237	2230	288	1958	30	484	4305	3185	284	0	0	0	7	2464	2	4	4	4	2	1	4	1954	0	0	0	375	380	386	386	3	97	0	0	288	1	72	0	2230
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	3	1	1	5344	5337	288	1958	30	484	4305	3185	284	617	0	9	12	2464	2	4	3	4	2	1	4	1954	0	0	0	375	380	386	386	12	97	0	0	288	1	72	0	5337
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	4	0	0	2227	2220	288	1958	30	484	4305	3185	284	0	0	0	9	2464	2	4	4	4	2	1	4	1954	0	0	0	375	380	386	386	3	97	0	0	288	1	72	0	2220
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	4	0	1	5373	5366	288	1958	30	484	4305	3185	284	601	0	18	22	2464	2	4	3	4	2	1	4	1954	0	0	0	375	380	386	386	9	97	0	0	288	1	72	0	5366
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	4	1	0	2221	2214	288	1958	30	484	4305	3185	284	0	0	0	7	2464	2	4	4	4	2	1	4	1954	0	0	0	375	380	386	386	3	97	0	0	288	1	72	0	2214
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	4	1	1	5355	5348	288	1958	30	484	4305	3185	284	601	0	17	12	2464	2	4	3	4	2	1	4	1954	0	0	0	375	380	386	386	9	97	0	0	288	1	72	0	5348
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	5	0	0	2243	2236	288	1958	30	484	4305	3185	284	0	0	0	9	2464	2	4	4	4	2	1	4	1954	0	0	0	375	380	386	386	3	97	0	0	288	1	72	0	2236
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	5	0	1	5373	5366	288	1958	30	484	4305	3185	284	604	0	18	22	2464	2	4	3	4	2	1	4	1954	0	0	0	375	380	386	386	8	97	0	0	288	1	72	0	5366
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	5	1	0	2237	2230	288	1958	30	484	4305	3185	284	0	0	0	7	2464	2	4	4	4	2	1	4	1954	0	0	0	375	380	386	386	3	97	0	0	288	1	72	0	2230
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	5	1	1	5355	5348	288	1958	30	484	4305	3185	284	604	0	17	12	2464	2	4	3	4	2	1	4	1954	0	0	0	375	380	386	386	8	97	0	0	288	1	72	0	5348
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	6	0	0	2243	2236	288	1958	30	484	4305	3185	284	0	0	0	9	2464	2	4	4	4	2	1	4	1954	0	0	0	375	380	386	386	3	97	0	0	288	1	72	0	2236
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	6	0	1	5373	5366	288	1958	30	484	4305	3185	284	604	0	18	22	2464	2	4	3	4	2	1	4	1954	0	0	0	375	380	386	386	8	97	0	0	288	1	72	0	5366
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	6	1	0	2237	2230	288	1958	30	484	4305	3185	284	0	0	0	7	2464	2	4	4	4	2	1	4	1954	0	0	0	375	380	386	386	3	97	0	0	288	1	72	0	2230
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	6	1	1	5355	5348	288	1958	30	484	4305	3185	284	604	0	17	12	2464	2	4	3	4	2	1	4	1954	0	0	0	375	380	386	386	8	97	0	0	288	1	72	0	5348
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	3	0	0	2154	2147	288	1958	30	484	4305	3185	14	0	0	0	9	2464	2	4	4	3	2	1	4	1954	0	0	0	375	380	386	386	3	97	0	1	288	1	572	0	2147
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	3	0	1	5297	5290	288	1958	30	484	4305	3185	8	638	0	14	22	2464	2	4	3	2	2	1	4	1954	0	0	0	375	380	386	386	12	97	0	1	288	1	572	0	5290
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	3	1	0	2150	2143	288	1958	30	484	4305	3185	14	0	0	0	7	2464	2	4	4	3	2	1	4	1954	0	0	0	375	380	386	386	3	97	0	1	288	1	572	0	2143
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	3	1	1	5297	5290	288	1958	30	484	4305	3185	8	638	0	22	12	2464	2	4	3	2	2	1	4	1954	0	0	0	375	380	386	386	12	97	0	1	288	1	572	0	5290
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	4	0	0	2156	2149	288	1958	30	484	4305	3185	15	0	0	0	9	2464	2	4	4	2	2	1	4	1954	0	0	0	375	380	386	386	3	97	0	1	288	1	572	0	2149
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	4	0	1	5335	5328	288	1958	30	484	4305	3185	7	680	0	27	22	2464	2	4	3	2	2	1	4	1954	0	0	0	375	380	386	386	9	97	0	1	288	1	572	0	5328
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	4	1	0	2152	2145	288	1958	30	484	4305	3185	15	0	0	0	7	2464	2	4	4	2	2	1	4	1954	0	0	0	375	380	386	386	3	97	0	1	288	1	572	0	2145
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	4	1	1	5326	5319	288	1958	30	484	4305	3185	7	680	0	20	12	2464	2	4	3	2	2	1	4	1954	0	0	0	375	380	386	386	9	97	0	1	288	1	572	0	5319
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	5	0	0	2156	2149	288	1958	30	484	4305	3185	15	0	0	0	9	2464	2	4	4	2	2	1	4	1954	0	0	0	375	380	386	386	3	97	0	1	288	1	572	0	2149
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	5	0	1	5335	5328	288	1958	30	484	4305	3185	7	680	0	27	22	2464	2	4	3	2	2	1	4	1954	0	0	0	375	380	386	386	9	97	0	1	288	1	572	0	5328
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	5	1	0	2152	2145	288	1958	30	484	4305	3185	15	0	0	0	7	2464	2	4	4	2	2	1	4	1954	0	0	0	375	380	386	386	3	97	0	1	288	1	572	0	2145
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	5	1	1	5326	5319	288	1958	30	484	4305	3185	7	680	0	20	12	2464	2	4	3	2	2	1	4	1954	0	0	0	375	380	386	386	9	97	0	1	288	1	572	0	5319
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	6	0	0	2156	2149	288	1958	30	484	4305	3185	15	0	0	0	9	2464	2	4	4	2	2	1	4	1954	0	0	0	375	380	386	386	3	97	0	1	288	1	572	0	2149
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	6	0	1	5335	5328	288	1958	30	484	4305	3185	7	680	0	27	22	2464	2	4	3	2	2	1	4	1954	0	0	0	375	380	386	386	9	97	0	1	288	1	572	0	5328
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	6	1	0	2152	2145	288	1958	30	484	4305	3185	15	0	0	0	7	2464	2	4	4	2	2	1	4	1954	0	0	0	375	380	386	386	3	97	0	1	288	1	572	0	2145
v000_zurich_city_09_a_0001_s2b1_p136_h211_944_packed_time	1	1	6	1	1	5326	5319	288	1958	30	484	4305	3185	7	680	0	20	12	2464	2	4	3	2	2	1	4	1954	0	0	0	375	380	386	386	9	97	0	1	288	1	572	0	5319
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	3	0	0	2746	2739	288	2826	51	695	6666	5069	284	0	0	0	2	2496	2	4	4	4	1	0	4	2822	0	0	0	377	377	386	386	3	98	0	0	288	1	72	0	2739
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	3	0	1	7455	7448	288	2826	51	695	6666	5069	284	931	0	30	17	2496	2	4	3	4	0	3	4	2822	0	0	0	377	377	386	386	11	98	0	0	288	1	72	0	7448
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	3	1	0	2746	2739	288	2826	51	695	6666	5069	284	0	0	0	1	2496	2	4	4	4	1	0	4	2822	0	0	0	377	377	386	386	3	98	0	0	288	1	72	0	2739
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	3	1	1	7447	7440	288	2826	51	695	6666	5069	284	931	0	36	14	2496	2	4	3	4	0	3	4	2822	0	0	0	377	377	386	386	11	98	0	0	288	1	72	0	7440
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	4	0	0	2749	2742	288	2826	51	695	6666	5069	284	0	0	0	2	2496	2	4	4	4	1	0	4	2822	0	0	0	377	377	386	386	3	98	0	0	288	1	72	0	2742
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	4	0	1	7436	7429	288	2826	51	695	6666	5069	284	954	0	33	13	2496	2	4	3	4	0	3	4	2822	0	0	0	377	377	386	386	11	98	0	0	288	1	72	0	7429
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	4	1	0	2749	2742	288	2826	51	695	6666	5069	284	0	0	0	1	2496	2	4	4	4	1	0	4	2822	0	0	0	377	377	386	386	3	98	0	0	288	1	72	0	2742
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	4	1	1	7436	7429	288	2826	51	695	6666	5069	284	954	0	38	11	2496	1	4	3	4	0	3	4	2822	0	0	0	377	377	386	386	11	98	0	0	288	1	72	0	7429
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	5	0	0	2746	2739	288	2826	51	695	6666	5069	284	0	0	0	2	2496	2	4	4	4	1	0	4	2822	0	0	0	377	377	386	386	3	98	0	0	288	1	72	0	2739
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	5	0	1	7436	7429	288	2826	51	695	6666	5069	284	952	0	33	13	2496	2	4	3	4	0	3	4	2822	0	0	0	377	377	386	386	12	98	0	0	288	1	72	0	7429
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	5	1	0	2746	2739	288	2826	51	695	6666	5069	284	0	0	0	1	2496	2	4	4	4	1	0	4	2822	0	0	0	377	377	386	386	3	98	0	0	288	1	72	0	2739
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	5	1	1	7436	7429	288	2826	51	695	6666	5069	284	952	0	38	11	2496	1	4	3	4	0	3	4	2822	0	0	0	377	377	386	386	12	98	0	0	288	1	72	0	7429
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	6	0	0	2746	2739	288	2826	51	695	6666	5069	284	0	0	0	2	2496	2	4	4	4	1	0	4	2822	0	0	0	377	377	386	386	3	98	0	0	288	1	72	0	2739
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	6	0	1	7436	7429	288	2826	51	695	6666	5069	284	952	0	33	13	2496	2	4	3	4	0	3	4	2822	0	0	0	377	377	386	386	12	98	0	0	288	1	72	0	7429
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	6	1	0	2746	2739	288	2826	51	695	6666	5069	284	0	0	0	1	2496	2	4	4	4	1	0	4	2822	0	0	0	377	377	386	386	3	98	0	0	288	1	72	0	2739
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	6	1	1	7436	7429	288	2826	51	695	6666	5069	284	952	0	38	11	2496	1	4	3	4	0	3	4	2822	0	0	0	377	377	386	386	12	98	0	0	288	1	72	0	7429
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	3	0	0	2677	2670	288	2826	51	695	6666	5069	12	0	0	0	2	2496	2	4	4	2	1	0	4	2822	0	0	0	377	377	386	386	3	98	0	1	288	1	572	0	2670
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	3	0	1	7360	7353	288	2826	51	695	6666	5069	8	939	0	50	13	2496	2	4	3	2	0	2	4	2822	0	0	0	377	377	386	386	11	98	0	1	288	1	572	0	7353
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	3	1	0	2677	2670	288	2826	51	695	6666	5069	12	0	0	0	1	2496	2	4	4	2	1	0	4	2822	0	0	0	377	377	386	386	3	98	0	1	288	1	572	0	2670
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	3	1	1	7349	7342	288	2826	51	695	6666	5069	8	939	0	44	12	2496	2	4	3	2	0	3	4	2822	0	0	0	377	377	386	386	11	98	0	1	288	1	572	0	7342
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	4	0	0	2683	2676	288	2826	51	695	6666	5069	13	0	0	0	2	2496	2	4	4	2	1	0	4	2822	0	0	0	377	377	386	386	3	98	0	1	288	1	572	0	2676
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	4	0	1	7360	7353	288	2826	51	695	6666	5069	9	899	0	43	11	2496	2	4	4	2	0	2	4	2822	0	0	0	377	377	386	386	11	98	0	1	288	1	572	0	7353
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	4	1	0	2680	2673	288	2826	51	695	6666	5069	13	0	0	0	1	2496	2	4	4	2	1	0	4	2822	0	0	0	377	377	386	386	3	98	0	1	288	1	572	0	2673
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	4	1	1	7360	7353	288	2826	51	695	6666	5069	9	899	0	40	10	2496	2	4	4	2	0	3	4	2822	0	0	0	377	377	386	386	11	98	0	1	288	1	572	0	7353
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	5	0	0	2683	2676	288	2826	51	695	6666	5069	13	0	0	0	2	2496	2	4	4	2	1	0	4	2822	0	0	0	377	377	386	386	3	98	0	1	288	1	572	0	2676
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	5	0	1	7360	7353	288	2826	51	695	6666	5069	9	899	0	43	11	2496	2	4	4	2	0	2	4	2822	0	0	0	377	377	386	386	11	98	0	1	288	1	572	0	7353
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	5	1	0	2680	2673	288	2826	51	695	6666	5069	13	0	0	0	1	2496	2	4	4	2	1	0	4	2822	0	0	0	377	377	386	386	3	98	0	1	288	1	572	0	2673
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	5	1	1	7360	7353	288	2826	51	695	6666	5069	9	899	0	40	10	2496	2	4	4	2	0	3	4	2822	0	0	0	377	377	386	386	11	98	0	1	288	1	572	0	7353
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	6	0	0	2683	2676	288	2826	51	695	6666	5069	13	0	0	0	2	2496	2	4	4	2	1	0	4	2822	0	0	0	377	377	386	386	3	98	0	1	288	1	572	0	2676
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	6	0	1	7360	7353	288	2826	51	695	6666	5069	9	899	0	43	11	2496	2	4	4	2	0	2	4	2822	0	0	0	377	377	386	386	11	98	0	1	288	1	572	0	7353
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	6	1	0	2680	2673	288	2826	51	695	6666	5069	13	0	0	0	1	2496	2	4	4	2	1	0	4	2822	0	0	0	377	377	386	386	3	98	0	1	288	1	572	0	2673
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_class	1	0	6	1	1	7360	7353	288	2826	51	695	6666	5069	9	899	0	40	10	2496	2	4	4	2	0	3	4	2822	0	0	0	377	377	386	386	11	98	0	1	288	1	572	0	7353
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	3	0	0	2722	2715	288	2826	51	695	10211	7710	284	0	3	0	3	2304	2	4	4	4	1	1	4	2822	0	0	0	377	377	386	386	3	92	0	0	288	1	72	0	2715
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	3	0	1	7436	7429	288	2826	51	695	10211	7710	284	948	0	29	19	2304	2	4	3	4	3	0	4	2822	0	0	0	377	377	386	386	12	92	0	0	288	1	72	0	7429
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	3	1	0	2720	2713	288	2826	51	695	10211	7710	284	0	0	0	4	2304	2	4	4	4	1	1	4	2822	0	0	0	377	377	386	386	3	92	0	0	288	1	72	0	2713
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	3	1	1	7429	7422	288	2826	51	695	10211	7710	284	948	0	28	18	2304	2	4	3	4	3	0	4	2822	0	0	0	377	377	386	386	12	92	0	0	288	1	72	0	7422
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	4	0	0	2725	2718	288	2826	51	695	10211	7710	284	0	3	0	3	2304	2	4	4	4	1	1	4	2822	0	0	0	377	377	386	386	3	92	0	0	288	1	72	0	2718
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	4	0	1	7444	7437	288	2826	51	695	10211	7710	284	919	0	27	18	2304	2	4	3	4	3	0	4	2822	0	0	0	377	377	386	386	9	92	0	0	288	1	72	0	7437
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	4	1	0	2723	2716	288	2826	51	695	10211	7710	284	0	0	0	4	2304	2	4	4	4	1	1	4	2822	0	0	0	377	377	386	386	3	92	0	0	288	1	72	0	2716
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	4	1	1	7433	7426	288	2826	51	695	10211	7710	284	919	0	26	17	2304	2	4	3	4	3	0	4	2822	0	0	0	377	377	386	386	9	92	0	0	288	1	72	0	7426
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	5	0	0	2722	2715	288	2826	51	695	10211	7710	284	0	3	0	3	2304	2	4	4	4	1	1	4	2822	0	0	0	377	377	386	386	3	92	0	0	288	1	72	0	2715
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	5	0	1	7444	7437	288	2826	51	695	10211	7710	284	923	0	27	18	2304	2	4	3	4	3	0	4	2822	0	0	0	377	377	386	386	8	92	0	0	288	1	72	0	7437
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	5	1	0	2720	2713	288	2826	51	695	10211	7710	284	0	0	0	4	2304	2	4	4	4	1	1	4	2822	0	0	0	377	377	386	386	3	92	0	0	288	1	72	0	2713
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	5	1	1	7433	7426	288	2826	51	695	10211	7710	284	923	0	26	17	2304	2	4	3	4	3	0	4	2822	0	0	0	377	377	386	386	8	92	0	0	288	1	72	0	7426
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	6	0	0	2722	2715	288	2826	51	695	10211	7710	284	0	3	0	3	2304	2	4	4	4	1	1	4	2822	0	0	0	377	377	386	386	3	92	0	0	288	1	72	0	2715
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	6	0	1	7444	7437	288	2826	51	695	10211	7710	284	923	0	27	18	2304	2	4	3	4	3	0	4	2822	0	0	0	377	377	386	386	8	92	0	0	288	1	72	0	7437
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	6	1	0	2720	2713	288	2826	51	695	10211	7710	284	0	0	0	4	2304	2	4	4	4	1	1	4	2822	0	0	0	377	377	386	386	3	92	0	0	288	1	72	0	2713
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	6	1	1	7433	7426	288	2826	51	695	10211	7710	284	923	0	26	17	2304	2	4	3	4	3	0	4	2822	0	0	0	377	377	386	386	8	92	0	0	288	1	72	0	7426
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	3	0	0	2653	2646	288	2826	51	695	10211	7710	12	0	3	0	3	2304	2	4	4	2	1	1	4	2822	0	0	0	377	377	386	386	3	92	0	1	288	1	572	0	2646
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	3	0	1	7377	7370	288	2826	51	695	10211	7710	7	896	0	24	23	2304	2	4	3	2	3	0	4	2822	0	0	0	377	377	386	386	12	92	0	1	288	1	572	0	7370
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	3	1	0	2651	2644	288	2826	51	695	10211	7710	12	0	0	0	4	2304	2	4	4	2	1	1	4	2822	0	0	0	377	377	386	386	3	92	0	1	288	1	572	0	2644
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	3	1	1	7368	7361	288	2826	51	695	10211	7710	7	896	0	21	22	2304	2	4	3	2	3	0	4	2822	0	0	0	377	377	386	386	12	92	0	1	288	1	572	0	7361
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	4	0	0	2660	2653	288	2826	51	695	10211	7710	13	0	1	0	3	2304	2	4	4	2	1	1	4	2822	0	0	0	377	377	386	386	3	92	0	1	288	1	572	0	2653
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	4	0	1	7377	7370	288	2826	51	695	10211	7710	7	890	0	24	23	2304	2	4	4	2	3	0	4	2822	0	0	0	377	377	386	386	9	92	0	1	288	1	572	0	7370
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	4	1	0	2654	2647	288	2826	51	695	10211	7710	13	0	0	0	4	2304	2	4	4	2	1	1	4	2822	0	0	0	377	377	386	386	3	92	0	1	288	1	572	0	2647
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	4	1	1	7368	7361	288	2826	51	695	10211	7710	7	890	0	21	22	2304	2	4	4	2	3	0	4	2822	0	0	0	377	377	386	386	9	92	0	1	288	1	572	0	7361
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	5	0	0	2660	2653	288	2826	51	695	10211	7710	13	0	1	0	3	2304	2	4	4	2	1	1	4	2822	0	0	0	377	377	386	386	3	92	0	1	288	1	572	0	2653
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	5	0	1	7377	7370	288	2826	51	695	10211	7710	7	890	0	24	23	2304	2	4	4	2	3	0	4	2822	0	0	0	377	377	386	386	9	92	0	1	288	1	572	0	7370
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	5	1	0	2654	2647	288	2826	51	695	10211	7710	13	0	0	0	4	2304	2	4	4	2	1	1	4	2822	0	0	0	377	377	386	386	3	92	0	1	288	1	572	0	2647
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	5	1	1	7368	7361	288	2826	51	695	10211	7710	7	890	0	21	22	2304	2	4	4	2	3	0	4	2822	0	0	0	377	377	386	386	9	92	0	1	288	1	572	0	7361
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	6	0	0	2660	2653	288	2826	51	695	10211	7710	13	0	1	0	3	2304	2	4	4	2	1	1	4	2822	0	0	0	377	377	386	386	3	92	0	1	288	1	572	0	2653
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	6	0	1	7377	7370	288	2826	51	695	10211	7710	7	890	0	24	23	2304	2	4	4	2	3	0	4	2822	0	0	0	377	377	386	386	9	92	0	1	288	1	572	0	7370
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	6	1	0	2654	2647	288	2826	51	695	10211	7710	13	0	0	0	4	2304	2	4	4	2	1	1	4	2822	0	0	0	377	377	386	386	3	92	0	1	288	1	572	0	2647
v000_zurich_city_09_a_0001_s2b2_p272_h422_1155_packed_time	1	1	6	1	1	7368	7361	288	2826	51	695	10211	7710	7	890	0	21	22	2304	2	4	4	2	3	0	4	2822	0	0	0	377	377	386	386	9	92	0	1	288	1	572	0	7361
v000_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_class	1	0	3	0	0	2856	2849	288	2990	40	740	9045	6485	284	0	0	0	0	2656	2	4	4	4	0	0	4	2986	0	0	0	377	381	386	386	3	103	0	0	288	1	72	0	2849
v000_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_class	1	0	3	0	1	7805	7798	288	2990	40	740	9045	6485	284	977	0	32	9	2656	2	4	3	4	0	1	4	2986	0	0	0	377	381	386	386	11	103	0	0	288	1	72	0	7798
v000_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_class	1	0	3	1	0	2856	2849	288	2990	40	740	9045	6485	284	0	0	0	0	2656	2	4	4	4	0	0	4	2986	0	0	0	377	381	386	386	3	103	0	0	288	1	72	0	2849
v000_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_class	1	0	3	1	1	7805	7798	288	2990	40	740	9045	6485	284	977	0	34	8	2656	2	4	3	4	0	1	4	2986	0	0	0	377	381	386	386	11	103	0	0	288	1	72	0	7798
v000_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_class	1	0	4	0	0	2859	2852	288	2990	40	740	9045	6485	284	0	0	0	0	2656	2	4	4	4	0	0	4	2986	0	0	0	377	381	386	386	3	103	0	0	288	1	72	0	2852
v000_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_class	1	0	4	0	1	7806	7799	288	2990	40	740	9045	6485	284	972	0	25	10	2656	2	4	3	4	0	1	4	2986	0	0	0	377	381	386	386	11	103	0	0	288	1	72	0	7799
v000_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_class	1	0	4	1	0	2859	2852	288	2990	40	740	9045	6485	284	0	0	0	0	2656	2	4	4	4	0	0	4	2986	0	0	0	377	381	386	386	3	103	0	0	288	1	72	0	2852
v000_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_class	1	0	4	1	1	7806	7799	288	2990	40	740	9045	6485	284	972	0	24	8	2656	2	4	3	4	0	1	4	2986	0	0	0	377	381	386	386	11	103	0	0	288	1	72	0	7799
v000_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_class	1	0	5	0	0	2856	2849	288	2990	40	740	9045	6485	284	0	0	0	0	2656	2	4	4	4	0	0	4	2986	0	0	0	377	381	386	386	3	103	0	0	288	1	72	0	2849
v000_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_class	1	0	5	0	1	7806	7799	288	2990	40	740	9045	6485	284	970	0	25	10	2656	2	4	3	4	0	1	4	2986	0	0	0	377	381	386	386	12	103	0	0	288	1	72	0	7799
v000_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_class	1	0	5	1	0	2856	2849	288	2990	40	740	9045	6485	284	0	0	0	0	2656	2	4	4	4	0	0	4	2986	0	0	0	377	381	386	386	3	103	0	0	288	1	72	0	2849
v000_zurich_city_09_a_0001_s2b3_p408_h633_1366_packed_class	1	0	5	1	1	7806	7799	288	2990	40	740	9045	6485	284	970	0	24	8	2656	2	4	3	4	0	1	4	2986	0	0	0	377	381	386	386	12	103	0	0	288	1	72	0	7799
