function,case,real,mode,bp,pass,p,cycles_to_last_code,cycles_to_done,first_X_request_to_last_code,words,bytes,config_words,X_words,prefetch_words,produced_pairs,channel_refs,batches,scalar_mac,bound_cycles,popcount16_ops,dominance_tests,reduce_cycles,cache_hits,refetches,peak_slots,req_stall,out_stall,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16
adapt_class,train1,1,2,0,0,25,10239,10240,10055,120,1920,0,120,0,449,82,53,4490,9221,138448,130304,509,22,0,4,0,0,1,0,0,6,59,0,151,53,530,159,53,0,6,1,568,8144,509
adapt_class,train1,1,2,0,0,26,10279,10280,10095,122,1952,0,122,0,451,86,53,4510,9257,138992,130816,511,25,2,4,0,0,1,0,0,6,59,0,155,53,530,159,53,0,6,1,570,8176,511
adapt_class,train1,1,2,0,0,27,9381,9382,9197,96,1536,0,96,0,410,57,45,4100,8511,127840,120320,470,9,0,4,0,0,1,0,0,6,51,0,131,45,450,135,45,0,6,1,521,7520,470
adapt_class,train1,1,2,0,0,28,9419,9420,9235,102,1632,0,102,0,410,64,47,4100,8513,127840,120320,470,13,0,4,0,0,1,0,0,6,53,0,135,47,470,141,47,0,6,1,523,7520,470
adapt_class,train1,1,2,0,0,29,9253,9254,9069,96,1536,0,96,0,403,56,45,4030,8385,125936,118528,463,8,0,4,0,0,1,0,0,6,51,0,129,45,450,135,45,0,6,1,514,7408,463
adapt_class,train1,1,2,0,0,30,10475,10476,10291,124,1984,0,124,0,462,82,53,4620,9455,141984,133632,522,20,1,4,0,0,1,0,0,6,59,0,153,53,530,159,53,0,6,1,581,8352,522
adapt_class,train1,1,2,0,0,31,9345,9346,9161,96,1536,0,96,0,408,57,45,4080,8475,127296,119808,468,9,0,4,0,0,1,0,0,6,51,0,131,45,450,135,45,0,6,1,519,7488,468
adapt_class,train1,1,2,1,0,0,9743,9744,9433,140,2240,32,108,0,412,65,47,4120,8549,128384,120832,472,11,1,4,25,5,1,41,85,6,53,0,292,47,470,141,47,0,11,1,525,7552,472
adapt_class,train1,1,2,1,0,1,9481,9482,9297,94,1504,0,94,0,407,55,45,4070,8457,127024,119552,467,8,0,4,27,8,1,0,0,6,51,0,277,45,450,135,45,0,14,1,518,7472,467
adapt_class,train1,1,2,1,0,2,9546,9547,9362,112,1792,0,112,0,409,67,46,4090,8494,127568,120064,469,11,1,4,33,1,1,0,0,6,52,0,296,46,460,138,46,0,7,1,521,7504,469
adapt_class,train1,1,2,1,0,3,9519,9520,9335,94,1504,0,94,0,409,57,46,4090,8494,127568,120064,469,10,0,4,20,1,1,0,0,6,52,0,269,46,460,138,46,0,7,1,521,7504,469
adapt_class,train1,1,2,1,0,4,10391,10392,10207,124,1984,0,124,0,448,75,53,4480,9203,138176,130048,508,13,1,4,22,4,1,0,0,6,59,0,317,53,530,159,53,0,10,1,567,8128,508
adapt_class,train1,1,2,1,0,5,9580,9581,9396,98,1568,0,98,0,412,61,46,4120,8548,128384,120832,472,12,0,4,31,5,1,0,0,6,52,0,272,46,460,138,46,0,11,1,524,7552,472
adapt_class,train1,1,2,1,0,6,9586,9587,9402,104,1664,0,104,0,413,63,45,4130,8565,128656,121088,473,11,1,4,26,2,1,0,0,6,51,0,280,45,450,135,45,0,8,1,524,7568,473
adapt_class,train1,1,2,1,0,7,9409,9410,9225,96,1536,0,96,0,403,56,45,4030,8385,125936,118528,463,8,0,4,27,6,1,0,0,6,51,0,279,45,450,135,45,0,12,1,514,7408,463
