layer,calls,spikes,elements,firing_rate,mean_call_firing_rate
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.attn.sn_q,40,917197,49766400,0.018430045171039095,0.01843004517103909
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn1,40,3961257,33177600,0.11939552589699073,0.11939552589699076
sttmultires_unet.encoders.swin3d.layers.3.swin_blocks.1.mlp.sn2,40,4070200,132710400,0.030669789255401234,0.03066978925540124
sttmultires_unet.encoders.swin3d.patch_embed.head.sn,40,143629590,2123366400,0.06764239558467158,0.0676423955846716
sttmultires_unet.encoders.swin3d.patch_embed.proj.sn,40,48667182,1061683200,0.045839645950882524,0.04583964595088251
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn1,40,41649950,1061683200,0.03923011120454765,0.03923011120454764
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn2,40,25104530,1061683200,0.023645970850815008,0.023645970850815008
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn1,40,56470250,1061683200,0.05318936006522473,0.05318936006522473
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn2,40,21520543,1061683200,0.020270211490584007,0.020270211490584007
sttmultires_unet.preds.0.sn,40,2580462,66355200,0.03888861762152778,0.038888617621527774
sttmultires_unet.preds.1.sn,40,7749969,132710400,0.05839760109230324,0.058397601092303256
sttmultires_unet.preds.2.sn,40,25798817,265420800,0.09719968065803433,0.09719968065803437
sttmultires_unet.preds.3.sn,40,54582162,1061683200,0.05141096892180266,0.051410968921802656
sttmultires_unet.resblocks.0.sn1,40,4173779,33177600,0.12580111279899692,0.12580111279899692
sttmultires_unet.resblocks.0.sn2,40,1428924,33177600,0.043068938078703704,0.043068938078703704
sttmultires_unet.resblocks.1.sn1,40,5654414,33177600,0.17042866271219137,0.1704286627121914
sttmultires_unet.resblocks.1.sn2,40,1350944,33177600,0.04071855709876543,0.04071855709876544
